,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,188.10000,2472.50000,1788.60000,434.00000,4883.20000,1798.60000,11510.50000,605.60000,15611.30000,20494.50000,4459.60000,8289.40000,1269.20000,12165.00000,16624.60000,120.00000,8036.00000,-867.20000,3869.90000,20494.50000
2020-03-31,238.50000,2291.50000,1954.80000,443.20000,4928.00000,1829.50000,11544.10000,585.30000,15642.30000,20570.30000,5220.20000,8289.20000,1185.80000,12061.00000,17281.20000,119.70000,7562.70000,-901.10000,3289.10000,20570.30000
2019-12-31,161.80000,2088.90000,1889.60000,491.40000,4631.70000,1835.20000,11739.30000,604.40000,15864.50000,20496.20000,4521.90000,8050.70000,1196.70000,11851.00000,16372.90000,119.40000,7366.90000,-679.50000,4123.30000,20496.20000
2019-09-30,189.60000,2479.00000,1825.00000,414.10000,4907.70000,1798.30000,11848.00000,651.30000,15956.60000,20864.30000,4865.80000,8043.00000,1222.50000,11975.60000,16841.40000,119.20000,7224.30000,-767.10000,4022.90000,20864.30000
2019-06-30,145.60000,2659.10000,1894.90000,390.40000,5090.00000,1773.60000,12005.50000,649.50000,16096.10000,21186.10000,6342.60000,7209.50000,1149.70000,11096.00000,17438.60000,118.90000,6753.00000,-630.80000,3747.50000,21186.10000
2019-03-31,94.40000,2339.60000,1993.40000,387.80000,4815.20000,1763.00000,12083.50000,636.49990,16146.40000,20961.60000,5000.60000,8702.60000,1039.40000,12500.90000,17501.50000,118.70000,6386.90000,-632.20000,3460.10000,20961.60000
2018-12-31,155.50000,2018.80000,1815.30000,354.90000,4344.50000,1776.80000,12158.30000,584.00000,14789.80000,19134.30000,4297.70000,8708.10000,1009.30000,11105.90000,15403.60000,118.40000,6246.50000,-629.90000,3730.70000,19134.30000
2018-09-30,181.51100,2584.28000,1802.41800,410.91300,4979.12200,1766.35400,12253.18000,617.14700,14942.66000,19921.79000,4842.06500,8710.83100,803.94200,11149.20000,15991.26000,118.28200,6226.44300,-610.59600,3930.52500,19921.79000
2018-06-30,154.97300,2625.06600,1815.74100,382.51500,4978.29500,1776.37800,12457.72000,581.76100,15117.53000,20095.82000,4190.08700,9722.91800,837.47200,12202.96000,16393.05000,117.96400,5953.31300,-542.44900,3702.77400,20095.82000
2018-03-31,158.61300,2326.41100,1942.72000,400.24900,4827.99300,1840.00500,12776.28000,566.04600,15480.78000,20308.78000,4327.15200,9891.01700,689.07500,12335.89000,16663.04000,117.87500,5630.32300,-335.65500,3645.73100,20308.78000
2017-12-31,204.20000,2104.60000,1742.50000,355.70000,4407.00000,1877.10000,12816.70000,502.00000,15492.50000,19899.50000,3987.20000,9885.70000,684.40000,12264.40000,16251.60000,117.60000,5458.40000,-384.90000,3647.90000,19899.50000
2017-09-30,207.93700,2426.22200,1704.21300,345.53200,4683.90400,1895.54900,13386.55000,589.31900,16095.75000,20779.66000,4371.66100,10083.83000,709.57100,13667.01000,18038.67000,117.18900,4685.31300,-452.30100,2740.98900,20779.66000
2017-06-30,210.04900,2377.87400,1854.93700,411.14100,4854.00100,1889.91700,13180.65000,568.13800,15863.40000,20717.40000,4151.91300,10751.28000,702.15900,14174.22000,18326.14000,117.07100,4448.78800,-519.23600,2391.26000,20717.40000
2017-03-31,1017.80800,1356.85100,1247.68800,254.31700,3876.66400,1063.09500,1382.71700,442.21500,3112.23900,6988.90300,2939.00200,1211.51200,505.58100,1984.55100,4923.55300,116.77500,4209.19800,-549.41300,2065.35000,6988.90300
2016-12-31,889.79300,1230.98700,1068.32600,381.03000,3627.29800,1095.88800,1381.90200,421.90400,3125.22300,6752.52100,2829.17900,1211.32600,509.34500,2044.90100,4874.08000,116.56300,4049.49700,-540.35100,1878.44100,6752.52100
2016-09-30,702.56900,1458.07300,1112.51200,286.52700,3708.23100,1083.92200,1399.89700,479.67000,3209.54000,6917.77100,2515.80700,1909.71300,508.68400,2804.18100,5319.98800,116.45700,3924.68600,-658.22100,1597.78300,6917.77100
2016-06-30,402.65600,1473.07800,1152.23200,300.56900,3483.94200,1072.25700,1391.77000,471.61800,3181.73500,6665.67700,2625.21300,1909.21700,501.35900,2793.83500,5419.04800,116.25900,3616.09500,-662.08900,1246.62900,6665.67700
2016-03-31,70.54800,1290.74900,1147.36100,282.40500,2888.62500,1057.02500,1397.62100,449.00300,3149.68400,6038.30900,2262.56100,1908.77400,615.98300,2774.92500,5037.48600,116.04300,3316.01800,-568.08500,1000.82300,6038.30900
2015-12-31,205.74400,1114.27500,1018.53000,230.74800,2657.18000,1041.86200,1398.70400,436.30900,3121.75700,5778.93700,2141.85900,1907.27800,474.65800,2769.16800,4911.02700,115.76100,3228.87600,-587.09500,867.91000,5778.93700
2015-09-30,91.02900,1413.94600,1052.83000,257.69400,2922.56200,1015.16700,1411.83900,487.22200,3166.41600,6088.97800,2294.19600,1907.10600,630.98100,2818.61700,5112.81300,115.61300,3093.26500,-569.41700,976.16500,6088.97800
2015-06-30,75.06800,1454.04500,1131.97600,234.92300,3003.91400,1005.31900,1425.60200,442.05600,3124.66100,6128.57500,3357.23900,1116.66700,617.67700,2013.99400,5371.23300,115.39400,2780.76400,-516.66200,757.34200,6128.57500
2015-03-31,64.01300,1234.61200,1161.25000,196.83200,2764.57600,998.43200,1427.04000,412.33500,3088.27000,5852.84600,3379.04500,1116.33700,609.52100,2004.62900,5383.67400,115.11800,2493.46900,-528.30500,469.17200,5852.84600
2014-12-31,40.73200,1130.56500,1033.52700,251.65500,2565.56600,1021.03000,1447.47300,415.12000,3133.76700,5699.33300,2680.66600,1115.99600,628.30900,2022.19700,4702.86300,114.52500,2424.67400,-471.95800,996.47000,5699.33300
2014-09-30,261.34600,1408.96700,1046.64200,260.96500,3079.73500,1013.28500,1462.29800,457.48000,3237.27000,6317.00500,2868.38200,1122.69900,700.28200,2096.68700,4965.06900,114.21100,2345.01600,-371.78600,1351.93600,6317.00500
2014-06-30,267.19800,1402.80300,1091.18200,244.20200,3108.11800,1006.29600,1481.63900,440.36500,3232.88200,6341.00000,2725.28400,1122.42000,696.24200,2090.75700,4816.04100,114.00100,2072.11800,-315.51600,1524.95900,6341.00000
2014-03-31,366.46500,1174.11600,1096.78300,227.64100,2967.47800,1004.39400,1487.05300,427.23300,3221.74700,6189.22500,2452.64400,1122.39600,690.66100,2083.54200,4536.18600,113.83900,1834.41700,-329.24700,1653.03900,6189.22500
2013-12-31,744.88900,1097.75100,970.81500,240.76600,3158.71700,1021.38300,1491.98600,407.97500,3223.79000,6382.50700,2528.55700,1122.37300,688.16800,2079.41500,4607.97200,112.90200,1774.05000,-321.04400,1774.53500,6382.50700
2013-09-30,1035.71300,1348.60700,1017.61800,240.47100,3770.71500,1010.92800,1482.66400,405.05200,3150.87300,6921.58800,2406.27300,1631.98800,693.45700,2645.66400,5051.93700,112.60400,1708.55300,-389.06900,1869.65100,6921.58800
2013-06-30,741.08400,1299.67900,984.84400,187.09600,3342.43500,952.19100,1483.45000,379.43900,3066.06900,6408.50400,1967.50500,1631.95100,621.29900,2573.46900,4540.97400,112.45400,1496.63900,-412.99000,1867.53000,6408.50400
2013-03-31,613.93000,1130.94000,1013.66600,196.00300,3086.75200,954.91700,1495.59900,378.56000,3079.46800,6166.22000,1782.60600,1632.19800,618.24000,2570.65900,4353.26500,112.13500,1290.90700,-368.98600,1812.95500,6166.22000
2012-12-31,862.59000,1032.50800,920.32400,207.08600,3149.23800,965.89600,1503.55800,366.13400,3085.49900,6234.73700,1876.43600,1632.16500,614.10900,2566.49700,4442.93300,111.62300,1226.46700,-370.38900,1791.80400,6234.73700
2012-09-30,55.18100,1263.07900,963.69500,178.35000,2609.39500,943.60100,1439.85000,397.40800,3015.87000,5625.26500,2292.02400,635.34800,619.04500,1553.83100,3845.85500,110.65800,1198.57300,-357.35000,1779.41000,5625.26500
2012-06-30,46.61600,1237.83200,1031.47800,159.39100,2624.00200,938.39500,1437.18700,394.20000,3002.37300,5626.37500,2531.80300,635.58900,620.93200,1555.31900,4087.12200,109.68200,1003.69300,-349.28800,1539.25300,5626.37500
2012-03-31,25.49300,1135.17400,1017.19500,150.47800,2477.12600,950.78200,1416.64000,381.60000,2979.79300,5456.91900,2395.21200,637.88400,617.05900,1553.11000,3948.32200,108.82300,816.05300,-336.32000,1508.59700,5456.91900
2011-12-31,32.69600,989.87300,926.80900,163.00800,2261.59300,956.53000,1413.88100,368.89800,2967.65900,5229.25200,2162.66100,639.23100,612.91300,1549.67200,3712.33300,107.45400,756.37200,-367.87800,1516.91900,5229.25200
2011-09-30,46.02600,1173.58100,966.75600,195.94000,2509.39300,939.48600,1423.13000,353.83700,2980.74600,5490.13900,2354.72900,641.25700,547.02600,1485.48300,3840.21200,106.90100,779.50900,-317.85900,1649.92700,5490.13900
2011-06-30,71.56300,1183.82500,1067.01100,187.29100,2638.18200,958.30600,1433.47200,350.69200,2995.58700,5633.76900,2389.81200,644.25500,556.11200,1497.14500,3886.95700,106.77900,637.43400,-245.15600,1746.81200,5633.76900
2011-03-31,53.94700,1012.15000,1064.10300,208.16000,2466.40000,946.41900,1434.40800,345.47900,2977.25300,5443.65300,2327.16200,650.88100,561.37900,1508.59900,3835.76100,106.46400,497.38100,-257.54800,1607.89200,5443.65300
2010-12-31,58.58500,916.66100,917.70100,193.42700,2213.72200,952.11800,1422.96200,332.10000,2955.51300,5169.23500,2063.94000,648.32600,551.63300,1495.85500,3559.79500,231.34600,4824.48900,-278.32100,1609.44000,5169.23500
2010-09-30,64.94800,1069.89000,858.98800,209.83800,2325.10200,912.88000,1424.89100,267.13100,2855.58100,5180.68300,2125.10100,705.47200,421.87000,1412.44600,3537.54700,230.73100,4790.30900,-292.16400,1643.13600,5180.68300
2010-06-30,48.40100,986.32700,793.82800,190.41800,2139.92200,827.51300,1288.37800,235.51400,2600.36400,4740.28600,1833.54100,699.81500,391.04400,1375.51900,3209.06000,230.46100,4653.95400,-323.98300,1531.22600,4740.28600
2010-03-31,91.17300,797.81600,787.31600,152.95100,1950.39800,807.72200,1288.28800,215.59300,2558.74800,4509.14600,1557.74200,783.08200,388.94800,1456.25800,3014.00000,229.45300,4511.66300,-306.98400,1495.14600,4509.14600
2009-12-31,69.32900,696.05500,738.48800,144.87100,1770.01900,818.68500,1294.23800,195.61200,2553.83600,4323.85500,1393.66800,782.67000,372.78300,1439.23700,2832.90500,228.64700,4518.42800,-317.45500,1490.95000,4323.85500
2009-09-30,32.77000,901.19900,726.49300,162.86300,1922.71400,832.61300,1309.44500,169.15300,2526.73600,4449.45000,1886.11600,289.42100,320.26600,860.48200,2746.59800,228.42100,4492.04200,-334.15000,1702.85200,4449.45000
2009-06-30,49.25900,908.66000,769.99200,151.01200,1977.77100,842.30300,1311.70700,154.68100,2524.33900,4502.11000,1903.73000,291.02500,323.26700,864.38200,2768.11200,227.96400,4358.16900,-368.06600,1733.99800,4502.11000
2009-03-31,42.24500,785.64000,838.81600,143.31200,1907.68900,848.46900,1308.69800,132.68400,2504.66700,4412.35600,1962.15200,297.75400,321.10700,868.24500,2830.39700,227.79300,4241.58600,-414.81400,1581.95900,4412.35600
