,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2015-06-30,260.04200,250.30600,2560.97500,37.71000,3109.03300,2743.81600,756.85200,43.13500,3559.11400,6668.14700,3006.86900,1396.86800,217.14600,1691.29300,4698.16200,0.99600,726.17900,,1969.98500,6668.14700
2015-03-31,473.64600,231.56500,2527.98200,40.92800,3274.12100,2698.84800,756.38400,43.94300,3511.58900,6785.71000,2952.38100,1396.74100,211.75800,1689.82900,4642.21000,1.01300,908.35400,,2143.50000,6785.71000
2014-12-31,250.56000,213.21100,2554.78900,46.82000,3065.38000,2658.56000,756.38400,38.41000,3466.70300,6532.08300,2813.29800,1388.39700,209.54800,1700.36700,4513.66500,1.01600,822.47300,,2018.41800,6532.08300
2014-09-30,298.28300,219.85200,2517.92700,34.68900,3070.75100,2601.11200,756.33500,32.69500,3404.42500,6475.17600,2845.94200,1396.48800,194.55100,1652.82800,4498.77000,1.02400,806.64100,,1976.40600,6475.17600
2014-06-30,453.43100,217.22000,2462.78100,38.53500,3171.96700,2528.93600,756.34900,35.40600,3335.90900,6507.87600,2727.11700,1396.36200,200.75100,1663.17800,4390.29500,1.04700,948.51800,,2117.58100,6507.87600
2014-03-31,511.83100,211.73700,2397.04200,40.66300,3161.27300,2463.09900,756.22500,37.01100,3268.50000,6429.77300,2597.85000,1396.24200,197.29500,1668.69900,4266.54900,1.06300,999.74800,,2163.22400,6429.77300
2013-12-31,231.31800,198.12300,2375.04700,30.71300,2835.20100,2425.10300,756.22500,37.61300,3232.00700,6067.20800,2423.01000,1396.14100,201.02300,1677.87700,4100.88700,1.05900,846.33300,,1966.32100,6067.20800
2013-09-30,363.00800,214.29400,2364.53800,33.93300,2975.77300,2378.39800,758.52300,39.92600,3191.40300,6167.17600,2439.05600,1396.03100,199.65300,1692.23300,4131.28900,1.07700,919.10000,,2035.88700,6167.17600
2013-06-30,365.93000,258.11200,2345.37700,35.73800,3005.15700,2302.27100,758.53700,41.38600,3118.48900,6123.64600,2430.29800,1395.92200,204.42900,1687.20500,4117.50300,1.08900,902.15400,,2006.14300,6123.64600
2013-03-31,205.41000,204.88400,2295.84600,35.04800,2741.18800,2244.07400,758.57800,41.38300,3048.35300,5789.54100,2349.02200,1095.85200,189.01200,1367.99400,3717.01600,1.11000,973.48700,,2072.52500,5789.54100
2012-12-31,248.12800,181.17400,2276.33100,27.31500,2732.94800,2211.59000,758.41000,40.89200,3016.23900,5749.18700,2272.86500,1095.73400,192.73700,1368.01500,3640.88000,1.13000,1023.26700,,2108.30700,5749.18700
2012-09-30,422.70500,222.74600,2207.45400,29.94500,2882.85000,2174.08400,744.15300,41.87900,2966.50600,5849.35600,2195.40900,1095.67200,191.76500,1395.42400,3590.83300,1.16100,1168.56000,,2258.52300,5849.35600
2012-06-30,367.71700,213.64500,2145.33900,37.29100,2763.99200,2152.78500,744.13100,41.78000,2946.10000,5710.09200,2012.89800,796.88400,193.94500,1084.54200,3097.44000,1.22000,1489.41800,,2612.65200,5710.09200
2012-03-31,575.19600,213.19800,2004.91700,37.07100,2830.38200,2126.59900,744.03100,43.29600,2923.74300,5754.12500,1801.65600,796.86300,191.44300,1080.62200,2882.27800,1.26000,1742.64000,,2871.84700,5754.12500
2011-12-31,361.55200,203.75300,1985.74800,56.55700,2607.61000,2093.76700,743.90700,44.32800,2892.89100,5500.50100,1580.01000,796.91200,189.86400,1075.64000,2655.65000,1.27200,1733.47400,,2844.85100,5500.50100
2011-09-30,276.71700,201.55500,2009.40700,28.01200,2536.51400,2057.87500,743.94300,46.49000,2860.26900,5396.78300,1506.04700,796.96200,186.30700,1060.18800,2566.23500,1.28400,1731.24700,0.00000,2830.54800,5396.78300
2011-06-30,268.79200,203.99100,2035.28200,29.88100,2554.18400,2008.59400,744.02800,45.80400,2811.71800,5365.90200,1458.24300,497.54700,183.02600,754.27400,2212.51700,1.36000,2016.29000,0.00000,3153.38500,5365.90200
2011-03-31,230.04800,196.86500,2001.31400,29.16600,2467.41100,1972.42000,743.89500,47.98100,2780.67500,5248.08600,1317.97400,497.64100,181.53800,742.26200,2060.23600,1.38700,2048.21400,0.00000,3187.85000,5248.08600
2010-12-31,29.72100,183.65200,2023.48800,30.51400,2301.25200,1930.09500,743.97500,54.45800,2746.57500,5047.82700,1228.95800,357.27300,183.17500,609.18400,1838.14200,1.41000,2069.49600,-2.97000,3209.68500,5047.82700
2010-09-30,43.19300,196.89400,1997.71800,32.53000,2309.59600,1891.56000,743.92100,59.19100,2713.82300,5023.41900,1383.26200,326.55400,181.88600,565.88600,1949.14800,1.39300,1963.73600,-4.09500,3074.27100,5023.41900
2010-06-30,31.61100,196.59200,1932.47900,34.22700,2257.49700,1830.74500,743.78000,63.41300,2659.02200,4916.51900,1309.10400,479.23300,171.14800,676.96300,1986.06700,1.38700,1847.19400,-5.46600,2930.45200,4916.51900
2010-03-31,29.87200,187.19100,1903.10800,37.33100,2231.55800,1784.30100,743.82400,66.97400,2606.30700,4837.86500,1254.80400,596.71000,162.30700,782.74300,2037.54700,1.37900,1747.59900,-7.06700,2800.31800,4837.86500
2009-12-31,26.93500,170.99700,1913.21800,29.63500,2226.71900,1726.37900,744.31300,71.57900,2554.75200,4781.47100,1219.14300,684.04000,174.10200,876.46300,2095.60600,1.37500,1650.12300,-7.96200,2685.86500,4781.47100
2009-09-30,29.53500,178.65000,1856.04900,34.08200,2174.66000,1672.23600,744.37500,76.55800,2506.45100,4681.11100,1217.31100,693.51600,166.10900,864.55300,2081.86400,1.37100,1578.20000,-9.33900,2599.24700,4681.11100
2009-06-30,41.02400,183.26600,1736.14000,32.72100,2085.77000,1624.09400,744.74900,81.65800,2481.71200,4567.48200,1150.38500,785.86800,153.78900,939.65700,2090.04200,1.36100,1490.97500,-9.68500,2477.44000,4567.48200
2009-03-31,37.40400,162.43500,1626.19900,54.92700,1956.56900,1572.58800,722.30600,90.89500,2421.22500,4377.79400,1096.84900,782.65800,132.81100,915.46900,2012.31800,1.35400,1405.46000,-11.43200,2365.47600,4377.79400
