,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2018-12-31,160.30000,626.70000,511.00000,79.10000,303.90000,1681.00000,18782.50000,2338.90000,565.70000,23917.10000,25598.10000,2867.20000,6687.40000,3092.80000,12740.20000,15607.40000,8685.20000,1346.00000,-3.00000,9990.70000,25598.10000
2018-09-30,679.70000,712.30000,520.90000,73.60000,332.50000,2319.00000,18836.00000,2333.50000,550.60000,23756.20000,26075.20000,2659.20000,6690.90000,3211.70000,12767.20000,15426.40000,9236.40000,1452.50000,,10648.80000,26075.20000
2018-06-30,1280.10000,683.70000,539.90000,85.90000,347.70000,2937.30000,18819.90000,2333.70000,532.30000,23722.00000,26659.30000,3077.90000,6692.20000,3218.50000,12686.00000,15763.90000,9718.10000,1220.00000,,10895.40000,26659.30000
2018-03-31,11.16600,244.41100,286.83100,20.56600,120.27400,683.24800,9589.16400,,425.76800,10937.12000,11620.37000,830.34900,3739.35300,1571.79800,6925.57400,7755.92300,711.16600,1176.09500,,3864.44600,11620.37000
2017-12-31,3.40000,290.70000,293.60000,39.80000,99.50000,727.00000,9553.80000,,421.10000,10897.40000,11624.40000,823.70000,3769.00000,1607.30000,6940.30000,7764.00000,2734.80000,1173.30000,,3860.40000,11624.40000
2017-09-30,3.38800,308.27500,285.07400,15.78100,120.53100,733.04900,9494.02300,,419.44200,10892.33000,11625.38000,686.84600,3768.28500,718.86600,7059.62900,7746.47500,710.47100,1196.46000,,3878.90000,11625.38000
2017-06-30,3.21000,274.42600,302.69600,19.07700,140.81700,740.22600,9406.05400,,478.95100,10855.92000,11596.15000,774.17200,3768.83300,683.73300,6967.09900,7741.27100,710.46700,1095.24700,,3854.87900,11596.15000
2017-03-31,3.35900,237.03200,310.86100,20.84100,149.00700,721.10000,9321.66900,,508.56400,10794.49000,11515.59000,766.73800,3768.41500,660.63300,6917.68300,7684.42100,710.23800,1080.26800,,3831.16900,11515.59000
2016-12-31,3.06600,301.57900,300.12500,16.52800,147.08400,768.38200,9248.35900,,507.73200,10718.69000,11487.07000,1047.19300,3499.87900,630.97000,6606.69100,7653.88400,708.95600,1078.60200,,3833.19000,11487.07000
2016-09-30,3.93700,322.38600,290.08000,15.62500,130.27500,762.30300,9038.19700,,513.26300,10482.12000,11244.42000,917.02800,3499.43900,613.13700,6502.97200,7420.00000,708.71900,1078.79900,,3824.41800,11244.42000
2016-06-30,5.21300,298.84100,299.46500,17.99400,120.35500,741.86800,8800.69800,,504.15300,10228.88000,10970.74000,821.51100,3498.92600,615.48800,6434.48000,7255.99100,708.45500,978.18700,,3714.75100,10970.74000
2016-03-31,3.47100,225.09000,301.34000,20.27100,125.40700,675.57900,8675.92500,,523.89700,10130.02000,10805.60000,1073.93300,3150.47800,609.28800,6044.45900,7118.39200,708.14300,959.93600,,3687.20500,10805.60000
2015-12-31,3.23100,258.28600,301.29400,16.86400,137.46600,717.14100,8524.90200,,528.25400,9988.52500,10705.67000,836.93500,3302.04700,631.22400,6196.76800,7033.70700,706.76700,945.83000,,3671.96300,10705.67000
2015-09-30,3.82900,288.76400,276.68900,16.38000,149.16000,757.68300,8379.02900,,530.13700,9826.39600,10584.08000,878.69300,3080.02300,620.86400,6029.46500,6908.15800,706.34400,957.72100,,3675.92100,10584.08000
2015-06-30,2.26600,266.33000,279.02600,18.14700,167.69000,753.53200,8340.47800,,535.29200,9794.62700,10548.16000,844.92500,3229.82800,643.93200,6118.77000,6963.69600,705.89300,870.82000,,3584.46400,10548.16000
2015-03-31,6.07400,236.28500,265.96700,18.84200,127.65000,674.56500,8232.33300,,556.10100,9735.17000,10409.74000,1036.70200,3228.93100,600.52400,6057.68500,7094.38700,660.83100,858.17200,,3315.34800,10409.74000
2014-12-31,4.55600,267.32700,247.40600,15.79300,134.32100,669.40300,8162.90800,,517.35000,9619.50300,10288.91000,849.63100,3353.64500,594.81000,6137.96800,6987.59900,658.43700,855.29900,,3301.30700,10288.91000
2014-09-30,5.83500,300.12000,244.17900,16.34200,147.85300,749.33800,8025.04200,,528.81200,9324.32600,10073.66000,801.03900,3381.99500,608.87300,5995.24800,6796.28700,653.29000,858.12800,,3277.37700,10073.66000
2014-06-30,10.75100,259.20500,256.52100,18.05800,161.74000,748.15300,7816.12000,,521.35200,9123.08900,9871.24200,859.65400,3382.52500,558.94800,5880.64500,6740.29900,646.36400,756.44200,,3130.94300,9871.24200
2014-03-31,9.06500,231.78200,249.68700,19.93400,157.73800,706.82400,7669.01600,,549.18800,9003.63500,9710.45900,1011.90700,3135.90900,540.90000,5593.04800,6604.95500,644.06800,748.41100,,3105.50400,9710.45900
2013-12-31,4.48700,250.03600,239.51100,15.82100,159.01600,706.82500,7551.91600,,542.76600,8890.31300,9597.13800,955.42600,3163.76000,522.45000,5573.18100,6528.60700,641.27100,724.77600,,3068.53100,9597.13800
2013-09-30,10.31000,266.53300,237.59100,12.78000,167.05800,694.27200,7350.93500,,542.65700,8911.56300,9605.83500,854.09500,3163.87100,514.58300,5714.54100,6568.63500,635.32000,727.56800,,3037.20000,9605.83500
2013-06-30,4.42400,239.31900,239.49700,16.07400,165.16700,664.48100,7255.28000,,537.77500,8819.26400,9483.74500,887.33600,3163.84500,512.05700,5656.75800,6544.09500,634.67500,637.90000,,2939.65000,9483.74500
2013-03-31,6.15600,226.25000,236.99100,18.04600,136.23500,623.67800,7115.48200,,586.98300,8766.80600,9390.48400,726.24900,3263.95300,518.86500,5740.61300,6466.86200,634.00700,614.11800,,2923.62200,9390.48400
2012-12-31,5.82900,224.43900,249.01600,15.84700,147.94400,643.07500,7013.76500,,569.86000,8622.15600,9265.23100,846.14100,3042.01400,512.60200,5508.83400,6354.97600,632.51900,606.64900,,2910.25500,9265.23100
2012-09-30,5.21500,267.21800,249.28500,13.77500,142.69900,678.19200,6856.35000,,564.44500,8458.31800,9136.51000,740.87100,3061.63900,518.12500,5496.87400,6237.74500,631.84500,603.04800,,2898.76500,9136.51000
2012-06-30,29.22100,277.48800,256.31600,14.88300,138.37700,716.28500,6724.59000,,551.71700,8326.53600,9042.82100,850.79400,3042.47200,508.55100,5397.91300,6248.70700,631.11900,505.72000,,2794.11400,9042.82100
2012-03-31,3.72600,197.82600,254.60400,17.39600,158.29900,631.85100,6554.27200,,594.93500,8209.54000,8841.39100,873.34100,2894.22500,457.75100,5179.08500,6052.42600,630.34500,486.27200,,2788.96500,8841.39100
2011-12-31,3.53900,231.76200,229.11800,13.07800,155.69400,633.58500,6411.92200,,584.80200,8049.26600,8682.85100,827.28700,2740.39200,447.17600,5054.82300,5882.11000,628.49200,501.21600,,2800.74100,8682.85100
2011-09-30,4.59300,252.04500,209.27900,11.88900,127.10600,604.91200,6281.62300,,581.56900,7784.99100,8389.90300,887.84300,2741.60400,349.19000,4884.39200,5772.23500,585.41900,522.36600,,2617.66800,8389.90300
2011-06-30,5.28200,281.10600,223.93200,12.92600,132.41500,664.29800,6174.12600,,566.55000,7658.85000,8323.14800,972.08600,2761.04900,356.86600,4860.35300,5832.43900,578.58600,425.27300,,2490.70900,8323.14800
2011-03-31,3.34300,226.89300,220.64200,16.06800,88.81700,575.89800,6038.93500,,614.30700,7586.85800,8162.75600,864.06000,2763.74400,332.60900,4862.68600,5726.74600,567.93900,418.23000,,2436.01000,8162.75600
2010-12-31,0.92800,244.37900,206.86700,12.41300,106.77400,601.60900,5964.43900,,599.01500,7478.02900,8079.63800,782.84600,2769.03300,429.64700,4886.41900,5669.26500,560.64000,423.64700,,2410.37300,8079.63800
2010-09-30,4.47200,260.40400,201.64300,11.80900,99.98600,585.77200,5853.27000,,580.37700,7283.18700,7868.95900,633.70100,2778.53400,369.49200,4827.78100,5461.48200,554.17000,453.89200,,2407.47700,7868.95900
2010-06-30,3.32300,272.72300,203.47600,12.76100,122.42400,622.10900,5780.10400,,571.68800,7197.02900,7819.13800,711.32500,2797.33100,350.81900,4787.39500,5498.72000,553.35900,374.20900,,2320.41800,7819.13800
2010-03-31,2.84300,249.16300,195.69700,13.99300,161.87700,629.25900,5711.01500,,612.02800,7183.51100,7812.77000,732.92000,2800.26000,344.98900,4781.21900,5514.13900,555.78500,355.90900,,2298.63100,7812.77000
2009-12-31,3.86000,261.38600,193.83100,11.83000,150.64800,629.48200,5771.74000,,253.45500,6896.00100,7525.48300,682.47800,2600.03400,341.85500,4576.22000,5258.69800,545.36000,360.19900,,2266.78500,7525.48300
2009-09-30,3.74800,278.87900,200.20600,11.16300,150.23500,657.61000,5748.30300,,247.62200,6913.99500,7571.60500,657.94500,2599.86600,344.88400,4629.67900,5287.62400,544.48700,382.15700,,2283.98100,7571.60500
2009-06-30,4.94100,305.80200,206.90400,11.68200,195.32900,740.27100,5708.55600,,222.29000,6860.06100,7600.33200,730.42500,2599.82300,320.17900,4634.81100,5365.23600,543.61200,334.31200,,2231.66200,7596.89800
2009-03-31,19.45000,244.25200,207.97100,23.39600,175.95700,687.51300,5619.73400,,196.01300,6744.24500,7431.75800,890.04000,2301.30900,300.77800,4315.76500,5205.80500,545.96100,329.17000,,2225.95300,7431.75800
