,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2013-06-30,3984.00000,8420.00000,1134.00000,9064.00000,22602.00000,69438.00000,22576.00000,,891.00000,94345.00000,116947.00000,16715.00000,21167.00000,12944.00000,51300.00000,68015.00000,18.00000,37899.00000,1840.00000,48932.00000,116947.00000
2013-03-31,5445.00000,8898.00000,1133.00000,8759.00000,24235.00000,67890.00000,23315.00000,,885.00000,93545.00000,117780.00000,18315.00000,20319.00000,13028.00000,50225.00000,68540.00000,18.00000,36662.00000,3478.00000,49240.00000,117780.00000
2012-12-31,4366.00000,9182.00000,965.00000,9476.00000,23989.00000,67263.00000,23489.00000,,886.00000,93155.00000,117144.00000,17443.00000,20770.00000,13973.00000,51274.00000,68717.00000,18.00000,35338.00000,4087.00000,48427.00000,117144.00000
2012-09-30,3736.00000,9183.00000,1176.00000,1686.00000,15781.00000,73612.00000,23500.00000,10.00000,902.00000,99588.00000,115369.00000,17383.00000,18782.00000,13950.00000,50109.00000,67492.00000,18.00000,34764.00000,4339.00000,47877.00000,115369.00000
2012-06-30,6044.00000,7719.00000,1178.00000,1971.00000,16912.00000,71227.00000,23372.00000,11.00000,889.00000,97096.00000,114008.00000,18360.00000,18829.00000,13905.00000,49205.00000,67565.00000,18.00000,33756.00000,3877.00000,46443.00000,114008.00000
2012-03-31,10265.00000,17483.00000,6072.00000,3246.00000,37066.00000,85559.00000,33574.00000,4072.00000,995.00000,125815.00000,162881.00000,36430.00000,21358.00000,15308.00000,59408.00000,95838.00000,18.00000,51286.00000,3972.00000,67043.00000,162881.00000
2011-12-31,6361.00000,16526.00000,4631.00000,2700.00000,30218.00000,84180.00000,32108.00000,4077.00000,972.00000,123012.00000,153230.00000,28068.00000,21610.00000,15695.00000,59413.00000,87481.00000,17.00000,49049.00000,3246.00000,65749.00000,153230.00000
2011-09-30,6026.00000,16416.00000,7164.00000,2785.00000,32391.00000,83090.00000,32152.00000,4370.00000,992.00000,122298.00000,154689.00000,28936.00000,22534.00000,15836.00000,59427.00000,88363.00000,17.00000,46681.00000,3203.00000,66326.00000,154689.00000
2011-06-30,8140.00000,16805.00000,6986.00000,2747.00000,34678.00000,84268.00000,34020.00000,4398.00000,968.00000,125390.00000,160068.00000,29344.00000,22590.00000,16062.00000,60146.00000,89490.00000,17.00000,44964.00000,6125.00000,70578.00000,160068.00000
2011-03-31,8403.00000,16408.00000,7944.00000,2858.00000,35613.00000,83765.00000,32791.00000,4427.00000,909.00000,124030.00000,159643.00000,29218.00000,22604.00000,16180.00000,59904.00000,89122.00000,17.00000,42480.00000,5547.00000,70521.00000,159643.00000
2010-12-31,11510.00000,15812.00000,5197.00000,2141.00000,34660.00000,82554.00000,31581.00000,4434.00000,905.00000,121654.00000,156314.00000,27419.00000,22656.00000,16112.00000,59786.00000,87205.00000,17.00000,40397.00000,4773.00000,69109.00000,156314.00000
2010-09-30,10852.00000,13478.00000,7741.00000,3246.00000,35317.00000,81460.00000,31182.00000,4443.00000,756.00000,120016.00000,155333.00000,25421.00000,23225.00000,15752.00000,59995.00000,85416.00000,17.00000,39156.00000,4405.00000,69917.00000,155333.00000
2010-06-30,4120.00000,13197.00000,7119.00000,2230.00000,26666.00000,81269.00000,35957.00000,4446.00000,724.00000,124790.00000,151456.00000,25668.00000,23197.00000,15798.00000,59843.00000,85511.00000,17.00000,36917.00000,1881.00000,65945.00000,151456.00000
2010-03-31,855.00000,12630.00000,7300.00000,2808.00000,23593.00000,86623.00000,36764.00000,4450.00000,820.00000,131217.00000,154810.00000,26605.00000,26225.00000,16534.00000,64788.00000,91393.00000,17.00000,32749.00000,3275.00000,63417.00000,154810.00000
2009-12-31,542.00000,13215.00000,4940.00000,2470.00000,21167.00000,87708.00000,35742.00000,4461.00000,708.00000,130971.00000,152138.00000,23695.00000,26925.00000,16819.00000,65830.00000,89525.00000,17.00000,32214.00000,3065.00000,62613.00000,152138.00000
2009-09-30,641.00000,12530.00000,6268.00000,2814.00000,22253.00000,87136.00000,35664.00000,4546.00000,642.00000,130174.00000,152427.00000,24656.00000,27662.00000,16056.00000,65674.00000,90330.00000,17.00000,32181.00000,2712.00000,62097.00000,152427.00000
2009-06-30,888.00000,12497.00000,6181.00000,3508.00000,23074.00000,86246.00000,33551.00000,4550.00000,614.00000,126999.00000,150073.00000,23089.00000,28926.00000,15737.00000,66977.00000,90066.00000,17.00000,31388.00000,998.00000,60007.00000,150073.00000
2009-03-31,802.00000,10319.00000,6480.00000,2602.00000,20203.00000,84056.00000,31724.00000,4614.00000,659.00000,123048.00000,143251.00000,20330.00000,29297.00000,15363.00000,66728.00000,87058.00000,17.00000,30786.00000,-2118.00000,56193.00000,143251.00000
