,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-12-31,8261.00000,16193.00000,10018.00000,1772.00000,36244.00000,14155.00000,,8311.00000,2027.00000,40718.00000,76962.00000,26931.00000,23847.00000,4053.00000,36265.00000,63196.00000,5593.00000,26301.00000,-1192.00000,13766.00000,76962.00000
2017-09-30,9591.00000,15675.00000,10212.00000,1707.00000,37185.00000,14187.00000,,8371.00000,1811.00000,41375.00000,78560.00000,25903.00000,24835.00000,3152.00000,36960.00000,62863.00000,5460.00000,28530.00000,-1233.00000,15697.00000,78560.00000
2017-06-30,10232.00000,15595.00000,9388.00000,1776.00000,36991.00000,14420.00000,,8374.00000,1722.00000,41519.00000,78510.00000,28133.00000,23815.00000,3235.00000,36298.00000,64431.00000,5316.00000,27471.00000,-1471.00000,14079.00000,78510.00000
2017-03-31,9472.00000,15217.00000,9082.00000,1777.00000,35548.00000,14727.00000,,8338.00000,1626.00000,42001.00000,77549.00000,27635.00000,23725.00000,3238.00000,36254.00000,63889.00000,5222.00000,27584.00000,-1827.00000,13660.00000,77549.00000
2016-12-31,7168.00000,14503.00000,8614.00000,1682.00000,31967.00000,15322.00000,,8369.00000,1671.00000,42737.00000,74704.00000,26132.00000,22818.00000,3184.00000,35359.00000,61491.00000,5277.00000,27377.00000,-2039.00000,13213.00000,74704.00000
2016-09-30,6113.00000,14516.00000,9478.00000,1892.00000,31999.00000,15680.00000,,9178.00000,2029.00000,44403.00000,76402.00000,25290.00000,23622.00000,3276.00000,35397.00000,60687.00000,5266.00000,29450.00000,-1527.00000,15715.00000,76402.00000
2016-06-30,6764.00000,15527.00000,9458.00000,1857.00000,33606.00000,15916.00000,,9329.00000,2044.00000,44694.00000,78300.00000,27183.00000,23980.00000,3301.00000,35814.00000,62997.00000,5277.00000,29167.00000,-1633.00000,15303.00000,78300.00000
2016-03-31,5886.00000,16166.00000,9849.00000,1847.00000,33748.00000,15935.00000,,9451.00000,2001.00000,44559.00000,78307.00000,26215.00000,24470.00000,3269.00000,36339.00000,62554.00000,5247.00000,29517.00000,-1493.00000,15753.00000,78307.00000
2015-12-31,6460.00000,15686.00000,9700.00000,1662.00000,33508.00000,16090.00000,,9436.00000,1998.00000,44834.00000,78342.00000,26242.00000,25169.00000,3203.00000,37215.00000,63457.00000,5238.00000,29246.00000,-2035.00000,14885.00000,78342.00000
2015-09-30,6046.00000,15645.00000,11150.00000,993.00000,35280.00000,15955.00000,231.00000,9387.00000,1740.00000,43689.00000,78969.00000,25833.00000,25208.00000,3322.00000,37168.00000,63001.00000,5190.00000,35191.00000,-6843.00000,15968.00000,78969.00000
2015-06-30,7821.00000,16425.00000,11681.00000,859.00000,38227.00000,16136.00000,229.00000,9413.00000,1776.00000,44015.00000,82242.00000,25606.00000,27445.00000,3271.00000,39475.00000,65081.00000,5142.00000,34823.00000,-6729.00000,17161.00000,82242.00000
2015-03-31,7563.00000,16623.00000,12099.00000,768.00000,38491.00000,16277.00000,230.00000,9383.00000,1802.00000,43999.00000,82490.00000,26566.00000,26803.00000,3206.00000,38886.00000,65452.00000,5101.00000,34998.00000,-7101.00000,17038.00000,82490.00000
2014-12-31,7341.00000,16764.00000,12205.00000,818.00000,38867.00000,16577.00000,257.00000,9770.00000,1798.00000,45814.00000,84681.00000,27877.00000,27784.00000,3231.00000,39978.00000,67855.00000,5016.00000,33887.00000,-6431.00000,16826.00000,84681.00000
2014-09-30,6082.00000,17012.00000,13328.00000,1250.00000,39042.00000,16431.00000,265.00000,10011.00000,1814.00000,45446.00000,84488.00000,27589.00000,28180.00000,3284.00000,38003.00000,65592.00000,4968.00000,33977.00000,-4357.00000,18896.00000,84488.00000
2014-06-30,7927.00000,17524.00000,13055.00000,1307.00000,41276.00000,16690.00000,259.00000,10367.00000,1832.00000,46551.00000,87827.00000,29741.00000,27307.00000,3259.00000,37163.00000,66904.00000,4890.00000,32961.00000,-3683.00000,20923.00000,87827.00000
2014-03-31,5345.00000,17399.00000,12888.00000,935.00000,37968.00000,16716.00000,266.00000,10495.00000,1762.00000,46429.00000,84397.00000,27295.00000,26801.00000,3217.00000,36733.00000,64028.00000,4773.00000,32775.00000,-3801.00000,20369.00000,84397.00000
2013-12-31,6081.00000,17176.00000,12625.00000,900.00000,38335.00000,17075.00000,272.00000,10552.00000,1745.00000,46561.00000,84896.00000,27297.00000,26719.00000,3029.00000,36721.00000,64018.00000,4709.00000,31854.00000,-3898.00000,20878.00000,84896.00000
2013-09-30,6357.00000,17810.00000,13392.00000,988.00000,40088.00000,16588.00000,278.00000,10686.00000,1733.00000,47184.00000,87272.00000,29119.00000,26015.00000,3176.00000,39976.00000,69095.00000,4657.00000,31614.00000,-6247.00000,18177.00000,87272.00000
2013-06-30,6110.00000,18342.00000,13889.00000,924.00000,40805.00000,16352.00000,288.00000,10578.00000,1729.00000,46570.00000,87375.00000,29919.00000,25680.00000,3232.00000,39778.00000,69697.00000,4591.00000,30668.00000,-6698.00000,17678.00000,87375.00000
2013-03-31,5982.00000,18673.00000,15074.00000,930.00000,42145.00000,16276.00000,270.00000,10715.00000,1734.00000,46598.00000,88743.00000,28974.00000,27240.00000,3212.00000,41451.00000,70425.00000,4510.00000,30438.00000,-6669.00000,18318.00000,88743.00000
2012-12-31,5490.00000,18566.00000,15547.00000,988.00000,42138.00000,16461.00000,272.00000,10958.00000,1785.00000,46832.00000,88970.00000,29415.00000,27752.00000,3136.00000,41973.00000,71388.00000,4481.00000,29558.00000,-6433.00000,17582.00000,88970.00000
2012-09-30,5689.00000,18679.00000,17550.00000,1088.00000,44639.00000,15509.00000,199.00000,11538.00000,2205.00000,45902.00000,90541.00000,31746.00000,26526.00000,3625.00000,40859.00000,72605.00000,4449.00000,29541.00000,-5988.00000,17936.00000,90541.00000
2012-06-30,5103.00000,18826.00000,17344.00000,1336.00000,44294.00000,14928.00000,124.00000,11556.00000,2146.00000,44544.00000,88838.00000,31273.00000,27261.00000,3697.00000,41584.00000,72857.00000,4373.00000,27842.00000,-6150.00000,15981.00000,88838.00000
2012-03-31,2864.00000,18301.00000,16511.00000,1032.00000,40209.00000,14571.00000,139.00000,11368.00000,2208.00000,43699.00000,83908.00000,28849.00000,25191.00000,3582.00000,40043.00000,68892.00000,4351.00000,26815.00000,-6033.00000,15016.00000,83908.00000
2011-12-31,3057.00000,17725.00000,14544.00000,994.00000,37900.00000,14395.00000,133.00000,11448.00000,2107.00000,43318.00000,81218.00000,28357.00000,24944.00000,3559.00000,39932.00000,68289.00000,4273.00000,25219.00000,-6328.00000,12929.00000,81218.00000
2011-09-30,3229.00000,17306.00000,14412.00000,795.00000,36864.00000,13397.00000,121.00000,12307.00000,1544.00000,40903.00000,77767.00000,25218.00000,26781.00000,3570.00000,38336.00000,63554.00000,4229.00000,24251.00000,-4019.00000,14213.00000,77767.00000
2011-06-30,10715.00000,17033.00000,11359.00000,669.00000,40755.00000,12430.00000,123.00000,3385.00000,1567.00000,32856.00000,73611.00000,23510.00000,25926.00000,2841.00000,36665.00000,60175.00000,4165.00000,23081.00000,-3544.00000,13436.00000,73611.00000
2011-03-31,4869.00000,17288.00000,10676.00000,880.00000,34608.00000,12219.00000,140.00000,3402.00000,1546.00000,31779.00000,66387.00000,23147.00000,19895.00000,2700.00000,30568.00000,53715.00000,4044.00000,22640.00000,-3724.00000,12672.00000,66387.00000
2010-12-31,3592.00000,16792.00000,9587.00000,908.00000,31810.00000,12539.00000,164.00000,3419.00000,1538.00000,32210.00000,64020.00000,22020.00000,20437.00000,2654.00000,31136.00000,53156.00000,3888.00000,21384.00000,-4051.00000,10864.00000,64020.00000
2010-09-30,2265.00000,15328.00000,9006.00000,971.00000,28577.00000,12065.00000,160.00000,3458.00000,1551.00000,33065.00000,61642.00000,20178.00000,20337.00000,2678.00000,31589.00000,51767.00000,3757.00000,20955.00000,-4412.00000,9875.00000,61642.00000
2010-06-30,3597.00000,14434.00000,7339.00000,965.00000,27376.00000,11763.00000,154.00000,2777.00000,1524.00000,31417.00000,58793.00000,19784.00000,20226.00000,2102.00000,29737.00000,49521.00000,3636.00000,20133.00000,-4045.00000,9272.00000,58793.00000
2010-03-31,3538.00000,14191.00000,6990.00000,540.00000,26412.00000,12057.00000,133.00000,2772.00000,2025.00000,32424.00000,58836.00000,18417.00000,21548.00000,2116.00000,31397.00000,49814.00000,3482.00000,19941.00000,-3886.00000,9022.00000,58836.00000
2009-12-31,4867.00000,13912.00000,6360.00000,862.00000,27217.00000,12386.00000,105.00000,2734.00000,1632.00000,32821.00000,60038.00000,18975.00000,21847.00000,2496.00000,32240.00000,51215.00000,3439.00000,19711.00000,-3764.00000,8823.00000,60038.00000
2009-09-30,4188.00000,13524.00000,6815.00000,448.00000,26223.00000,12250.00000,101.00000,2746.00000,2113.00000,34615.00000,60838.00000,17957.00000,23069.00000,2260.00000,34799.00000,52756.00000,3392.00000,20026.00000,-4740.00000,8082.00000,60838.00000
2009-06-30,3991.00000,14644.00000,7160.00000,441.00000,27383.00000,12226.00000,92.00000,2749.00000,2067.00000,34709.00000,62092.00000,19490.00000,23558.00000,2268.00000,35227.00000,54717.00000,3347.00000,19579.00000,-4906.00000,7375.00000,62092.00000
2009-03-31,3566.00000,16066.00000,7992.00000,748.00000,29672.00000,12342.00000,92.00000,2748.00000,1735.00000,34768.00000,64440.00000,22089.00000,23466.00000,2281.00000,36015.00000,58104.00000,3086.00000,19694.00000,-5332.00000,6336.00000,64440.00000
