,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2018-09-30,4556.00000,1290.00000,4047.00000,1028.00000,10921.00000,23013.00000,,2460.00000,26828.00000,37749.00000,3851.00000,11123.00000,5482.00000,20444.00000,24295.00000,158.00000,-12526.00000,-532.00000,13454.00000,37749.00000
2018-06-30,3859.00000,1302.00000,4176.00000,1006.00000,10343.00000,22923.00000,,2391.00000,26685.00000,37028.00000,3799.00000,11123.00000,5562.00000,20387.00000,24186.00000,158.00000,-13161.00000,-464.00000,12842.00000,37028.00000
2018-03-31,3702.00000,1444.00000,3885.00000,1075.00000,10106.00000,22792.00000,,2352.00000,26531.00000,36637.00000,4344.00000,11123.00000,5602.00000,20367.00000,24711.00000,158.00000,-14030.00000,-475.00000,11926.00000,36637.00000
2017-12-31,4526.00000,1665.00000,4149.00000,286.00000,10626.00000,22994.00000,,2273.00000,26676.00000,37302.00000,4914.00000,11815.00000,5614.00000,21092.00000,26006.00000,158.00000,-14722.00000,-487.00000,11296.00000,37302.00000
2017-09-30,4957.00000,1546.00000,3857.00000,790.00000,11150.00000,22914.00000,,1790.00000,26177.00000,37327.00000,5517.00000,12567.00000,5242.00000,21580.00000,27097.00000,158.00000,-15763.00000,-443.00000,10230.00000,37327.00000
2017-06-30,4667.00000,1434.00000,3642.00000,674.00000,10417.00000,23067.00000,,1957.00000,26626.00000,37043.00000,4944.00000,13138.00000,5098.00000,22106.00000,27050.00000,158.00000,-16043.00000,-456.00000,9993.00000,37043.00000
2017-03-31,4001.00000,1399.00000,3763.00000,604.00000,9767.00000,23117.00000,,2010.00000,26809.00000,36576.00000,4842.00000,13135.00000,5226.00000,22147.00000,26989.00000,158.00000,-16311.00000,-537.00000,9587.00000,36576.00000
2016-12-31,4245.00000,2005.00000,3642.00000,543.00000,10435.00000,23219.00000,,1956.00000,26882.00000,37317.00000,4265.00000,14795.00000,5232.00000,23795.00000,28060.00000,157.00000,-16540.00000,-548.00000,9257.00000,37317.00000
2016-09-30,1108.00000,1750.00000,3685.00000,4962.00000,11505.00000,23415.00000,,2134.00000,29895.00000,41400.00000,4488.00000,18180.00000,5343.00000,27846.00000,32334.00000,149.00000,-16832.00000,-476.00000,9066.00000,41400.00000
2016-06-30,352.00000,1712.00000,3744.00000,4892.00000,10700.00000,23609.00000,,2208.00000,30596.00000,41296.00000,4540.00000,18549.00000,5359.00000,28437.00000,32977.00000,145.00000,-17049.00000,-488.00000,8319.00000,41296.00000
2016-03-31,331.00000,2141.00000,4528.00000,233.00000,7233.00000,27376.00000,,2288.00000,35431.00000,42664.00000,4426.00000,19638.00000,5421.00000,30268.00000,34694.00000,138.00000,-16570.00000,-503.00000,7970.00000,42664.00000
2015-12-31,177.00000,2129.00000,4075.00000,1081.00000,7462.00000,23986.00000,,6373.00000,39115.00000,46577.00000,4307.00000,19675.00000,6220.00000,30226.00000,34533.00000,137.00000,-12387.00000,-503.00000,12044.00000,46577.00000
2015-09-30,338.00000,1902.00000,5345.00000,570.00000,8155.00000,27355.00000,,1977.00000,42228.00000,50383.00000,4827.00000,19792.00000,5435.00000,30351.00000,35178.00000,127.00000,-8305.00000,-509.00000,15205.00000,50383.00000
2015-06-30,466.00000,2272.00000,5431.00000,528.00000,8697.00000,27095.00000,,1978.00000,45311.00000,54008.00000,4739.00000,20111.00000,5476.00000,31214.00000,35953.00000,117.00000,-4417.00000,-523.00000,18055.00000,54008.00000
2015-03-31,549.00000,2396.00000,5238.00000,671.00000,8854.00000,26595.00000,,1977.00000,47211.00000,56065.00000,4410.00000,19754.00000,5490.00000,31624.00000,36034.00000,117.00000,-2398.00000,-532.00000,20031.00000,56065.00000
2014-12-31,464.00000,2563.00000,5361.00000,657.00000,9045.00000,26220.00000,,1956.00000,49629.00000,58674.00000,5172.00000,18371.00000,5508.00000,31028.00000,36200.00000,117.00000,128.00000,-544.00000,22474.00000,58674.00000
2014-09-30,658.00000,2307.00000,5489.00000,577.00000,9031.00000,26304.00000,1717.00000,2018.00000,54945.00000,63976.00000,6343.00000,17975.00000,5384.00000,31667.00000,38010.00000,117.00000,3306.00000,-394.00000,25966.00000,63976.00000
2014-06-30,1458.00000,2758.00000,5370.00000,668.00000,10254.00000,25407.00000,1717.00000,2287.00000,53755.00000,64009.00000,7558.00000,17512.00000,5076.00000,30784.00000,38342.00000,117.00000,3081.00000,-401.00000,25667.00000,64009.00000
2014-03-31,1342.00000,2377.00000,5220.00000,491.00000,9430.00000,24729.00000,1916.00000,1959.00000,54413.00000,63843.00000,5383.00000,19759.00000,4971.00000,32977.00000,38360.00000,117.00000,2926.00000,-402.00000,25483.00000,63843.00000
2013-12-31,1985.00000,2562.00000,5018.00000,407.00000,9972.00000,24042.00000,1916.00000,1798.00000,53501.00000,63473.00000,4773.00000,20394.00000,4949.00000,33469.00000,38242.00000,117.00000,2742.00000,-405.00000,25231.00000,63473.00000
2013-09-30,2219.00000,2229.00000,4853.00000,305.00000,9606.00000,46647.00000,1932.00000,2109.00000,52992.00000,62598.00000,4498.00000,21053.00000,4851.00000,33546.00000,38044.00000,117.00000,2361.00000,-484.00000,24554.00000,62598.00000
2013-06-30,3294.00000,1879.00000,4946.00000,459.00000,10578.00000,46214.00000,1904.00000,2269.00000,52579.00000,63157.00000,5610.00000,21142.00000,4916.00000,33680.00000,39290.00000,117.00000,1865.00000,-495.00000,23867.00000,63157.00000
2013-03-31,9595.00000,1769.00000,4809.00000,410.00000,16583.00000,21689.00000,,2235.00000,26005.00000,42588.00000,3275.00000,10088.00000,3796.00000,17464.00000,20739.00000,107.00000,2750.00000,-500.00000,21849.00000,42588.00000
2012-12-31,3705.00000,1629.00000,4576.00000,387.00000,10297.00000,20999.00000,,2189.00000,25143.00000,35440.00000,3343.00000,3525.00000,3771.00000,10786.00000,14129.00000,107.00000,2399.00000,-506.00000,21311.00000,35440.00000
2012-09-30,3727.00000,1666.00000,4434.00000,353.00000,10180.00000,20294.00000,321.00000,847.00000,24337.00000,34517.00000,3150.00000,3521.00000,3725.00000,10624.00000,13774.00000,107.00000,1953.00000,-439.00000,20743.00000,34517.00000
2012-06-30,4508.00000,1315.00000,4025.00000,328.00000,10176.00000,19613.00000,324.00000,868.00000,23513.00000,33689.00000,2942.00000,3519.00000,3788.00000,10857.00000,13799.00000,107.00000,1426.00000,-448.00000,19890.00000,33689.00000
2012-03-31,4496.00000,1437.00000,4096.00000,223.00000,10252.00000,18986.00000,326.00000,867.00000,22653.00000,32905.00000,2924.00000,3517.00000,3752.00000,10682.00000,13606.00000,107.00000,1013.00000,-453.00000,19299.00000,32905.00000
2011-12-31,4822.00000,1142.00000,3869.00000,214.00000,10047.00000,18449.00000,,1213.00000,22023.00000,32070.00000,2940.00000,3533.00000,3789.00000,10577.00000,13517.00000,107.00000,546.00000,-465.00000,18553.00000,32070.00000
2011-09-30,5128.00000,1446.00000,3721.00000,413.00000,10708.00000,17966.00000,321.00000,1114.00000,21000.00000,31708.00000,3181.00000,3531.00000,3580.00000,10476.00000,13657.00000,107.00000,144.00000,-314.00000,18051.00000,31708.00000
2011-06-30,4378.00000,1785.00000,3748.00000,262.00000,10173.00000,17500.00000,323.00000,1060.00000,20406.00000,30579.00000,3106.00000,3537.00000,3569.00000,10371.00000,13477.00000,107.00000,-672.00000,-316.00000,17102.00000,30579.00000
2011-03-31,5258.00000,1899.00000,3709.00000,280.00000,11146.00000,17076.00000,325.00000,1059.00000,19862.00000,31008.00000,4751.00000,3582.00000,3528.00000,10166.00000,14917.00000,107.00000,-1328.00000,-318.00000,16091.00000,31008.00000
2010-12-31,3738.00000,2425.00000,3434.00000,254.00000,9851.00000,16785.00000,328.00000,797.00000,19535.00000,29386.00000,3763.00000,4660.00000,3530.00000,11063.00000,14826.00000,107.00000,-2590.00000,-323.00000,14560.00000,29386.00000
2010-09-30,3720.00000,2115.00000,3035.00000,208.00000,9078.00000,16461.00000,330.00000,687.00000,18873.00000,27951.00000,3272.00000,4681.00000,3431.00000,10958.00000,14230.00000,59.00000,-3429.00000,-263.00000,13721.00000,27951.00000
2010-06-30,3042.00000,1244.00000,2896.00000,111.00000,7293.00000,16272.00000,333.00000,728.00000,18686.00000,25979.00000,2983.00000,4684.00000,3407.00000,10703.00000,13686.00000,59.00000,-4466.00000,-268.00000,12293.00000,25979.00000
2010-03-31,3752.00000,1733.00000,2971.00000,110.00000,8566.00000,16175.00000,336.00000,716.00000,18547.00000,27113.00000,4307.00000,5048.00000,3412.00000,10973.00000,15280.00000,55.00000,-4973.00000,-270.00000,11833.00000,27113.00000
2009-12-31,2656.00000,1803.00000,2870.00000,104.00000,7433.00000,16195.00000,347.00000,700.00000,18563.00000,25996.00000,3002.00000,6330.00000,3404.00000,12237.00000,15239.00000,98.00000,-5805.00000,-273.00000,10757.00000,25996.00000
2009-09-30,2269.00000,1856.00000,2916.00000,365.00000,7406.00000,16075.00000,342.00000,588.00000,18299.00000,25705.00000,3157.00000,6578.00000,3376.00000,12614.00000,15771.00000,55.00000,-6711.00000,-224.00000,9934.00000,25705.00000
2009-06-30,1319.00000,2065.00000,2683.00000,269.00000,6336.00000,16092.00000,355.00000,581.00000,18288.00000,24624.00000,2989.00000,6834.00000,3338.00000,12804.00000,15793.00000,53.00000,-7636.00000,-231.00000,8831.00000,24624.00000
2009-03-31,644.00000,1710.00000,2766.00000,280.00000,5400.00000,16211.00000,359.00000,591.00000,18308.00000,23708.00000,2648.00000,7140.00000,3367.00000,12978.00000,15626.00000,53.00000,-8224.00000,-237.00000,8082.00000,23708.00000
