,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,997.00000,1231.00000,1524.00000,460.00000,4212.00000,3483.00000,6415.00000,807.00000,10929.00000,15141.00000,4580.00000,6884.00000,2545.00000,9829.00000,14409.00000,1466.00000,22731.00000,-4519.00000,732.00000,15141.00000
2020-03-31,854.00000,1551.00000,1301.00000,542.00000,4248.00000,3487.00000,6381.00000,775.00000,10822.00000,15070.00000,4443.00000,7336.00000,2535.00000,10286.00000,14729.00000,1466.00000,22481.00000,-4578.00000,341.00000,15070.00000
2019-12-31,883.00000,1440.00000,1400.00000,456.00000,4179.00000,3750.00000,6175.00000,753.00000,10855.00000,15034.00000,4038.00000,7333.00000,2598.00000,10438.00000,14476.00000,1466.00000,22501.00000,-4273.00000,558.00000,15034.00000
2019-09-30,948.00000,1495.00000,1371.00000,535.00000,4349.00000,3689.00000,6067.00000,756.00000,10677.00000,15026.00000,4231.00000,7646.00000,2388.00000,10621.00000,14852.00000,1466.00000,21860.00000,-4215.00000,174.00000,15026.00000
2019-06-30,863.00000,1590.00000,1322.00000,480.00000,4255.00000,3793.00000,4145.00000,791.00000,8896.00000,13151.00000,3782.00000,6640.00000,2436.00000,9379.00000,13161.00000,1466.00000,21653.00000,-4119.00000,-10.00000,13151.00000
2019-03-31,843.00000,1547.00000,1278.00000,465.00000,4133.00000,3821.00000,4129.00000,636.00000,8750.00000,12883.00000,3865.00000,6655.00000,2267.00000,9228.00000,13093.00000,1466.00000,21436.00000,-4160.00000,-210.00000,12883.00000
2018-12-31,726.00000,1400.00000,1250.00000,417.00000,3793.00000,3881.00000,4167.00000,168.00000,8368.00000,12161.00000,3341.00000,6354.00000,2034.00000,8623.00000,11964.00000,1466.00000,21615.00000,-4188.00000,197.00000,12161.00000
2018-09-30,841.00000,1532.00000,1245.00000,523.00000,4141.00000,3871.00000,4199.00000,195.00000,8430.00000,12571.00000,3747.00000,6519.00000,2048.00000,8892.00000,12639.00000,1466.00000,21008.00000,-4172.00000,-68.00000,12571.00000
2018-06-30,833.00000,1545.00000,1254.00000,540.00000,4172.00000,3908.00000,4218.00000,196.00000,8478.00000,12650.00000,3942.00000,6519.00000,2172.00000,8897.00000,12839.00000,1466.00000,20851.00000,-4164.00000,-189.00000,12650.00000
2018-03-31,851.00000,1644.00000,1312.00000,485.00000,4292.00000,4087.00000,4354.00000,224.00000,8852.00000,13144.00000,3980.00000,6550.00000,2264.00000,9063.00000,13043.00000,1466.00000,20581.00000,-3900.00000,101.00000,13144.00000
2017-12-31,1535.00000,1480.00000,1221.00000,403.00000,4639.00000,4072.00000,3559.00000,218.00000,8037.00000,12676.00000,3408.00000,6566.00000,2255.00000,9025.00000,12433.00000,1466.00000,20531.00000,-3855.00000,243.00000,12676.00000
2017-09-30,1380.00000,1530.00000,1205.00000,621.00000,4736.00000,3999.00000,3559.00000,216.00000,8039.00000,12775.00000,3854.00000,6520.00000,1938.00000,8654.00000,12508.00000,1466.00000,20207.00000,-3834.00000,267.00000,12775.00000
2017-06-30,1241.00000,1526.00000,1199.00000,589.00000,4555.00000,3930.00000,3531.00000,204.00000,8025.00000,12580.00000,3780.00000,6506.00000,2011.00000,8712.00000,12492.00000,1466.00000,19952.00000,-3947.00000,88.00000,12580.00000
2017-03-31,1347.00000,1496.00000,1189.00000,564.00000,4596.00000,3883.00000,3446.00000,202.00000,7852.00000,12448.00000,3809.00000,6466.00000,1980.00000,8644.00000,12453.00000,1466.00000,19782.00000,-4052.00000,-5.00000,12448.00000
2016-12-31,1315.00000,1411.00000,1171.00000,441.00000,4338.00000,3840.00000,3420.00000,224.00000,7785.00000,12123.00000,3305.00000,6520.00000,2035.00000,8801.00000,12106.00000,1466.00000,19922.00000,-4180.00000,17.00000,12123.00000
2016-09-30,1298.00000,1560.00000,1193.00000,713.00000,4764.00000,3837.00000,3527.00000,234.00000,7859.00000,12623.00000,4655.00000,5616.00000,1854.00000,7740.00000,12395.00000,1466.00000,19310.00000,-3829.00000,228.00000,12623.00000
2016-06-30,1085.00000,1575.00000,1232.00000,722.00000,4614.00000,3825.00000,3517.00000,248.00000,7901.00000,12515.00000,4671.00000,5619.00000,1933.00000,7810.00000,12481.00000,1466.00000,18955.00000,-3843.00000,34.00000,12515.00000
2016-03-31,1014.00000,1546.00000,1234.00000,696.00000,4490.00000,3820.00000,3531.00000,258.00000,7958.00000,12448.00000,4463.00000,5877.00000,1932.00000,8058.00000,12521.00000,1466.00000,18705.00000,-3825.00000,-73.00000,12448.00000
2015-12-31,970.00000,1427.00000,1180.00000,807.00000,4384.00000,3796.00000,3449.00000,239.00000,7551.00000,11935.00000,3534.00000,6246.00000,1966.00000,8445.00000,11979.00000,1466.00000,18861.00000,-3950.00000,-44.00000,11935.00000
2015-09-30,1445.00000,1561.00000,1277.00000,806.00000,5089.00000,3959.00000,3506.00000,872.00000,8474.00000,13563.00000,3937.00000,6554.00000,2248.00000,9036.00000,12973.00000,1466.00000,19323.00000,-4085.00000,590.00000,13563.00000
2015-06-30,1059.00000,1691.00000,1324.00000,914.00000,4988.00000,4039.00000,3612.00000,877.00000,8672.00000,13660.00000,4206.00000,6186.00000,2250.00000,8697.00000,12903.00000,1466.00000,18936.00000,-3776.00000,757.00000,13660.00000
2015-03-31,859.00000,1611.00000,1350.00000,880.00000,4700.00000,3968.00000,3542.00000,867.00000,8456.00000,13156.00000,4323.00000,5622.00000,2239.00000,8094.00000,12417.00000,1466.00000,18704.00000,-3847.00000,739.00000,13156.00000
2014-12-31,1089.00000,1552.00000,1382.00000,840.00000,4863.00000,4080.00000,3720.00000,720.00000,8596.00000,13459.00000,3946.00000,5644.00000,2223.00000,8128.00000,12074.00000,1466.00000,18832.00000,-3507.00000,1385.00000,13459.00000
2014-09-30,1355.00000,1747.00000,1422.00000,657.00000,5181.00000,4038.00000,3779.00000,656.00000,8504.00000,13685.00000,4412.00000,5441.00000,1731.00000,7527.00000,11939.00000,1466.00000,18210.00000,-2887.00000,1746.00000,13685.00000
2014-06-30,1161.00000,1803.00000,1508.00000,702.00000,5174.00000,4077.00000,3975.00000,688.00000,8814.00000,13988.00000,4061.00000,5741.00000,1722.00000,7856.00000,11917.00000,1466.00000,17991.00000,-2504.00000,2071.00000,13988.00000
2014-03-31,1795.00000,1670.00000,1478.00000,734.00000,5677.00000,4037.00000,3985.00000,658.00000,8755.00000,14432.00000,4702.00000,5739.00000,1698.00000,7830.00000,12532.00000,1466.00000,17698.00000,-2537.00000,1900.00000,14432.00000
2013-12-31,962.00000,1636.00000,1425.00000,908.00000,4931.00000,4083.00000,3970.00000,924.00000,9054.00000,13985.00000,4579.00000,4749.00000,1677.00000,6870.00000,11449.00000,1466.00000,17952.00000,-2451.00000,2536.00000,13985.00000
2013-09-30,721.00000,1737.00000,1441.00000,701.00000,4600.00000,3858.00000,3958.00000,932.00000,8839.00000,13439.00000,4491.00000,4677.00000,1952.00000,6941.00000,11432.00000,1466.00000,17393.00000,-2716.00000,2007.00000,13439.00000
2013-06-30,884.00000,1778.00000,1440.00000,765.00000,4867.00000,3776.00000,3883.00000,872.00000,8620.00000,13487.00000,4444.00000,5032.00000,1955.00000,7239.00000,11683.00000,1466.00000,17052.00000,-2825.00000,1804.00000,13487.00000
2013-03-31,932.00000,1808.00000,1371.00000,717.00000,4828.00000,3820.00000,3916.00000,883.00000,8705.00000,13533.00000,4091.00000,5095.00000,2042.00000,7423.00000,11514.00000,733.00000,16805.00000,-2658.00000,2019.00000,13533.00000
2012-12-31,884.00000,1668.00000,1365.00000,639.00000,4556.00000,3842.00000,3999.00000,905.00000,8838.00000,13394.00000,3736.00000,4926.00000,2049.00000,7268.00000,11004.00000,1466.00000,16953.00000,-2621.00000,2390.00000,13394.00000
2012-09-30,909.00000,1857.00000,1384.00000,611.00000,4761.00000,3685.00000,3956.00000,940.00000,8663.00000,13424.00000,3700.00000,4943.00000,1757.00000,7027.00000,10727.00000,733.00000,16654.00000,-2455.00000,2697.00000,13424.00000
2012-06-30,995.00000,1785.00000,1368.00000,687.00000,4835.00000,3625.00000,3927.00000,682.00000,8318.00000,13153.00000,3566.00000,5068.00000,1737.00000,7077.00000,10643.00000,733.00000,16294.00000,-2554.00000,2510.00000,13153.00000
2012-03-31,1044.00000,1827.00000,1400.00000,578.00000,4849.00000,3702.00000,4081.00000,535.00000,8405.00000,13254.00000,4107.00000,4595.00000,1808.00000,6651.00000,10758.00000,733.00000,15670.00000,-2269.00000,2496.00000,13254.00000
2011-12-31,878.00000,1675.00000,1327.00000,522.00000,4402.00000,3668.00000,3998.00000,541.00000,8322.00000,12724.00000,3716.00000,4430.00000,1785.00000,6467.00000,10183.00000,733.00000,15649.00000,-2475.00000,2541.00000,12724.00000
2011-09-30,945.00000,1677.00000,1336.00000,485.00000,4443.00000,3615.00000,4118.00000,501.00000,8325.00000,12768.00000,4317.00000,3768.00000,1538.00000,5581.00000,9898.00000,733.00000,15344.00000,-2199.00000,2870.00000,12768.00000
2011-06-30,739.00000,1819.00000,1417.00000,495.00000,4470.00000,3831.00000,4377.00000,476.00000,8774.00000,13244.00000,4249.00000,4020.00000,1651.00000,5851.00000,10100.00000,733.00000,14983.00000,-1748.00000,3144.00000,13244.00000
2011-03-31,686.00000,1787.00000,1331.00000,470.00000,4274.00000,3734.00000,3243.00000,579.00000,7657.00000,11931.00000,4282.00000,3166.00000,1733.00000,5058.00000,9340.00000,733.00000,14360.00000,-1941.00000,2591.00000,11931.00000
2010-12-31,490.00000,1610.00000,1222.00000,408.00000,3730.00000,3693.00000,3193.00000,472.00000,7442.00000,11172.00000,3728.00000,2815.00000,1704.00000,4627.00000,8355.00000,733.00000,14329.00000,-2115.00000,2817.00000,11172.00000
2010-09-30,654.00000,1690.00000,1278.00000,469.00000,4091.00000,3572.00000,3154.00000,573.00000,7299.00000,11390.00000,3176.00000,3329.00000,1927.00000,5368.00000,8544.00000,733.00000,13980.00000,-2308.00000,2846.00000,11390.00000
2010-06-30,555.00000,1594.00000,1246.00000,416.00000,3811.00000,3410.00000,3003.00000,362.00000,6775.00000,10586.00000,2955.00000,3331.00000,1331.00000,4827.00000,7782.00000,733.00000,13622.00000,-2275.00000,2804.00000,10586.00000
2010-03-31,561.00000,1709.00000,1259.00000,402.00000,3931.00000,3466.00000,3065.00000,361.00000,6892.00000,10823.00000,3818.00000,2755.00000,1362.00000,4241.00000,8059.00000,733.00000,13032.00000,-2131.00000,2764.00000,10823.00000
2009-12-31,600.00000,1626.00000,1209.00000,375.00000,3810.00000,3516.00000,3123.00000,685.00000,7324.00000,11134.00000,3599.00000,2821.00000,1375.00000,4278.00000,7877.00000,733.00000,13157.00000,-2096.00000,3257.00000,11134.00000
2009-09-30,847.00000,1780.00000,1241.00000,336.00000,4204.00000,3351.00000,3122.00000,390.00000,6863.00000,11067.00000,3591.00000,2883.00000,1357.00000,4365.00000,7956.00000,733.00000,12761.00000,-2125.00000,3111.00000,11067.00000
2009-06-30,896.00000,1727.80000,1223.80000,370.20000,4217.80000,3245.40000,3027.30000,239.60000,6512.30000,10730.10000,3240.20000,3367.90000,1295.10000,4790.90000,8031.10000,732.90000,12392.40000,-2277.70000,2699.00000,10730.10000
2009-03-31,702.20000,1565.40000,1199.40000,349.90000,3816.90000,3054.70000,2903.00000,158.70000,6116.40000,9933.30000,3056.10000,3490.50000,1306.90000,4938.30000,7994.40000,732.90000,11844.50000,-2566.10000,1938.90000,9933.30000
