,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2012-06-30,330.51200,1033.83500,1570.29800,405.16400,3339.80900,735.82700,4924.66600,425.76700,6086.26000,9426.06900,1768.03900,1830.47300,1303.50500,3133.97800,4902.01700,109.43800,2409.43600,-416.38600,4524.05200,9426.06900
2012-03-31,325.64900,1206.17900,1516.44600,315.05900,3363.33300,729.07900,4975.15100,435.75400,6139.98400,9503.31700,1904.32000,1831.11300,1316.21600,3147.32900,5051.64900,109.29600,2335.52000,-376.97900,4451.66800,9503.31700
2011-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2011-09-30,337.39100,1547.74100,1777.90200,279.35800,3942.39200,704.93500,5055.93900,415.78200,6176.65600,10119.05000,2664.56400,1832.41200,1162.17300,2994.58500,5659.14900,110.08100,2348.15200,-279.96600,4459.89900,10119.05000
2011-06-30,611.47800,889.20100,1285.95000,259.27900,3045.90800,626.27100,2749.85900,378.40800,3754.53800,6800.44600,1013.91400,934.60000,581.39400,1515.99400,2529.90800,109.59800,2118.34300,-179.78300,4270.53800,6800.44600
2011-03-31,672.96300,892.29400,1183.31400,201.45700,2950.02800,615.37200,2743.89800,383.84000,3743.11000,6693.13800,1036.84600,935.24400,594.60100,1529.84500,2566.69100,109.01400,2059.49200,-202.20300,4126.44700,6693.13800
2010-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2010-09-30,402.86300,1098.85800,1211.30700,171.66600,2884.69400,598.17400,2885.52300,322.72500,3806.42200,6691.11600,1157.28000,936.51100,659.01600,1595.52700,2752.80700,108.14400,2057.96500,-229.19900,3938.30900,6691.11600
2010-06-30,540.19100,735.02200,1102.18000,213.16100,2590.55400,593.46500,2832.20800,308.32900,3734.00200,6324.55600,1113.94500,937.15000,625.62700,1562.77700,2676.72200,107.89800,1879.30500,-314.79300,3647.83400,6324.55600
2010-03-31,718.63400,787.68200,952.18200,192.27500,2650.77300,601.85900,2892.59700,326.97900,3821.43500,6472.20800,1060.06700,937.82600,649.44900,1587.27500,2647.34200,109.98100,2024.85600,-246.24100,3824.86600,6472.20800
2009-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2009-09-30,379.14800,1102.87800,1171.15100,275.55600,2928.73300,630.08000,3038.79000,308.56300,3977.43300,6906.16600,1355.05700,939.14300,754.39800,1693.54100,3048.59800,110.81400,2105.75800,-201.70800,3857.56800,6906.16600
2009-06-30,385.20200,881.01400,1221.16700,247.49400,2734.87700,630.36900,3020.54900,333.45200,3984.37000,6719.24700,1169.81800,1139.79000,765.80900,1905.59900,3075.41700,110.35000,2006.72900,-249.67100,3643.83000,6719.24700
2009-03-31,276.42800,996.50700,1118.07300,230.25100,2621.25900,632.41300,3000.95000,297.94200,3931.30500,6552.56400,1098.20400,1140.41400,739.77700,1880.19100,2978.39500,110.27600,1996.97200,-297.76000,3574.16900,6552.56400
