,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-06-30,238.06700,509.65500,233.58700,62.97300,1044.28200,1054.21700,2949.50800,59.19500,4185.44100,5229.72300,432.77400,1210.00300,85.07100,1551.94700,1984.72100,1996.35400,1397.39000,-156.84400,3245.00200,5229.72300
2019-03-31,220.63300,564.83000,208.24300,60.02900,1053.73500,1031.58200,2927.54200,60.21200,4019.33600,5073.07100,465.19600,1183.22700,87.81200,1422.07700,1887.27300,1998.56400,1339.02400,-159.77800,3185.79800,5073.07100
2018-12-31,224.90600,509.85900,227.62600,58.13200,1020.52300,989.04400,2945.21400,51.60900,3985.86700,5006.39000,398.01900,1246.30800,96.59800,1496.06400,1894.08300,2018.04500,1253.50100,-167.02500,3112.30700,5006.39000
2018-09-30,209.92100,490.95200,230.82800,47.81900,979.52000,986.21300,3008.86600,46.69100,4041.77000,5021.29000,372.59200,1267.72300,101.90000,1523.72100,1896.31300,2012.56600,1232.06200,-126.78000,3124.97700,5021.29000
2018-06-30,218.52400,481.48200,233.87600,55.00700,988.88900,984.23500,3032.40800,46.28200,4062.92500,5051.81400,373.84200,1320.06400,103.87100,1578.78400,1952.62600,2027.00400,1181.51700,-121.09600,3099.18800,5051.81400
2018-03-31,201.53400,528.06600,205.73100,54.32600,989.65700,1010.52400,3160.76400,39.38900,4210.67700,5200.33400,398.46200,1316.00100,108.60000,1584.57200,1983.03400,2048.03700,1146.22300,11.68500,3217.30000,5200.33400
2017-12-31,283.84400,472.06000,219.49500,57.52800,1032.92700,983.84100,3102.36100,37.87500,4124.07700,5157.00400,366.61600,1420.04900,96.43900,1672.60000,2039.21600,2063.87000,1097.72600,-54.98300,3117.78800,5157.00400
2017-09-30,295.62800,449.37100,224.79500,57.44100,1027.23500,962.51500,3091.09500,39.43100,4093.04100,5120.27600,367.47000,1445.29700,87.97800,1712.00100,2079.47100,2081.49400,1028.54300,-80.05900,3040.80500,5120.27600
2017-06-30,294.84000,455.62700,217.43400,62.08200,1029.98300,942.02300,3048.43100,35.71000,4026.16400,5056.14700,353.62300,1496.46700,91.08400,1763.06900,2116.69200,2086.64700,988.58100,-147.57700,2939.45500,5056.14700
2017-03-31,282.91800,483.45100,197.83700,53.59600,1017.80200,915.90800,2956.19000,34.55500,3906.65300,4924.45500,381.58300,1478.36100,82.67300,1732.83900,2114.42200,2085.13400,954.15500,-240.70200,2810.03300,4924.45500
2016-12-31,264.85700,443.66100,209.71400,52.10900,970.34100,939.59000,2941.93300,35.08200,3916.60500,4886.94600,350.05300,1507.03900,73.20800,1766.78300,2116.83600,2082.92100,950.30000,-274.55800,2770.11000,4886.94600
2016-09-30,254.35100,441.29400,209.93500,50.61600,956.19600,1039.78300,3181.46300,33.18300,4254.42900,5210.62500,370.34600,1504.19200,78.81100,1830.71600,2201.06200,2112.83400,979.71100,-94.02800,3009.56300,5210.62500
2016-06-30,242.42300,439.84500,209.64500,53.97200,945.88500,1055.70600,3258.54600,33.03400,4347.28600,5293.17100,359.46000,1551.83800,82.45600,1885.22600,2244.68600,2161.05000,961.92400,-85.71800,3048.48500,5293.17100
2016-03-31,248.84100,471.52300,192.79200,59.36900,972.52500,1064.31900,3279.94200,29.63000,4373.89100,5346.41600,400.60600,1567.79600,84.29800,1906.91800,2307.52400,2151.71900,939.45900,-68.15900,3038.89200,5346.41600
2015-12-31,231.36000,440.85800,208.30600,54.82200,965.70800,1053.13200,3309.17700,22.26600,4384.57500,5350.28300,359.97000,1639.46100,84.69300,2000.49000,2360.46000,1846.70000,1203.08600,-74.42200,2989.82300,5350.28300
2015-09-30,162.18700,301.39000,183.95100,36.34000,713.00800,505.35500,1075.02800,15.68700,1596.07000,2309.07800,257.48700,829.81800,52.83600,959.80000,1217.28700,272.20000,1198.03000,-59.46300,1091.79100,2309.07800
2015-06-30,196.19300,291.39200,183.75300,34.75500,737.74300,503.08500,921.00000,19.60600,1443.69100,2181.43400,264.46300,686.16600,53.46500,817.37010,1081.83300,267.91300,1204.32400,-53.87200,1099.60100,2181.43400
2015-03-31,167.68900,325.28900,160.81800,35.00700,720.43200,493.05300,860.64500,23.16100,1376.85900,2097.29100,283.33100,621.07500,47.33400,740.31400,1023.64500,264.85300,1193.79100,-66.66900,1073.64600,2097.29100
2014-12-31,144.51200,297.01500,183.45600,31.09100,671.55100,475.48500,861.43800,19.33400,1356.25700,2027.80800,244.44100,610.68000,36.85200,707.26900,951.71000,257.76000,1166.11600,-32.19100,1076.09800,2027.80800
2014-09-30,147.41300,288.58700,184.44700,37.04900,673.53500,474.96700,869.02200,9.88300,1353.87200,2027.40700,244.88000,619.95000,36.06800,714.66700,959.54700,250.27700,1141.66300,-12.59400,1067.86000,2027.40700
2014-06-30,157.93600,284.19400,179.59300,39.05400,676.89700,475.22200,890.08900,10.25800,1375.56900,2052.46600,231.35000,658.74000,37.27200,755.11190,986.46200,246.12100,1124.31700,9.03300,1066.00400,2052.46600
2014-03-31,152.80200,313.68600,155.14600,37.02700,674.74500,454.41000,747.71500,10.29200,1212.41700,1887.16200,254.50600,493.48000,38.87700,591.41000,845.91600,246.18600,1112.24000,4.48100,1041.24600,1887.16200
2013-12-31,157.33700,267.72100,159.89900,18.27500,620.91300,444.94600,700.48700,11.46000,1156.89300,1777.80600,201.38500,474.74000,46.05500,566.67600,768.06100,243.55900,1085.74000,3.98900,1009.74500,1777.80600
2013-09-30,163.79400,260.37900,155.66100,30.46000,630.69800,448.19900,698.99600,10.60900,1157.80400,1788.50200,197.48300,508.52000,46.60300,599.73800,797.22100,241.20600,1069.59900,3.02700,991.28100,1788.50200
2013-06-30,165.83800,262.84600,155.14800,23.85400,628.06800,436.39500,699.03100,10.66600,1146.09200,1774.16000,196.91000,513.70000,47.63100,605.98400,802.89400,237.52200,1052.25700,-8.94500,971.26600,1774.16000
2013-03-31,142.00800,275.93700,144.44300,30.35700,613.94000,431.95200,704.42400,10.79300,1147.16900,1761.10900,218.83700,492.29000,58.07800,595.29200,814.12900,239.64800,1031.18300,-4.08800,946.98000,1761.10900
2012-12-31,155.88700,248.02100,163.57700,38.41300,622.13300,425.55000,709.95000,7.43900,1142.93900,1765.07200,227.80800,520.89000,58.26300,617.07000,844.87800,240.85000,1000.95200,10.10000,920.19400,1765.07200
2012-09-30,156.60900,231.03400,160.53700,29.10300,605.68600,413.76300,584.32800,28.95500,1027.04600,1632.73200,231.70800,434.34000,48.25900,519.39800,751.10600,241.60100,963.95400,8.01800,881.62600,1632.73200
2012-06-30,186.73100,245.58700,162.08500,20.65100,655.50500,385.84700,331.85200,30.14200,747.84100,1403.34600,270.21400,210.00000,49.72100,299.73800,569.95200,238.70400,934.88800,-0.82400,833.39400,1403.34600
2012-03-31,150.82100,280.32400,157.71200,19.81500,651.88300,386.40900,337.78400,29.62000,753.81300,1405.69600,278.39500,210.00000,51.93400,304.63700,583.03200,244.09100,914.40100,13.62700,822.66400,1405.69600
2011-12-31,143.78700,251.42700,169.41200,23.44700,631.95400,378.16500,333.81900,32.47200,744.45600,1376.41000,295.29500,210.00000,54.56600,300.71000,596.00500,241.78700,880.03900,10.48100,780.40500,1376.41000
2011-09-30,134.11100,236.76500,185.22300,28.16400,626.02600,378.11200,335.48900,32.63300,746.23400,1372.26000,301.81400,210.00000,55.41200,293.44300,595.25700,242.84900,856.21300,20.44100,777.00300,1372.26000
2011-06-30,156.11600,242.62800,195.04800,20.37500,663.58700,377.66300,343.65000,32.01100,753.32400,1416.91100,304.65700,210.00000,59.09500,296.51300,601.17000,238.35100,836.66400,44.23800,815.74100,1416.91100
2011-03-31,193.01600,272.24800,167.34400,16.48300,705.80600,370.40200,318.81000,31.66700,720.87900,1426.68500,344.74600,210.00000,56.61200,293.27400,638.02000,241.34300,816.84600,35.18800,788.66500,1426.68500
2010-12-31,192.28800,212.63700,167.25800,14.36100,641.71000,365.35400,318.38800,26.93900,710.68100,1352.39100,313.47300,210.00000,61.04900,287.51800,600.99100,240.43600,786.73700,21.21600,751.40000,1352.39100
2010-09-30,217.40300,201.75800,144.93300,15.74900,627.60900,348.13700,308.74900,9.91100,666.79700,1294.40600,282.17200,210.00000,55.59800,281.78200,563.95400,237.59500,773.85600,20.59100,730.45200,1294.40600
2010-06-30,226.07000,185.69100,131.95500,15.26600,607.87400,345.28800,302.67800,9.76600,657.73200,1265.60600,286.68000,210.00000,54.46500,283.03600,569.71600,235.65000,747.04000,-0.36300,695.89000,1265.60600
2010-03-31,214.97100,214.94000,121.13500,18.43500,576.45700,346.85800,305.31100,9.77600,661.94500,1238.40200,197.12900,210.00000,56.03000,286.77900,483.90800,237.16500,798.80900,12.99100,754.49400,1238.40200
2009-12-31,265.41900,207.08700,128.41300,20.33800,626.72900,347.34600,311.85900,9.75500,668.96000,1295.68900,175.74100,310.00000,58.77100,386.78800,562.52900,236.01100,775.48200,18.49200,733.16000,1295.68900
2009-09-30,223.75800,214.35900,128.14700,22.59400,593.45100,349.04500,312.52100,8.21900,669.78500,1263.23600,178.30000,210.00000,60.35400,284.16200,462.46200,232.43800,859.09100,15.65800,800.77400,1263.23600
2009-06-30,176.07200,205.32700,137.53300,18.12500,543.98500,350.17100,312.99100,8.05000,671.21200,1215.19700,164.82300,210.00000,62.68600,286.63200,451.45500,231.56900,833.46000,8.14200,763.74200,1215.19700
2009-03-31,154.18000,238.43800,130.21800,23.09900,553.13000,350.99600,305.18900,7.62400,663.80900,1216.93900,202.02600,210.00000,68.63900,296.74800,498.77400,232.28200,814.35900,-15.80000,718.16500,1216.93900
