,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-03-31,243.01400,1272.05300,828.29800,141.89100,44.21000,2529.46600,797.68200,4926.41300,404.35000,6128.44500,8657.91100,1946.92200,2940.96700,583.14100,3873.53600,5820.45800,258.21400,7851.38200,-190.94600,2837.45300,8657.91100
2018-12-31,396.22100,1231.85900,748.79600,126.87800,,2503.75400,806.49700,4811.58400,243.93600,5862.01700,8365.77100,1827.42100,2943.66000,486.69900,3769.68400,5597.10500,257.82200,7815.48600,-243.09600,2768.66600,8365.77100
2018-09-30,209.27700,1283.77500,803.98100,162.01600,,2459.04900,806.73700,4915.44800,280.53600,6002.72100,8461.77000,1890.30500,2981.92300,510.72000,3823.53100,5713.83600,257.77500,7744.36100,-193.32500,2747.93400,8461.77000
2018-06-30,242.81400,1281.26000,764.05300,159.60100,,2447.72800,805.00900,4943.97000,276.46300,6025.44100,8473.17000,1813.92700,2974.94000,507.56500,3818.65200,5632.57900,257.39400,7657.86000,-179.77900,2840.59100,8473.17000
2018-03-31,367.22200,1414.94100,972.89300,196.94300,,2951.99900,1030.64500,6292.66700,267.72900,7591.04100,10543.04000,2080.58800,3032.00300,546.81100,4016.83000,6097.41800,257.28200,8527.27600,-151.51600,4445.62200,10543.04000
2017-12-31,753.96400,1183.51400,677.04300,175.62600,,2790.14700,787.94000,4968.99600,245.72300,7868.21200,10658.36000,2141.97800,2986.70200,534.04500,4133.20100,6275.17900,256.99200,8455.50100,-194.75900,4383.18000,10658.36000
2017-09-30,322.03900,1446.55600,982.19600,117.98000,,2868.77100,1012.76500,6374.87900,236.97500,7624.61900,10493.39000,2167.25600,2985.04800,454.90100,4050.44400,6217.70000,256.89600,8232.46300,-192.22800,4275.69000,10493.39000
2017-06-30,301.58800,1395.74500,962.07000,100.18100,,2759.58400,978.62100,6321.94100,232.27700,7532.83900,10292.42000,2215.34600,2925.47200,449.09200,4004.64300,6219.98900,256.84600,8126.91800,-287.38200,4072.43400,10292.42000
2017-03-31,415.53000,1299.42700,942.17600,104.78600,,2761.91900,946.37600,6290.82700,239.18600,7476.38900,10238.31000,2319.20300,2887.96200,434.36500,3965.69000,6284.89300,256.76700,8031.52600,-313.31600,3953.41500,10238.31000
2016-12-31,349.14600,1265.20100,870.48700,104.35700,,2589.19100,945.67000,6365.60000,215.53000,7526.79900,10115.99000,1940.31800,3206.63700,459.11700,4375.92700,6316.24500,256.53800,7927.79500,-359.32600,3799.74600,10115.99000
2016-09-30,514.75500,1199.13700,828.28600,119.41900,77.37000,2738.96700,839.43000,5515.69200,204.19400,6559.31600,9298.28300,1891.07100,2613.76100,418.14300,3618.31200,5509.38300,256.45100,7835.21300,-267.67800,3788.90000,9298.28300
2016-06-30,255.14000,1180.14600,833.90700,110.56300,,2379.75600,853.58400,5534.39300,211.35900,6599.33600,8979.09200,1640.36700,2607.06600,424.14800,3624.99000,5265.35700,256.32400,7773.63400,-281.54300,3713.73500,8979.09200
2016-03-31,243.72000,1167.31300,849.83000,84.89300,,2345.75600,858.98400,5578.01700,198.13800,6635.13900,8980.89500,1648.80900,2610.64200,419.81500,3633.95300,5282.76200,256.25100,7720.65800,-241.61100,3698.13300,8980.89500
2015-12-31,362.18500,1120.49000,802.89500,133.44000,,2419.01000,854.26900,5150.61200,182.18500,6187.06600,8606.07600,1367.18200,2603.65500,414.95500,3594.31900,4961.50100,256.11300,7686.64200,-254.57300,3644.57500,8606.07600
2015-09-30,662.67300,1193.84400,810.71500,84.22400,,2814.82900,824.03200,4672.09200,167.86700,5663.99100,8478.82000,1668.69900,2224.94300,449.67100,3243.81700,4912.51600,256.07400,7610.04200,-251.14500,3566.30400,8478.82000
2015-06-30,595.16800,1149.41400,844.35500,80.96400,,2737.12500,827.90800,4731.83200,169.95200,5729.69200,8466.81700,1613.70500,2225.06300,458.30900,3260.63000,4874.33500,256.06400,7489.02900,-197.63400,3592.48200,8466.81700
2015-03-31,538.48600,1133.21300,861.95200,72.22200,,2671.55100,821.73600,4773.17600,164.81300,5975.15400,8646.70500,1782.05400,2217.87400,452.51800,3285.54100,5067.59500,256.00900,7219.85000,-237.94100,3579.11000,8646.70500
2014-12-31,681.58100,1186.74600,863.73700,101.90500,,2833.96900,837.06900,4861.07700,171.00500,6196.32200,9030.29100,2038.84900,2253.04100,482.34000,3290.71700,5329.56600,255.89300,7074.78200,-158.93100,3700.72500,9030.29100
2014-09-30,706.23400,1338.58600,908.04800,105.29900,,3116.33100,818.73000,4773.54900,239.68900,5842.85500,8959.18600,1393.96400,2570.25700,458.30100,3643.28300,5037.24700,255.83100,6971.22400,-35.01200,3921.93900,8959.18600
2014-06-30,547.38800,1303.43100,890.60600,101.36500,,2903.52900,821.58900,4630.24500,231.82700,5891.54500,8795.07400,1231.70000,2596.34400,460.88200,3666.74800,4898.44800,255.75600,6804.94300,40.33000,3896.62600,8795.07400
2014-03-31,486.03900,1238.36800,840.49000,74.59600,,2701.70900,817.81800,4641.90100,213.58100,5962.68100,8664.39000,1231.40900,2602.33400,456.71500,3684.90300,4916.31200,255.47100,6653.42900,25.75000,3748.07800,8664.39000
2013-12-31,803.88200,1076.64100,715.31100,62.03700,,2717.97200,787.84900,4367.49100,202.80600,8137.20900,10855.18000,1342.24800,2599.20100,508.86400,4135.53700,5477.78500,255.32000,7954.53600,67.72300,5377.39600,10855.18000
2013-09-30,739.82400,1437.51300,949.61800,69.85700,,3263.17000,1148.78400,5711.46100,166.21500,7401.96000,10665.13000,2018.53700,2190.15600,519.23500,3362.16800,5380.70500,255.21700,7824.28200,62.88200,5284.42500,10665.13000
2013-06-30,605.95000,1398.82900,917.21700,63.07600,,3048.88500,1137.64500,5670.35100,120.55100,7300.37100,10349.26000,1975.09900,2189.81100,590.35200,3393.28500,5368.38400,254.88100,7619.04100,-83.24500,4980.87200,10349.26000
2013-03-31,571.35900,1309.44600,905.95200,65.89800,,2919.86300,1141.47700,5656.20900,111.44200,7315.05100,10234.91000,1951.45800,2189.52100,639.46300,3521.67500,5473.13300,254.67600,7348.93300,-86.18500,4761.78100,10234.91000
2012-12-31,800.07600,1225.89800,872.84100,79.09400,,3027.84400,1167.05200,5740.07000,111.43200,7416.09900,10443.94000,1986.62800,2189.35000,677.53300,3538.08500,5524.71300,254.11900,7199.22700,-54.90600,4919.23000,10443.94000
2012-09-30,794.09900,1412.31100,923.38900,107.01100,,3277.10700,1113.91800,5391.88700,123.74800,6633.03800,9910.14500,1275.97900,2192.16200,625.84500,3421.50000,4697.47900,253.54700,7101.19300,-6.57400,5212.66600,9910.14500
2012-06-30,785.96500,1320.24500,921.04000,137.97500,,3205.31400,1086.15100,5391.94300,117.96900,6599.09100,9804.40500,1261.70900,2191.75000,636.04600,3432.43200,4694.14100,253.10800,6923.56600,-99.85500,5110.26400,9804.40500
2012-03-31,899.97600,1273.69000,880.44300,146.26000,,3238.76900,1068.94600,5267.05300,119.53900,6459.81000,9698.57900,1205.63400,2191.75700,636.97600,3403.26800,4608.90200,251.30700,6767.23600,-6.26800,5089.67700,9698.57900
2011-12-31,1206.75500,1118.84800,733.80700,148.39200,,3248.17800,970.70300,4691.48000,103.33100,6252.37400,9500.55200,1140.00400,2186.23000,619.33700,3429.99300,4569.99700,250.59200,6629.11600,-47.51000,4930.55500,9500.55200
2011-09-30,917.02400,1339.82600,848.93400,114.82800,,3292.74800,992.64100,5094.12100,110.39400,6220.28800,9513.03600,1286.65400,2186.47200,607.78400,3347.17600,4633.83000,250.51100,6408.93500,17.13400,4879.20600,9513.03600
2011-06-30,1397.41900,1323.47000,882.51200,71.50900,,3753.41500,936.79700,4655.46300,113.77300,5728.62300,9482.03800,1263.96600,2186.23800,594.31300,3305.11500,4569.08100,250.45600,6295.09500,141.45700,4912.95700,9482.03800
2011-03-31,1378.11900,1213.34800,845.23000,73.30300,,3591.31700,905.64900,4684.77800,112.50500,5768.82600,9360.14300,1273.85000,2185.99100,613.23700,3342.24900,4616.09900,249.99800,6096.59100,121.82200,4744.04400,9360.14300
2010-12-31,1310.81300,1023.09900,657.96200,56.81700,,3131.62500,785.62400,3906.75900,107.64200,5427.11800,8558.74300,1145.04800,1790.88600,562.00900,2887.13300,4032.18100,249.36100,5953.02700,50.16100,4526.56200,8558.74300
2010-09-30,1080.83200,1181.59900,725.31200,58.09200,,3102.84100,840.37400,4240.64000,105.89600,5250.73400,8353.57500,1198.98500,1789.66000,529.44600,2779.32600,3978.31100,248.69600,5806.14200,24.77900,4375.26400,8353.57500
2010-06-30,973.53700,1076.13200,671.68200,56.67700,,2846.06600,819.82700,4222.02600,114.11500,5237.24100,8083.30700,1259.84900,1790.64200,550.98000,2738.18500,3998.03400,248.47400,5633.74200,-84.67400,4085.27300,8083.30700
2010-03-31,1012.00400,990.40500,619.52800,59.57900,,2755.70200,822.63600,4255.83100,112.36500,5271.19900,8026.90100,1186.45400,1825.19600,545.67400,2783.85600,3970.31000,247.84600,5512.45200,0.91500,4056.59100,8026.90100
2009-12-31,938.17400,878.75400,570.85800,64.92200,,2522.70700,828.92200,4300.96500,113.10800,5359.69600,7882.40300,969.17600,1825.26000,573.13700,2829.61900,3798.79500,247.34200,5453.02200,84.84200,4083.60800,7882.40300
2009-09-30,929.50400,935.94800,567.32200,79.21300,,2589.56800,843.31300,4173.08300,114.09300,5182.74300,7772.31100,943.45300,1826.98900,576.46900,2788.44400,3731.89700,246.78900,5402.41700,123.16400,4040.41400,7772.31100
2009-06-30,836.10400,872.19300,592.16000,105.84600,,2480.31800,849.46600,4173.56600,112.07900,5190.13600,7670.45400,1000.49000,1844.74100,533.91800,2766.05600,3766.54600,246.75400,5343.93100,50.07300,3903.90800,7670.45400
2009-03-31,762.95000,872.99800,617.56800,84.28300,,2415.91400,850.59700,4172.10500,103.83500,5180.91900,7596.83300,1010.94400,1861.40700,559.87100,2812.47700,3823.42100,246.63400,5293.38000,-21.85300,3773.41200,7596.83300
