,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2016-12-31,2801.00000,1691.00000,1430.00000,602.00000,50.00000,6574.00000,4289.00000,3706.00000,977.00000,8972.00000,15546.00000,2744.00000,2779.00000,1743.00000,4522.00000,7266.00000,683.00000,14200.00000,-4556.00000,8280.00000,15546.00000
2016-09-30,2597.00000,1739.00000,1568.00000,634.00000,51.00000,6589.00000,4327.00000,3859.00000,1020.00000,9206.00000,15795.00000,2606.00000,2834.00000,1691.00000,4525.00000,7131.00000,683.00000,14049.00000,-4172.00000,8664.00000,15795.00000
2016-06-30,2630.00000,1813.00000,1591.00000,711.00000,78.00000,6823.00000,4329.00000,3912.00000,918.00000,9159.00000,15982.00000,3723.00000,2094.00000,1655.00000,3749.00000,7472.00000,683.00000,14037.00000,-4204.00000,8510.00000,15982.00000
2016-03-31,3443.00000,1830.00000,1682.00000,951.00000,111.00000,8017.00000,4403.00000,4086.00000,844.00000,9333.00000,17350.00000,3823.00000,2068.00000,2439.00000,4507.00000,8330.00000,683.00000,12923.00000,-3035.00000,9020.00000,17350.00000
2015-12-31,7361.00000,1731.00000,1604.00000,855.00000,245.00000,11796.00000,4386.00000,4036.00000,744.00000,9166.00000,20962.00000,5750.00000,3922.00000,2425.00000,6347.00000,12097.00000,683.00000,9683.00000,224.00000,8865.00000,20962.00000
2015-09-30,6126.00000,1772.00000,1696.00000,1334.00000,210.00000,11138.00000,4338.00000,4128.00000,568.00000,9034.00000,20172.00000,5981.00000,3791.00000,2555.00000,6346.00000,12327.00000,683.00000,9578.00000,-617.00000,7845.00000,20172.00000
2015-06-30,6680.00000,2852.00000,3842.00000,1123.00000,,14497.00000,8967.00000,5876.00000,675.00000,15518.00000,30015.00000,6312.00000,12054.00000,3628.00000,15682.00000,21994.00000,683.00000,13389.00000,-4146.00000,8021.00000,30015.00000
2015-03-31,2530.00000,2599.00000,3501.00000,1104.00000,,9734.00000,8492.00000,5762.00000,873.00000,15127.00000,24861.00000,6074.00000,7680.00000,3819.00000,11499.00000,17573.00000,683.00000,13352.00000,-4709.00000,7288.00000,24861.00000
2014-12-31,2925.00000,1884.00000,1577.00000,478.00000,3298.00000,10162.00000,4434.00000,4547.00000,6995.00000,15976.00000,26138.00000,6037.00000,7331.00000,4614.00000,11945.00000,17982.00000,683.00000,13227.00000,-3650.00000,8156.00000,26138.00000
2014-09-30,2078.00000,2842.00000,3704.00000,850.00000,157.00000,9631.00000,8448.00000,6201.00000,1283.00000,15932.00000,25563.00000,5990.00000,7753.00000,3394.00000,11147.00000,17137.00000,683.00000,12563.00000,-2654.00000,8426.00000,25563.00000
2014-06-30,1866.00000,2914.00000,3836.00000,871.00000,,9487.00000,8152.00000,6555.00000,1435.00000,16142.00000,25629.00000,5795.00000,7528.00000,3619.00000,11147.00000,16942.00000,683.00000,12378.00000,-2145.00000,8687.00000,25629.00000
2014-03-31,2049.00000,2708.00000,3748.00000,883.00000,,9388.00000,7962.00000,6495.00000,1416.00000,15873.00000,25261.00000,5645.00000,7517.00000,3406.00000,10923.00000,16568.00000,683.00000,12142.00000,-1946.00000,8693.00000,25261.00000
2013-12-31,2733.00000,2911.00000,3499.00000,548.00000,,10195.00000,7832.00000,6499.00000,698.00000,15029.00000,25224.00000,5248.00000,8126.00000,3364.00000,11490.00000,16738.00000,683.00000,11852.00000,-1976.00000,8486.00000,25224.00000
2013-09-30,2376.00000,2766.00000,3581.00000,874.00000,,9597.00000,7518.00000,6462.00000,1673.00000,15653.00000,25250.00000,4996.00000,8652.00000,3856.00000,12508.00000,17504.00000,683.00000,11792.00000,-2600.00000,7746.00000,25250.00000
2013-06-30,5989.00000,2342.00000,3069.00000,785.00000,,12185.00000,6361.00000,3551.00000,1654.00000,11566.00000,23751.00000,4516.00000,8624.00000,3296.00000,11920.00000,16436.00000,683.00000,11517.00000,-2765.00000,7315.00000,23751.00000
2013-03-31,2689.00000,2319.00000,2963.00000,843.00000,,8814.00000,6205.00000,3637.00000,1662.00000,11504.00000,20318.00000,4778.00000,5157.00000,3382.00000,8539.00000,13317.00000,683.00000,11194.00000,-2757.00000,7001.00000,20318.00000
2012-12-31,3270.00000,2425.00000,2803.00000,418.00000,,9260.00000,6098.00000,3316.00000,1716.00000,11130.00000,20390.00000,4759.00000,5580.00000,3073.00000,8653.00000,13412.00000,683.00000,10888.00000,-2810.00000,6978.00000,20390.00000
2012-09-30,3191.00000,2324.00000,2831.00000,759.00000,,9105.00000,5862.00000,3365.00000,1493.00000,10720.00000,19825.00000,4458.00000,5614.00000,2563.00000,8177.00000,12635.00000,683.00000,10642.00000,-2549.00000,7190.00000,19825.00000
2012-06-30,2353.00000,2225.00000,2730.00000,740.00000,,8048.00000,5623.00000,3354.00000,1421.00000,10398.00000,18446.00000,4870.00000,4432.00000,2532.00000,6964.00000,11834.00000,683.00000,10306.00000,-2737.00000,6612.00000,18446.00000
2012-03-31,2272.00000,2341.00000,2737.00000,767.00000,,8117.00000,5637.00000,3405.00000,1625.00000,10667.00000,18784.00000,4857.00000,4411.00000,2552.00000,6963.00000,11820.00000,683.00000,9831.00000,-2449.00000,6964.00000,18784.00000
2011-12-31,2905.00000,2420.00000,2628.00000,402.00000,,8650.00000,5525.00000,3143.00000,1755.00000,10423.00000,19073.00000,4857.00000,4749.00000,2639.00000,7388.00000,12245.00000,683.00000,9429.00000,-2591.00000,6828.00000,19073.00000
2011-09-30,2338.00000,2347.00000,2621.00000,696.00000,,8002.00000,5426.00000,2829.00000,1586.00000,9841.00000,17843.00000,4165.00000,4447.00000,2041.00000,6488.00000,10653.00000,683.00000,9154.00000,-2049.00000,7190.00000,17843.00000
2011-06-30,2018.00000,2491.00000,2648.00000,652.00000,,7809.00000,5481.00000,2870.00000,1581.00000,9932.00000,17741.00000,4031.00000,4378.00000,2088.00000,6466.00000,10497.00000,683.00000,8754.00000,-1772.00000,7244.00000,17741.00000
2011-03-31,2168.00000,2399.00000,2517.00000,677.00000,,7761.00000,5419.00000,2560.00000,1673.00000,9652.00000,17413.00000,3889.00000,4351.00000,2202.00000,6553.00000,10442.00000,683.00000,8316.00000,-1875.00000,6971.00000,17413.00000
2010-12-31,2685.00000,2265.00000,2371.00000,345.00000,,7989.00000,5260.00000,2515.00000,1725.00000,9500.00000,17489.00000,4041.00000,4363.00000,2289.00000,6652.00000,10693.00000,683.00000,7925.00000,-2139.00000,6796.00000,17489.00000
2010-09-30,2788.00000,2205.00000,2500.00000,647.00000,,8140.00000,5208.00000,2545.00000,1670.00000,9423.00000,17563.00000,4199.00000,4360.00000,2241.00000,6601.00000,10800.00000,683.00000,7717.00000,-1971.00000,6763.00000,17563.00000
2010-06-30,2300.00000,2072.00000,2384.00000,619.00000,,7375.00000,4983.00000,2478.00000,1651.00000,9112.00000,16487.00000,4085.00000,4119.00000,2149.00000,6268.00000,10353.00000,683.00000,7376.00000,-2348.00000,6134.00000,16487.00000
2010-03-31,2673.00000,2254.00000,2477.00000,611.00000,,8015.00000,5064.00000,2558.00000,1529.00000,9151.00000,17166.00000,4284.00000,4056.00000,2167.00000,6223.00000,10507.00000,683.00000,7030.00000,-2033.00000,6659.00000,17166.00000
2009-12-31,2786.00000,2302.00000,2557.00000,400.00000,,8271.00000,5159.00000,2338.00000,1586.00000,9083.00000,17354.00000,4464.00000,3440.00000,2030.00000,5470.00000,9934.00000,683.00000,7343.00000,-1777.00000,7420.00000,17354.00000
2009-09-30,2571.00000,2229.00000,2628.00000,636.00000,,8064.00000,4963.00000,2374.00000,1553.00000,8890.00000,16954.00000,3468.00000,4136.00000,2039.00000,6175.00000,9643.00000,683.00000,6954.00000,-1609.00000,7311.00000,16954.00000
2009-06-30,1802.00000,2133.00000,2496.00000,641.00000,,7072.00000,4757.00000,2267.00000,1647.00000,8671.00000,15743.00000,3395.00000,3593.00000,1981.00000,5574.00000,8969.00000,683.00000,6580.00000,-1752.00000,6774.00000,15743.00000
2009-03-31,1703.00000,1940.00000,2421.00000,626.00000,,6690.00000,4598.00000,2043.00000,1622.00000,8263.00000,14953.00000,3122.00000,3675.00000,1998.00000,5673.00000,8795.00000,683.00000,6152.00000,-1977.00000,6158.00000,14953.00000
