,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2016-09-30,179.95400,713.73100,970.62100,162.25500,2026.56100,751.28600,645.15100,106.74700,1658.77600,3685.33700,857.25000,796.76800,108.16500,904.93300,1762.18300,0.14500,1156.65000,-50.03100,1923.15400,3685.33700
2016-06-30,121.21600,460.95500,1086.74900,180.26500,1849.18500,712.87300,650.99010,95.82300,1577.73900,3426.92400,709.35400,838.11600,108.10600,946.22200,1655.57600,0.14600,1029.37100,-45.26000,1771.34800,3426.92400
2016-03-31,157.00100,566.28600,834.28700,211.20900,1768.78300,601.91000,662.11200,93.08900,1449.34100,3218.12400,605.90000,767.52500,103.38200,870.90700,1476.80700,0.14600,1082.02700,-43.82800,1741.31700,3218.12400
2015-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2015-09-30,159.39800,551.18800,867.08200,134.75100,1773.11100,478.41800,671.56400,66.40400,1259.25200,3032.36300,848.60400,559.41100,89.09400,648.50500,1497.10900,0.14400,971.11700,-39.05800,1535.25400,3032.36300
2015-06-30,149.08500,353.40600,836.60500,147.28100,1557.93600,430.53600,675.51700,62.53300,1200.97300,2758.90900,591.29500,669.65400,82.38000,752.03400,1343.32900,0.14400,870.64000,-27.39500,1415.58000,2758.90900
2015-03-31,224.92700,395.91700,577.94700,169.72200,1434.47900,359.48900,682.56700,53.89900,1110.05900,2544.53800,448.21900,629.98400,81.80900,711.79300,1160.01200,0.14400,856.64000,-27.11400,1384.52600,2544.53800
2014-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2014-09-30,249.46900,449.22100,637.45900,86.91400,1463.90300,264.62900,152.20600,49.77000,514.20700,1978.11000,490.47900,172.12400,61.36600,233.49000,723.96900,0.07200,770.48400,-6.99300,1254.14100,1978.11000
2014-06-30,300.43400,269.13300,662.38800,97.19000,1368.31900,255.01800,154.17100,48.73100,495.62600,1863.94500,480.24500,176.98700,65.95400,242.94100,723.18600,0.07100,681.38000,0.45400,1140.75900,1863.94500
2014-03-31,179.92600,331.29900,472.24400,100.85700,1125.15700,240.72100,154.95900,42.64100,473.85900,1599.01600,387.25200,46.84600,56.34100,103.18700,490.43900,0.07100,664.87000,0.50400,1108.57700,1599.01600
2013-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2013-09-30,186.37700,353.25700,497.40600,56.06400,1122.91500,201.60300,3.72100,41.98500,274.07500,1396.99000,332.98400,49.14800,48.40300,97.55100,430.53500,0.07000,590.58200,2.42200,966.45500,1396.99000
2013-06-30,223.84200,212.83600,490.94300,52.29100,1011.95500,190.92400,3.79800,42.06900,263.43300,1275.38800,303.89500,50.38700,44.09900,94.48600,398.38100,0.07000,517.79800,-0.23000,877.00700,1275.38800
2013-03-31,255.72200,246.21800,323.50900,37.22700,887.44100,180.59100,3.84200,42.33300,253.04700,1140.48800,206.32900,51.65800,39.34300,91.00100,297.33000,0.07000,500.94600,0.02400,843.15800,1140.48800
2012-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2012-09-30,157.04700,311.00100,312.15800,42.72600,842.30200,170.15700,4.81500,40.82100,236.33700,1078.63900,253.84100,30.68200,35.73600,66.41800,320.25900,0.03500,443.43700,1.49600,758.38000,1078.63900
2012-06-30,142.92800,175.24900,380.89500,56.14500,777.29500,163.82900,5.22200,41.21500,227.39400,1004.68900,251.53800,31.49900,32.51900,64.01800,315.55600,0.03500,386.45400,0.88400,689.13300,1004.68900
2012-03-31,107.05200,196.41100,324.35400,47.12100,694.10200,158.48200,4.64800,47.54400,226.13500,920.23700,182.69400,32.45100,31.00400,63.45500,246.14900,0.03400,380.24800,2.16200,674.08800,920.23700
2011-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2011-09-30,67.85900,235.90700,318.88800,31.16300,672.00400,163.25600,2.91600,40.69400,228.13400,900.13800,209.36400,73.47000,25.23900,98.70900,308.07300,0.03400,333.61200,2.32100,592.06500,900.13800
2011-06-30,119.68400,139.59000,311.06600,33.98300,621.32700,90.71900,3.44900,30.46900,144.86200,766.18900,172.55300,31.29000,23.88000,55.17000,227.72300,0.03400,287.81300,3.03900,538.46600,766.18900
2011-03-31,110.84400,163.38500,248.61400,19.29800,558.10400,80.29800,3.98200,28.28500,133.60600,691.71000,136.05600,7.66000,22.81900,30.47900,166.53500,0.01700,281.82500,2.70700,525.17500,691.71000
2010-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2010-09-30,133.93600,174.20700,196.17000,21.08800,536.34500,76.55900,4.14800,5.29500,106.51800,642.86300,152.33400,10.47600,18.66200,29.13800,181.47200,0.01700,247.07400,1.02800,461.39100,642.86300
2010-06-30,156.08900,96.31400,179.15000,24.65800,467.55000,74.90000,4.65700,4.99900,102.54900,570.09900,122.88300,7.40600,16.69500,24.10100,146.98400,0.01700,212.78000,3.42000,423.11500,570.09900
2010-03-31,165.96200,110.33200,147.86500,11.69700,447.23200,74.53900,5.16800,5.36200,102.01900,549.25100,111.61800,8.92100,15.86500,24.78600,136.40400,0.01700,209.27800,1.59700,412.84700,549.25100
2009-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2009-09-30,93.37600,145.04300,152.75300,16.04100,419.39100,73.55700,6.20300,4.83900,96.67700,516.06800,115.35000,9.98500,13.21900,23.20400,138.55400,0.01700,186.98600,-0.04500,377.51400,516.06800
2009-06-30,79.54200,85.42100,181.36500,23.62100,385.89100,74.75300,6.72400,4.26500,95.81300,481.70400,108.20100,12.05700,13.77800,25.83500,134.03600,0.01600,161.41200,0.32500,347.66800,481.70400
2009-03-31,65.57200,105.99900,164.42600,14.35900,364.20600,76.08500,5.06400,4.13600,94.11000,458.31600,97.33200,11.34200,10.88400,22.22600,119.55800,0.01600,159.97300,0.68300,338.75800,458.31600
