,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-03-31,4367.70000,3433.30000,2575.00000,766.60000,11142.60000,2988.50000,,52238.10000,2561.10000,57787.70000,68930.30000,8465.60000,22737.20000,6661.10000,29398.30000,37863.90000,8.40000,24608.60000,-2791.30000,31066.40000,68930.30000
2019-12-31,19912.00000,3191.00000,1628.00000,865.00000,25596.00000,2302.00000,,32463.00000,1721.00000,36486.00000,62082.00000,4932.00000,21517.00000,5351.00000,26868.00000,31800.00000,8.00000,24166.00000,-3068.00000,30282.00000,62082.00000
2019-09-30,14252.10000,3467.10000,2023.70000,610.80000,20353.70000,2519.60000,,36870.70000,1787.10000,41177.41000,61531.10000,5934.00000,16536.20000,5865.30000,22401.50000,28335.50000,8.30000,26481.20000,-3088.30000,33195.60000,61531.10000
2019-06-30,5433.60000,3481.60000,2055.90000,632.60000,11603.70000,2541.60000,,37498.60000,1678.10000,41718.30000,53322.00000,5008.00000,10144.40000,5956.40000,16100.80000,21108.80000,8.30000,25955.00000,-2844.30000,32213.20000,53322.00000
2019-03-31,3910.00000,3409.20000,2027.90000,733.30000,10080.40000,2504.30000,,37543.30000,1646.40000,41694.00000,51774.40000,4632.80000,9458.20000,6114.70000,15572.90000,20205.70000,8.30000,25368.50000,-2796.10000,31568.70000,51774.40000
2018-12-31,787.80000,3029.80000,1631.40000,858.00000,7093.80000,2249.60000,,32863.30000,571.00000,40738.70000,47832.50000,4841.50000,9688.50000,4701.60000,14764.30000,19605.80000,8.20000,25163.00000,-2791.10000,28226.70000,47832.50000
2018-09-30,776.20000,3323.10000,2029.40000,701.80000,6830.50000,2462.30000,,37849.40000,577.30000,40889.00000,47719.50000,4465.30000,10558.00000,5011.00000,15569.00000,20034.30000,8.20000,24528.70000,-2635.70000,27685.20000,47719.50000
2018-06-30,904.00000,3296.60000,1980.50000,732.00000,6913.10000,2492.90000,,38102.40000,547.40000,41142.70000,48055.80000,4605.40000,11145.60000,5080.40000,16226.00000,20831.40000,8.20000,23977.20000,-2479.20000,27224.40000,48055.80000
2018-03-31,1045.70000,3270.70000,1949.10000,809.60000,7075.10000,2475.90000,,37018.90000,575.30000,40070.10000,47145.20000,4442.90000,10410.70000,5089.80000,15500.50000,19943.40000,8.10000,23415.40000,-1844.70000,27201.80000,47145.20000
2017-12-31,630.30000,3521.80000,1840.80000,857.10000,6850.00000,2454.60000,,36805.70000,538.30000,39798.60000,46648.60000,4792.30000,10327.40000,5161.10000,15488.50000,20280.80000,8.10000,22806.10000,-1994.20000,26367.80000,46648.60000
2017-09-30,648.60000,3254.60000,1892.30000,464.70000,6260.20000,2424.90000,,36477.10000,689.10000,39591.10000,45851.30000,4387.50000,10726.80000,5356.40000,16083.20000,20470.70000,8.10000,22047.10000,-2151.80000,25380.60000,45851.30000
2017-06-30,726.40000,3214.80000,1791.70000,523.70000,6256.60000,2422.80000,,36273.50000,693.90000,39390.20000,45646.80000,4202.60000,11422.50000,5426.50000,16849.00000,21051.60000,8.10000,21572.30000,-2414.50000,24595.20000,45646.80000
2017-03-31,803.90000,3034.90000,1764.90000,715.20000,6318.90000,2408.70000,,35831.80000,685.70000,38926.20000,45245.10000,6003.10000,9729.30000,5721.60000,15450.90000,21454.00000,8.10000,21112.40000,-2705.20000,23791.10000,45245.10000
2016-12-31,963.70000,3186.10000,1709.40000,805.90000,6665.10000,2354.00000,,35644.90000,631.30000,38630.20000,45295.30000,6874.00000,9674.20000,5670.30000,15344.50000,22218.50000,8.10000,20703.50000,-3021.70000,23076.80000,45295.30000
2016-09-30,971.40000,3081.80000,1712.20000,727.80000,6493.20000,2255.10000,,31888.80000,660.40000,34804.30000,41297.50000,4763.40000,7503.10000,5766.60000,13269.70000,18033.10000,8.10000,20043.10000,-2122.30000,23264.40000,41297.50000
2016-06-30,4097.60000,3994.80000,2240.20000,898.40000,11231.00000,2784.80000,,36461.80000,1026.10000,40272.70000,51503.70000,8025.90000,12007.70000,6349.80000,18357.50000,26383.40000,8.10000,22206.80000,-2391.20000,25120.30000,51503.70000
2016-03-31,664.30000,3871.20000,2237.70000,974.00000,7747.20000,2872.50000,,36749.20000,1016.70000,40638.40000,48385.60000,5321.30000,12194.70000,6292.50000,18487.20000,23808.50000,8.00000,21660.60000,-2236.50000,24577.10000,48385.60000
2015-12-31,790.80000,2985.10000,1573.10000,889.50000,7836.70000,2302.70000,,31560.20000,845.30000,40385.50000,48222.20000,6170.40000,12025.20000,5750.00000,18287.80000,24458.20000,8.00000,21012.30000,-2311.20000,23764.00000,48222.20000
2015-09-30,1833.50000,3906.10000,2340.60000,851.60000,8931.80000,2791.60000,,36819.20000,1165.30000,40776.10000,49707.90000,8625.60000,11522.70000,6375.80000,17898.50000,26524.10000,8.00000,20416.40000,-2199.00000,23183.80000,49707.90000
2015-06-30,3342.00000,3565.20000,1912.20000,835.10000,9654.50000,2161.30000,,24032.40000,1138.60000,27332.30000,36986.80000,5055.60000,3052.70000,4706.50000,7759.20000,12814.80000,8.00000,21397.20000,-2032.10000,24172.00000,36986.80000
2015-03-31,2511.00000,3446.90000,1897.20000,919.30000,8774.40000,2135.90000,,24069.90000,1092.10000,27297.90000,36072.30000,4952.70000,3053.80000,4675.10000,7728.90000,12681.60000,8.00000,20797.30000,-2107.90000,23390.70000,36072.30000
2014-12-31,3005.60000,3445.80000,1782.80000,952.70000,9431.30000,2171.90000,,22732.70000,1016.70000,27560.40000,36991.70000,5396.40000,3401.50000,4584.40000,8145.50000,13541.90000,7.90000,20323.00000,-1433.70000,23449.80000,36991.70000
2014-09-30,4025.30000,3498.10000,1874.00000,592.10000,9989.50000,2161.60000,,22192.60000,1192.20000,25546.40000,35535.90000,4471.10000,2964.70000,4290.00000,7254.70000,11725.80000,7.90000,19731.70000,-379.80000,23810.10000,35535.90000
2014-06-30,3321.10000,3631.80000,1894.20000,660.20000,9507.30000,2232.10000,,22767.50000,1145.20000,26144.80000,35652.10000,4406.70000,3020.00000,4436.50000,7456.50000,11863.20000,7.90000,19121.40000,305.80000,23788.90000,35652.10000
2014-03-31,3346.50000,3467.60000,1871.30000,718.90000,9404.30000,2182.60000,,22360.90000,1094.80000,25638.30000,35042.60000,4304.40000,3422.90000,4286.50000,7709.40000,12013.80000,7.90000,18515.10000,218.60000,23028.80000,35042.60000
2013-12-31,3115.20000,3451.60000,1783.50000,763.40000,9113.70000,2211.30000,,22285.90000,1061.30000,25558.50000,34672.20000,4527.40000,3436.70000,4256.70000,7693.40000,12220.80000,7.90000,18005.30000,214.50000,22451.40000,34672.20000
2013-09-30,1995.60000,3372.70000,1965.70000,689.70000,8023.70000,2179.20000,,22368.90000,1149.40000,25697.50000,33721.20000,4279.40000,3445.50000,4625.50000,8071.00000,12350.40000,7.80000,17233.50000,-25.20000,21370.80000,33721.20000
2013-06-30,2324.90000,3281.40000,1911.00000,713.70000,8231.00000,2148.90000,,21730.70000,998.40000,24878.00000,33109.00000,4132.50000,4100.90000,4511.00000,8611.90000,12744.40000,7.80000,16653.90000,-378.60000,20364.60000,33109.00000
2013-03-31,2150.70000,3118.30000,1866.50000,774.50000,7910.00000,2109.90000,,21507.80000,941.60000,24559.30000,32469.30000,3926.50000,4404.30000,4389.30000,8793.60000,12720.10000,7.80000,16054.50000,-268.00000,19749.20000,32469.30000
2012-12-31,1678.70000,3267.30000,1813.40000,828.40000,7587.80000,2140.90000,548.30000,21806.00000,858.00000,25353.20000,32941.00000,4206.10000,5287.60000,4363.40000,9651.00000,13857.10000,7.70000,15379.90000,-59.20000,19083.90000,32941.00000
2012-09-30,1541.33500,2984.72800,1882.37000,499.56700,6908.00000,2062.95200,560.62900,21160.68000,893.16200,24677.42000,31585.42000,3934.68900,4659.15800,4038.80700,8697.96500,12632.65000,7.71800,14766.63000,149.87400,18952.77000,31585.42000
2012-06-30,1118.24000,3094.25000,1855.81100,542.19400,6610.49500,2065.45100,552.54000,21104.15000,837.94300,24560.09000,31170.58000,4029.70100,4847.62000,3925.53800,8773.15800,12802.86000,7.69600,14235.20000,-74.94500,18367.72000,31170.58000
2012-03-31,1043.28300,2996.45700,1889.07900,614.40400,6543.22300,2104.81100,549.86500,20435.16000,787.90200,23877.74000,30420.96000,3912.56600,4862.71600,3754.47500,8617.19100,12529.76000,7.66800,13652.47000,147.43600,17891.20000,30420.96000
2011-12-31,537.00000,3049.90000,1781.40000,904.10000,6272.40000,2101.00000,521.90000,20314.50000,739.70000,23677.10000,29949.50000,4172.00000,5206.80000,3598.90000,8805.69900,12977.70000,7.60000,13056.90000,-36.90000,16971.80000,29949.50000
2011-09-30,484.36800,3007.19200,1970.89600,852.08200,6314.53800,2151.05200,531.17900,20470.69000,1150.96900,24303.88000,30618.42000,4123.69500,5813.40600,4119.17200,9932.57800,14056.27000,7.59600,12503.35000,185.11000,16562.15000,30618.42000
2011-06-30,551.58300,3099.41800,2065.04900,838.75000,6554.80000,2226.11900,533.13600,20951.77000,1247.54800,24958.58000,31513.38000,4281.29600,6524.93100,4151.63000,10676.56000,14957.86000,7.58500,11997.08000,737.83900,16555.52000,31513.38000
2011-03-31,1593.55900,2210.22400,1284.93200,1043.17700,6131.89200,1177.70300,523.23100,14474.40000,727.65800,16902.99000,23034.88000,3323.85500,2668.03900,2319.29800,4987.33700,8311.19200,7.37000,11362.02000,606.86200,14723.69000,23034.88000
2010-12-31,1632.98000,2097.97400,1165.62300,1168.87800,6065.45500,1129.78100,511.28300,13701.48000,809.13600,16151.67000,22217.13000,3320.70200,2783.90700,2339.75500,5123.66200,8444.36400,7.29500,10945.93000,345.38600,13772.77000,22217.13000
2010-09-30,1635.04100,2032.66100,1244.89500,548.02600,5460.62300,1153.43100,498.50000,13547.77000,837.51300,16037.21000,21497.84000,3079.42700,2822.25900,2424.21600,5246.47500,8325.90200,7.26900,10485.20000,371.91700,13171.93000,21497.84000
2010-06-30,1232.93600,2025.97800,1238.69300,547.32400,5044.93100,1163.33500,,13133.62000,737.06900,15034.03000,20078.96000,2991.90100,2754.96600,2274.08000,5029.04600,8020.94700,7.25600,9851.83900,-58.15300,12058.01000,20078.96000
2010-03-31,806.36800,1981.41100,1187.89300,565.40500,4541.07700,1179.09400,,13306.48000,853.99200,15339.57000,19880.65000,2857.80600,2822.29800,2347.36400,5169.66200,8027.46800,3.60700,9492.41300,231.79300,11853.18000,19880.65000
2009-12-31,1721.92000,1916.83100,993.01600,588.86100,5220.62800,1143.33100,,12473.43000,758.03500,14374.79000,19595.42000,2760.96000,2889.02300,2315.26100,5204.28400,7965.24400,3.58900,9205.14200,346.94400,11630.18000,19595.42000
2009-09-30,1636.23100,1836.25500,1071.43000,654.86800,5198.78400,1097.42400,,12187.36000,678.33800,13963.12000,19161.91000,2678.35100,2899.49700,2373.53000,5273.02700,7951.37800,3.57100,8951.14800,279.35900,11210.53000,19161.91000
2009-06-30,1258.41100,1750.11400,1067.07500,713.07200,4788.67200,1096.72100,,11893.28000,543.72800,13533.72000,18322.40000,2508.12600,2863.39300,2348.35100,5211.74400,7719.87000,3.55800,8609.41300,84.15600,10602.53000,18322.40000
2009-03-31,975.94500,1707.13300,1133.80000,680.40300,4497.28100,1077.69200,,11597.96000,500.17800,13175.83000,17673.11000,2474.75500,2840.79000,2354.61300,5195.40300,7670.15800,3.54800,8323.30500,-177.98500,10002.96000,17673.11000
