,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2016-03-31,131.23800,99.16200,13.61600,26.10500,270.12100,127.42700,410.16100,15.11800,602.89400,873.01500,262.86800,,58.99100,68.58800,331.45600,218.69800,315.67600,-61.28600,541.55900,873.01500
2015-12-31,134.57400,93.69400,12.80100,28.36500,269.43400,121.35600,388.87000,14.69000,579.21700,848.65100,252.98600,,61.90100,71.63600,324.62200,218.75300,306.89200,-71.17800,524.02900,848.65100
2015-09-30,134.31000,104.99300,12.96400,24.69500,319.10300,115.73100,391.43200,13.54800,543.23600,862.33900,264.87400,,53.49700,78.03500,342.90900,218.79100,314.46100,-80.42800,519.43000,862.33900
2015-06-30,109.68400,102.32600,14.03400,32.37700,299.05700,110.37500,402.26200,14.08300,549.70400,848.76100,263.93500,,61.53800,87.58300,351.51800,218.79500,286.89200,-71.70900,497.24300,848.76100
2015-03-31,93.38900,88.48700,13.76600,18.84000,255.23100,105.44800,406.01000,14.01100,546.03100,801.26200,244.45700,,63.77400,89.82500,334.28200,218.84100,259.29500,-72.63700,466.98000,801.26200
2014-12-31,108.37200,90.08800,14.07800,28.65600,283.95800,101.66900,389.03500,13.83200,524.20400,808.16200,252.67900,,63.24900,92.80700,345.48600,218.48300,247.04200,-65.48800,462.67600,808.16200
2014-09-30,114.21600,100.62200,12.52600,17.70100,287.34500,101.98600,400.82600,13.66800,539.28910,826.63400,267.85700,,66.87400,67.76400,335.62100,145.72600,319.69100,-34.22000,491.01300,826.63400
2014-06-30,101.51900,98.97700,13.13600,19.05200,273.46500,94.67800,394.74600,13.78800,531.12400,804.58900,259.43100,,69.14100,69.61600,329.04700,145.95300,299.97500,-27.53100,475.54200,804.58900
2014-03-31,83.12900,86.53700,12.68800,19.08700,241.00400,92.02600,392.27100,14.11100,524.65700,765.66100,250.50200,,64.93500,65.39300,315.89500,146.02400,279.98600,-30.23700,449.76600,765.66100
2013-12-31,118.21600,85.06900,12.25100,19.38800,274.44200,87.21500,340.41600,13.87900,464.77500,739.21700,235.79200,,64.47900,65.17000,300.96200,145.86400,270.39700,-31.77100,438.25500,739.21700
2013-09-30,116.73400,93.64200,11.83600,19.80400,276.68100,85.34800,346.96400,13.24600,484.18300,760.86400,248.55900,,63.50400,105.01300,353.57200,145.87900,268.66700,-58.21800,407.29200,760.86400
2013-06-30,91.59700,91.45800,12.11700,28.32100,257.79200,84.47000,343.12600,12.60200,479.27700,737.06900,247.06600,,62.93300,105.19600,352.26200,146.07800,249.59000,-59.07900,384.80700,737.06900
2013-03-31,82.47900,79.09200,11.80100,18.99500,225.20600,83.29500,348.73800,12.40300,482.23200,707.43800,233.85800,,65.59700,108.61400,342.47200,146.27900,230.78500,-57.74400,364.96600,707.43800
2012-12-31,65.08200,80.74300,11.84700,14.98200,205.99200,82.26300,354.26600,11.46300,486.51400,692.50600,228.41600,,65.86300,109.13400,337.55000,146.01500,220.75200,-56.96700,354.95600,692.50600
2012-09-30,93.71300,91.14400,10.91900,15.78400,241.67800,77.52100,344.22300,11.30700,464.35100,706.02900,240.60100,,67.00200,96.76800,337.36900,146.03800,227.01300,-46.95400,368.66000,706.02900
2012-06-30,62.06000,86.60600,12.16200,19.00400,210.30900,76.96300,348.83600,11.00900,470.46500,680.77400,240.74000,,65.93400,95.72700,336.46700,146.07100,206.47400,-48.29300,344.30700,680.77400
2012-03-31,59.68400,75.17600,10.87400,15.12300,190.57500,77.14600,350.81700,11.05200,472.23100,662.80600,228.58300,,68.11800,97.96800,326.55100,146.80300,199.37300,-47.46000,336.25500,662.80600
2011-12-31,46.27500,73.34600,11.12500,13.80400,175.82200,76.85800,348.54500,10.52300,469.82800,645.65000,225.85100,,63.93500,95.80200,321.65300,146.25100,189.28200,-48.09000,323.99700,645.65000
2011-09-30,30.21900,83.38300,10.60700,17.09600,171.88000,76.04600,351.49600,9.67000,460.54300,632.42300,235.91300,,62.43900,70.01200,305.92500,146.29200,179.21700,-33.54800,326.49800,632.42300
2011-06-30,25.82000,83.52500,12.30500,20.19800,169.47600,74.02600,358.65200,10.50300,467.65600,637.13200,249.24900,,66.44700,74.70000,323.94900,146.90400,170.15800,-32.13100,313.18300,637.13200
2011-03-31,23.34000,69.52400,12.68000,14.52200,147.24400,73.44400,358.87200,10.52300,466.96100,614.20500,241.91600,,62.67900,71.06900,312.98500,147.42800,159.19700,-31.80300,301.22000,614.20500
2010-12-31,20.91300,70.43300,11.89900,20.38000,151.02100,74.01300,358.33500,10.34600,467.99300,619.01400,246.44100,,62.08800,74.60300,321.04400,147.18100,155.46300,-32.49000,297.97000,619.01400
2010-09-30,20.25000,79.19100,11.16700,13.16100,150.86100,70.78200,346.17100,9.55400,456.76400,607.62500,255.65600,,54.16300,65.52800,321.18400,98.10700,194.13000,-31.84400,286.44100,607.62500
2010-06-30,19.28600,75.11500,11.12200,14.59700,146.31000,71.26000,328.05800,8.86900,436.09700,582.40700,237.47000,,55.44800,69.36700,306.83700,98.55900,184.89700,-32.14900,275.57000,582.40700
2010-03-31,14.14900,62.93700,10.95700,11.84200,125.64500,72.20300,331.63000,9.19000,439.68800,565.33300,224.86300,,54.07600,68.80700,293.67000,99.33600,181.41400,-31.72500,271.66300,565.33300
2009-12-31,9.50400,62.75400,10.20800,12.22500,120.53000,74.64400,335.61900,8.44600,445.96600,566.49600,232.75300,,54.28200,69.17700,301.93000,148.35700,125.68100,-32.12700,264.56600,566.49600
2009-09-30,26.22100,73.08800,10.34100,14.14300,141.42100,77.22300,332.60700,8.00800,444.10600,585.52700,260.66300,0.06000,56.58400,71.63600,332.29900,99.04000,165.99900,-32.66000,253.22800,585.52700
2009-06-30,22.57500,70.50000,11.19600,8.99900,132.01500,77.18300,335.12800,7.11400,446.62700,578.64200,267.76100,0.08500,53.31400,73.51100,341.27200,99.16800,152.65900,-33.82700,237.37000,578.64200
2009-03-31,14.95700,60.63700,11.55500,10.91900,117.96000,78.32500,337.77500,6.39600,448.95600,566.91600,265.30100,0.12000,53.06800,73.42000,338.72100,99.88200,145.28200,-35.07600,228.19500,566.91600
