,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2016-12-31,281.90000,486.60000,519.60000,36.80000,1324.90000,565.50000,956.20000,137.50000,1659.20000,2984.10000,706.60000,956.20000,173.00000,1183.50000,1890.10000,2.00000,2410.50000,-113.60000,1094.00000,2984.10000
2016-09-30,317.30000,543.80000,518.60000,33.60000,1413.30000,554.10000,978.20000,124.70000,1657.00000,3070.30000,686.90000,1055.40000,171.00000,1279.80000,1966.70000,2.00000,2375.60000,-77.20000,1103.60000,3070.30000
2016-06-30,284.80000,534.70000,523.40000,37.20000,1380.10000,553.10000,975.30000,123.30000,1651.70000,3031.80000,699.00000,1044.30000,178.30000,1267.20000,1966.20000,2.00000,2329.00000,-77.00000,1065.60000,3031.80000
2016-03-31,250.20000,531.30000,522.10000,38.30000,1341.90000,554.70000,997.30000,130.50000,1682.50000,3024.40000,680.00000,1032.00000,177.10000,1253.20000,1933.20000,2.00000,2254.40000,-61.50000,1091.20000,3024.40000
2015-12-31,253.20000,520.20000,504.60000,33.20000,1311.20000,540.80000,994.50000,117.20000,1652.50000,2963.70000,701.20000,941.50000,184.70000,1164.80000,1866.00000,2.00000,2209.20000,-91.10000,1097.70000,2963.70000
2015-09-30,251.20000,529.60000,504.60000,94.30000,1379.70000,543.70000,1015.70000,127.10000,1686.50000,3066.20000,751.00000,989.10000,179.90000,1214.80000,1965.80000,2.00000,2173.40000,-68.40000,1100.40000,3066.20000
2015-06-30,275.10000,549.60000,510.80000,100.70000,1436.20000,538.60000,1029.70000,139.20000,1707.50000,3143.70000,964.00000,831.70000,187.30000,1069.70000,2033.70000,2.00000,2123.00000,-36.30000,1110.00000,3143.70000
2015-03-31,262.20000,532.00000,506.20000,108.90000,1409.30000,533.20000,1020.90000,139.80000,1693.90000,3103.20000,953.10000,798.00000,184.90000,1033.70000,1986.80000,2.00000,2089.00000,-40.80000,1116.40000,3103.20000
2014-12-31,332.80000,523.30000,481.40000,91.80000,1429.30000,548.80000,1034.10000,128.40000,1711.30000,3140.60000,992.20000,766.70000,185.00000,993.50000,1985.70000,2.00000,2061.30000,-2.60000,1154.90000,3140.60000
2014-09-30,242.90000,584.40000,476.50000,131.20000,1435.00000,546.60000,1044.60000,158.50000,1749.70000,3184.70000,1144.40000,619.20000,130.00000,811.70000,1956.10000,2.00000,2084.80000,60.80000,1228.60000,3184.70000
2014-06-30,304.20000,603.40000,527.10000,54.80000,1489.50000,582.60000,1045.60000,125.70000,1753.90000,3243.40000,864.80000,926.00000,133.60000,1116.20000,1981.00000,2.00000,2080.50000,92.90000,1262.40000,3243.40000
2014-03-31,268.60000,573.90000,519.50000,47.80000,1409.80000,564.30000,1125.70000,121.70000,1811.70000,3221.50000,834.00000,811.00000,130.60000,1016.60000,1850.60000,2.00000,2146.80000,80.10000,1370.90000,3221.50000
2013-12-31,272.70000,467.40000,495.90000,45.70000,1281.70000,574.60000,1130.20000,121.60000,1826.40000,3108.10000,829.50000,688.40000,127.70000,879.40000,1708.90000,2.00000,2136.40000,94.50000,1399.20000,3108.10000
2013-09-30,298.90000,574.70000,488.90000,45.40000,1407.90000,579.90000,1202.90000,114.40000,1897.20000,3305.10000,638.80000,957.50000,158.20000,1202.60000,1841.40000,2.00000,2174.00000,70.00000,1463.70000,3305.10000
2013-06-30,280.30000,553.00000,510.40000,43.50000,1387.20000,562.10000,1192.50000,136.90000,1891.50000,3278.70000,630.70000,973.90000,158.50000,1214.30000,1845.00000,2.00000,2146.30000,46.80000,1433.70000,3278.70000
2013-03-31,449.40000,528.60000,502.50000,44.20000,1524.70000,566.80000,1195.50000,140.90000,1903.20000,3427.90000,792.60000,953.80000,162.30000,1195.40000,1988.00000,2.00000,2117.20000,56.90000,1439.90000,3427.90000
2012-12-31,359.10000,446.20000,489.00000,44.80000,1339.10000,572.80000,1197.80000,145.20000,1915.80000,3254.90000,731.00000,853.90000,158.20000,1081.70000,1812.70000,2.00000,2109.60000,71.00000,1442.20000,3254.90000
2012-09-30,264.90000,589.70000,471.20000,52.90000,1378.70000,575.40000,1190.40000,101.40000,1867.20000,3245.90000,795.70000,860.20000,127.50000,1049.40000,1845.10000,2.00000,2079.40000,75.20000,1400.80000,3245.90000
2012-06-30,254.50000,557.60000,517.60000,53.70000,1383.40000,581.10000,1185.70000,73.20000,1840.00000,3223.40000,864.10000,821.00000,130.90000,1012.30000,1876.40000,2.00000,2055.60000,55.40000,1347.00000,3223.40000
2012-03-31,261.20000,571.60000,473.30000,44.10000,1350.20000,592.40000,1200.50000,69.60000,1862.50000,3212.70000,626.10000,1046.80000,132.10000,1243.40000,1869.50000,2.00000,2031.10000,85.10000,1343.20000,3212.70000
2011-12-31,236.30000,503.60000,441.00000,43.10000,1224.00000,580.60000,1043.20000,67.30000,1691.10000,2915.10000,586.00000,833.30000,130.30000,1021.40000,1607.40000,2.00000,2027.40000,65.20000,1307.70000,2915.10000
2011-09-30,218.80000,576.70000,456.50000,39.30000,1291.30000,600.90000,1064.50000,65.60000,1731.00000,3022.30000,604.00000,897.30000,113.20000,1080.20000,1684.20000,2.00000,2058.80000,76.40000,1338.10000,3022.30000
2011-06-30,203.30000,567.90000,507.10000,39.60000,1317.90000,618.00000,1090.00000,68.80000,1776.80000,3094.70000,577.80000,856.60000,129.20000,1062.20000,1640.00000,2.00000,2053.70000,135.30000,1454.70000,3094.70000
2011-03-31,195.40000,575.60000,462.20000,57.20000,1290.40000,616.10000,1088.10000,72.30000,1776.50000,3066.90000,585.70000,821.90000,127.50000,1023.40000,1609.10000,2.00000,2038.10000,124.20000,1457.80000,3066.90000
2010-12-31,244.50000,478.90000,435.30000,60.40000,1219.10000,624.20000,1082.60000,75.10000,1781.90000,3001.00000,523.00000,762.20000,121.90000,953.60000,1476.60000,2.00000,2033.30000,101.80000,1524.40000,3001.00000
2010-09-30,276.70000,546.60000,448.90000,36.20000,1308.40000,621.30000,1072.10000,77.50000,1770.90000,3079.30000,549.90000,833.50000,121.80000,1013.90000,1563.80000,2.00000,2039.10000,63.50000,1515.50000,3079.30000
2010-06-30,243.50000,537.20000,451.50000,74.80000,1307.00000,624.60000,1064.60000,83.10000,1772.30000,3079.30000,571.60000,854.80000,117.80000,1019.40000,1591.00000,2.00000,2032.30000,42.70000,1488.30000,3079.30000
2010-03-31,247.20000,523.90000,438.60000,69.80000,1279.50000,641.40000,1087.50000,82.30000,1811.20000,3090.70000,566.70000,822.20000,111.90000,984.50010,1551.20000,2.00000,2018.90000,81.40000,1539.50000,3090.70000
2009-12-31,260.50000,469.50000,409.10000,74.50000,1213.60000,668.60000,1099.30000,79.70000,1847.60000,3061.20000,535.10000,789.30000,112.30000,950.60000,1485.70000,2.00000,2013.30000,104.80000,1575.50000,3061.20000
2009-09-30,221.50000,548.70000,397.40000,83.30000,1250.90000,664.00000,1094.10000,86.40000,1844.50000,3095.40000,539.10000,772.40000,109.60000,927.40000,1466.50000,2.00000,2017.80000,83.80000,1628.90000,3095.40000
2009-06-30,222.20000,492.70000,411.10000,94.20000,1220.20000,685.60000,1087.00000,76.60000,1849.20000,3069.40000,502.30000,772.80000,101.80000,901.40000,1403.70000,2.00000,2004.30000,62.30000,1665.70000,3069.40000
2009-03-31,160.20000,493.00000,452.70000,97.50000,1203.40000,671.40000,1063.30000,82.50000,1817.20000,3020.60000,489.10000,793.20000,97.90000,910.50010,1399.60000,2.00000,2025.40000,-3.30000,1621.00000,3020.60000
