,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2011-12-31,4827.00000,9500.00000,4700.00000,1056.00000,20539.00000,12993.00000,1522.00000,19461.00000,686.00000,34662.00000,55201.00000,10538.00000,8556.00000,1252.00000,13271.00000,23809.00000,11639.00000,28860.00000,-3557.00000,31392.00000,55201.00000
2011-09-30,6064.00000,9493.00000,4469.00000,1086.00000,21260.00000,12583.00000,1477.00000,19489.00000,772.00000,34321.00000,55581.00000,11307.00000,8740.00000,1215.00000,12651.00000,23958.00000,11606.00000,27780.00000,-2798.00000,31623.00000,55581.00000
2011-06-30,4933.00000,9356.00000,4306.00000,1157.00000,19942.00000,12315.00000,1535.00000,19356.00000,871.00000,34077.00000,54019.00000,12376.00000,5745.00000,1104.00000,9581.00000,21957.00000,12044.00000,26815.00000,-2594.00000,32062.00000,54019.00000
2011-03-31,4163.00000,8891.00000,4092.00000,1051.00000,18211.00000,12218.00000,1656.00000,19491.00000,796.00000,34161.00000,52372.00000,10399.00000,6422.00000,970.00000,10347.00000,20746.00000,11983.00000,25814.00000,-2643.00000,31626.00000,52372.00000
2010-12-31,4990.00000,8278.00000,3804.00000,975.00000,18098.00000,12071.00000,1555.00000,19508.00000,535.00000,33669.00000,51767.00000,10865.00000,5517.00000,1043.00000,9458.00000,20323.00000,11920.00000,25210.00000,-2768.00000,31444.00000,51767.00000
2010-09-30,2625.00000,8600.00000,3941.00000,1280.00000,16446.00000,11900.00000,1605.00000,19297.00000,606.00000,33408.00000,49854.00000,10061.00000,4820.00000,1108.00000,8677.00000,18738.00000,11874.00000,24454.00000,-2627.00000,31116.00000,49854.00000
2010-06-30,3078.00000,6234.00000,1865.00000,905.00000,12230.00000,9657.00000,3048.00000,7583.00000,300.00000,20787.00000,33017.00000,6776.00000,3729.00000,1047.00000,6357.00000,13133.00000,4920.00000,23007.00000,-2729.00000,19884.00000,33017.00000
2010-03-31,4203.00000,5972.00000,1851.00000,885.00000,13065.00000,9545.00000,3068.00000,6570.00000,334.00000,19818.00000,32883.00000,6754.00000,4052.00000,915.00000,6590.00000,13344.00000,4841.00000,22440.00000,-2632.00000,19539.00000,32883.00000
2009-12-31,4616.00000,6088.00000,1866.00000,926.00000,13650.00000,9660.00000,3044.00000,6379.00000,356.00000,19815.00000,33465.00000,7259.00000,4355.00000,962.00000,6977.00000,14236.00000,4777.00000,22019.00000,-2674.00000,19229.00000,33465.00000
2009-09-30,4229.00000,6087.00000,1967.00000,941.00000,13382.00000,9610.00000,2868.00000,6394.00000,504.00000,19693.00000,33075.00000,7115.00000,4312.00000,892.00000,6497.00000,13612.00000,4746.00000,21475.00000,-2298.00000,19463.00000,33075.00000
2009-06-30,4411.00000,6107.00000,2021.00000,954.00000,13655.00000,9688.00000,2449.00000,6388.00000,374.00000,19305.00000,32960.00000,7461.00000,4291.00000,878.00000,6765.00000,14226.00000,4718.00000,20940.00000,-2363.00000,18734.00000,32960.00000
2009-03-31,4185.75800,6653.06000,2029.80000,887.30000,13934.45000,9758.32200,2395.46000,6198.30700,227.80700,19062.69000,32997.14000,7702.53700,4575.46300,891.76700,7609.81100,15312.35000,4719.06600,20578.13000,-2968.60500,17684.79000,32997.14000
