,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2018-03-31,87940.00000,22408.00000,7662.00000,12043.00000,130053.00000,35077.00000,179286.00000,,23086.00000,237449.00000,367502.00000,89320.00000,101362.00000,46855.00000,151304.00000,240624.00000,38044.00000,91898.00000,-3064.00000,126878.00000,367502.00000
2017-12-31,77153.00000,50899.00000,4421.00000,11337.00000,143810.00000,33679.00000,207944.00000,8038.00000,13323.00000,262984.00000,406794.00000,115788.00000,103922.00000,43754.00000,150807.00000,266595.00000,36447.00000,104593.00000,-841.00000,140199.00000,406794.00000
2017-09-30,74181.00000,35673.00000,4855.00000,13936.00000,128645.00000,33783.00000,194714.00000,,18177.00000,246674.00000,375319.00000,100814.00000,97207.00000,40415.00000,140458.00000,241272.00000,35867.00000,98330.00000,-150.00000,134047.00000,375319.00000
2017-06-30,76759.00000,22632.00000,3146.00000,10338.00000,112875.00000,29286.00000,184757.00000,8105.00000,10150.00000,232298.00000,345173.00000,81302.00000,89864.00000,38598.00000,131446.00000,212748.00000,34445.00000,98525.00000,-545.00000,132425.00000,345173.00000
2017-03-31,67101.00000,20612.00000,2910.00000,11367.00000,101990.00000,27163.00000,189740.00000,8090.00000,7549.00000,232542.00000,334532.00000,73342.00000,84531.00000,39470.00000,127108.00000,200450.00000,33579.00000,100925.00000,-422.00000,134082.00000,334532.00000
2016-12-31,60452.00000,27977.00000,2712.00000,12191.00000,103332.00000,26510.00000,185638.00000,8271.00000,7390.00000,227809.00000,331141.00000,84130.00000,73557.00000,37901.00000,114621.00000,198751.00000,32144.00000,100001.00000,245.00000,132390.00000,331141.00000
2016-09-30,67155.00000,29299.00000,2132.00000,8283.00000,106869.00000,27010.00000,170430.00000,8620.00000,8757.00000,214817.00000,321686.00000,79006.00000,75427.00000,36074.00000,114431.00000,193437.00000,31251.00000,96364.00000,634.00000,128249.00000,321686.00000
2016-06-30,61756.00000,19042.00000,1831.00000,11132.00000,93761.00000,25448.00000,169764.00000,8767.00000,7862.00000,211841.00000,305602.00000,71486.00000,68939.00000,35572.00000,107575.00000,179061.00000,30106.00000,96542.00000,-107.00000,126541.00000,305602.00000
2016-03-31,55283.00000,19824.00000,2281.00000,10204.00000,87592.00000,23203.00000,177645.00000,9092.00000,7745.00000,217685.00000,305277.00000,68265.00000,69374.00000,33859.00000,106555.00000,174820.00000,29484.00000,102021.00000,-1048.00000,130457.00000,305277.00000
2015-12-31,38074.00000,24621.00000,2451.00000,11073.00000,76219.00000,22300.00000,177665.00000,9126.00000,7974.00000,217065.00000,293284.00000,76092.00000,53204.00000,32175.00000,88925.00000,165017.00000,28253.00000,101494.00000,-1480.00000,128267.00000,293284.00000
2015-09-30,41601.00000,30343.00000,2349.00000,15085.00000,89378.00000,22471.00000,164065.00000,9009.00000,5422.00000,200967.00000,290345.00000,80610.00000,53329.00000,33427.00000,90380.00000,170990.00000,27416.00000,92284.00000,-345.00000,119355.00000,290345.00000
2015-06-30,34703.00000,19907.00000,2042.00000,9291.00000,70953.00000,21149.00000,168145.00000,8823.00000,4081.00000,202198.00000,273151.00000,65285.00000,47419.00000,31296.00000,82189.00000,147474.00000,26327.00000,98252.00000,1098.00000,125677.00000,273151.00000
2015-03-31,33096.00000,18164.00000,2396.00000,9094.00000,67891.00000,20151.00000,160443.00000,8772.00000,3937.00000,193303.00000,261194.00000,58729.00000,40072.00000,29816.00000,73459.00000,132188.00000,25376.00000,100920.00000,2710.00000,129006.00000,261194.00000
2014-12-31,32463.00000,29976.00000,2283.00000,13635.00000,83403.00000,20392.00000,145492.00000,8999.00000,3608.00000,178491.00000,261894.00000,73611.00000,32504.00000,28971.00000,64955.00000,138566.00000,24187.00000,97178.00000,1963.00000,123328.00000,261894.00000
2014-09-30,25077.00000,27219.00000,2111.00000,9806.00000,68531.00000,20624.00000,130162.00000,8758.00000,3764.00000,163308.00000,231839.00000,63448.00000,28987.00000,24826.00000,56844.00000,120292.00000,23313.00000,87152.00000,1082.00000,111547.00000,231839.00000
2014-06-30,37805.00000,16841.00000,1594.00000,7825.00000,67949.00000,17585.00000,126685.00000,6141.00000,4160.00000,154571.00000,222520.00000,46205.00000,29030.00000,23287.00000,55375.00000,101580.00000,22139.00000,98715.00000,86.00000,120940.00000,222520.00000
2014-03-31,41350.00000,15820.00000,1829.00000,7528.00000,70541.00000,15120.00000,109239.00000,5983.00000,5106.00000,135448.00000,205989.00000,43208.00000,16962.00000,22476.00000,42602.00000,85810.00000,21496.00000,98934.00000,-251.00000,120179.00000,205989.00000
2013-12-31,40711.00000,25198.00000,2122.00000,8574.00000,80347.00000,15488.00000,118131.00000,6127.00000,5091.00000,144837.00000,225184.00000,53769.00000,16961.00000,21699.00000,41731.00000,95500.00000,20559.00000,109431.00000,-306.00000,129684.00000,225184.00000
2013-09-30,40546.00000,20641.00000,1764.00000,6882.00000,73286.00000,16597.00000,106215.00000,5756.00000,5146.00000,133714.00000,207000.00000,43658.00000,16960.00000,20208.00000,39793.00000,83451.00000,19764.00000,104256.00000,-471.00000,123549.00000,207000.00000
2013-06-30,42606.00000,13453.00000,1697.00000,7270.00000,68219.00000,16327.00000,104014.00000,5875.00000,5421.00000,131637.00000,199856.00000,36319.00000,16958.00000,20553.00000,40183.00000,76502.00000,19024.00000,104564.00000,-234.00000,123354.00000,199856.00000
2013-03-31,39137.00000,13336.00000,1245.00000,6377.00000,63337.00000,15026.00000,105550.00000,5536.00000,5294.00000,131406.00000,194743.00000,35508.00000,,20868.00000,23745.00000,59253.00000,17954.00000,116572.00000,964.00000,135490.00000,194743.00000
2012-12-31,39820.00000,21534.00000,1455.00000,6644.00000,72348.00000,15422.00000,97292.00000,5843.00000,5183.00000,123740.00000,196088.00000,46879.00000,,18925.00000,21863.00000,68742.00000,17167.00000,109567.00000,612.00000,127346.00000,196088.00000
2012-09-30,29129.00000,18692.00000,791.00000,6458.00000,57653.00000,15452.00000,92122.00000,5359.00000,5478.00000,118411.00000,176064.00000,38542.00000,,16664.00000,19312.00000,57854.00000,16422.00000,101289.00000,499.00000,118210.00000,176064.00000
2012-06-30,27654.00000,14298.00000,1122.00000,6560.00000,51943.00000,10487.00000,89567.00000,5461.00000,5438.00000,110953.00000,162896.00000,33060.00000,,15560.00000,18090.00000,51150.00000,15573.00000,95641.00000,532.00000,111746.00000,162896.00000
2012-03-31,28538.00000,13769.00000,1102.00000,5050.00000,50712.00000,8847.00000,81638.00000,4745.00000,4992.00000,100222.00000,150934.00000,32036.00000,,13954.00000,16400.00000,48436.00000,14850.00000,87124.00000,524.00000,102498.00000,150934.00000
2011-12-31,30156.00000,16484.00000,1236.00000,4958.00000,54771.00000,7816.00000,67445.00000,4368.00000,4281.00000,83910.00000,138681.00000,34607.00000,,11833.00000,14020.00000,48627.00000,13961.00000,75709.00000,384.00000,90054.00000,138681.00000
2011-09-30,25952.00000,11717.00000,776.00000,4529.00000,44988.00000,7777.00000,55618.00000,4432.00000,3556.00000,71383.00000,116371.00000,27970.00000,,10100.00000,11786.00000,39756.00000,13331.00000,62841.00000,443.00000,76615.00000,116371.00000
2011-06-30,28395.00000,11471.00000,889.00000,4251.00000,46898.00000,6749.00000,47761.00000,1910.00000,3440.00000,59860.00000,106758.00000,26859.00000,,9149.00000,10556.00000,37415.00000,12715.00000,56239.00000,389.00000,69343.00000,106758.00000
2011-03-31,29234.00000,11095.00000,930.00000,4055.00000,46997.00000,6241.00000,36533.00000,1248.00000,3885.00000,47907.00000,94904.00000,24327.00000,,7870.00000,9100.00000,33427.00000,12326.00000,49025.00000,126.00000,61477.00000,94904.00000
2010-12-31,26977.00000,10874.00000,885.00000,3467.00000,43927.00000,5868.00000,32730.00000,1263.00000,2954.00000,42815.00000,86742.00000,23795.00000,,7065.00000,8281.00000,32076.00000,11502.00000,43050.00000,114.00000,54666.00000,86742.00000
2010-09-30,25620.00000,9924.00000,1051.00000,3447.00000,41678.00000,4768.00000,25391.00000,1083.00000,2263.00000,33505.00000,75183.00000,20722.00000,,5531.00000,6670.00000,27392.00000,10668.00000,37169.00000,-46.00000,47791.00000,75183.00000
2010-06-30,24288.00000,6399.00000,942.00000,3188.00000,36033.00000,3990.00000,21551.00000,1032.00000,2119.00000,28692.00000,64725.00000,15612.00000,,4981.00000,6002.00000,21614.00000,10133.00000,32870.00000,108.00000,43111.00000,64725.00000
2010-03-31,23155.00000,2886.00000,638.00000,4515.00000,32336.00000,3504.00000,18549.00000,743.00000,1925.00000,24721.00000,57057.00000,12229.00000,,4539.00000,5480.00000,17709.00000,9553.00000,29670.00000,125.00000,39348.00000,57057.00000
2009-12-31,24796.00000,3090.00000,576.00000,3690.00000,33332.00000,3115.00000,15024.00000,494.00000,1961.00000,20594.00000,53926.00000,13097.00000,,4139.00000,5061.00000,18158.00000,8962.00000,26695.00000,111.00000,35768.00000,53926.00000
2009-09-30,23464.00000,5057.00000,455.00000,1444.00000,31555.00000,2954.00000,10528.00000,453.00000,2011.00000,15946.00000,47501.00000,11506.00000,,3502.00000,4355.00000,15861.00000,8210.00000,23353.00000,77.00000,31640.00000,47501.00000
2009-06-30,24222.00000,2686.00000,380.00000,6151.00000,35170.00000,2653.00000,6899.00000,466.00000,2952.00000,12970.00000,48140.00000,16661.00000,,1924.00000,5591.00000,22252.00000,7957.00000,17878.00000,53.00000,25888.00000,48140.00000
2009-03-31,25013.00000,1932.00000,312.00000,5057.00000,33853.00000,2546.00000,3865.00000,475.00000,2498.00000,9384.00000,43237.00000,13751.00000,,1715.00000,5175.00000,18926.00000,7643.00000,16653.00000,15.00000,24311.00000,43237.00000
