,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,2663.00000,2107.00000,118.00000,218.00000,5106.00000,12917.00000,439.00000,6984.00000,1173.00000,21513.00000,26619.00000,5772.00000,9598.00000,2989.00000,13954.00000,19726.00000,6.00000,10795.00000,-41.00000,6893.00000,26619.00000
2020-03-31,3125.00000,2168.00000,116.00000,226.00000,5635.00000,12900.00000,451.00000,6992.00000,1200.00000,21543.00000,27178.00000,3070.00000,13065.00000,2911.00000,17363.00000,20433.00000,6.00000,10718.00000,-91.00000,6745.00000,27178.00000
2019-12-31,3561.00000,2319.00000,106.00000,223.00000,6209.00000,12893.00000,483.00000,7053.00000,1105.00000,21534.00000,27743.00000,3144.00000,13280.00000,2842.00000,17529.00000,20673.00000,6.00000,10592.00000,-8.00000,7070.00000,27743.00000
2019-09-30,2915.00000,2280.00000,109.00000,256.00000,5560.00000,12805.00000,494.00000,7093.00000,1157.00000,21549.00000,27109.00000,2989.00000,13147.00000,2855.00000,17333.00000,20322.00000,6.00000,10364.00000,-33.00000,6787.00000,27109.00000
2019-06-30,2250.00000,2260.00000,104.00000,222.00000,4836.00000,12665.00000,333.00000,7059.00000,1093.00000,21150.00000,25986.00000,2846.00000,12623.00000,2761.00000,16673.00000,19519.00000,6.00000,10088.00000,-22.00000,6467.00000,25986.00000
2019-03-31,57.00000,2081.00000,105.00000,245.00000,2488.00000,12390.00000,334.00000,7049.00000,1112.00000,20885.00000,23373.00000,3612.00000,9323.00000,2724.00000,13344.00000,16956.00000,6.00000,9924.00000,-53.00000,6417.00000,23373.00000
2018-12-31,61.00000,2275.00000,102.00000,207.00000,2645.00000,11942.00000,406.00000,7002.00000,655.00000,20005.00000,22650.00000,3108.00000,9594.00000,2381.00000,13266.00000,16374.00000,6.00000,9797.00000,-87.00000,6276.00000,22650.00000
2018-09-30,83.00000,2342.00000,103.00000,147.00000,2675.00000,11815.00000,419.00000,6944.00000,738.00000,19916.00000,22591.00000,3070.00000,9569.00000,2466.00000,13280.00000,16350.00000,6.00000,9464.00000,-16.00000,6241.00000,22591.00000
2018-06-30,47.00000,2189.00000,100.00000,135.00000,2471.00000,11625.00000,254.00000,6899.00000,765.00000,19543.00000,22014.00000,3305.00000,8968.00000,2435.00000,12653.00000,15958.00000,6.00000,9166.00000,-49.00000,6056.00000,22014.00000
2018-03-31,52.00000,2204.00000,98.00000,137.00000,2491.00000,11637.00000,266.00000,6924.00000,788.00000,19615.00000,22106.00000,3373.00000,8901.00000,2509.00000,12668.00000,16041.00000,6.00000,8867.00000,-28.00000,6065.00000,22106.00000
2017-12-31,22.00000,2374.00000,96.00000,202.00000,2694.00000,11559.00000,269.00000,6794.00000,513.00000,19135.00000,21829.00000,3262.00000,8752.00000,2525.00000,12525.00000,15787.00000,6.00000,8588.00000,8.00000,6042.00000,21829.00000
2017-09-30,35.00000,2002.00000,99.00000,164.00000,2300.00000,11136.00000,287.00000,6828.00000,398.00000,18649.00000,20949.00000,3259.00000,8495.00000,2443.00000,12390.00000,15649.00000,6.00000,7871.00000,14.00000,5300.00000,20949.00000
2017-06-30,32.00000,2077.00000,96.00000,121.00000,2326.00000,11002.00000,289.00000,6821.00000,401.00000,18513.00000,20839.00000,2770.00000,8667.00000,2408.00000,12562.00000,15332.00000,6.00000,7671.00000,-33.00000,5507.00000,20839.00000
2017-03-31,30.00000,1972.00000,95.00000,126.00000,2223.00000,10929.00000,295.00000,6795.00000,408.00000,18427.00000,20650.00000,2558.00000,8646.00000,2387.00000,12554.00000,15112.00000,6.00000,7497.00000,-66.00000,5538.00000,20650.00000
2016-12-31,32.00000,2132.00000,90.00000,122.00000,2376.00000,10950.00000,320.00000,6806.00000,407.00000,18483.00000,20859.00000,2794.00000,8893.00000,2370.00000,12745.00000,15539.00000,6.00000,7388.00000,-80.00000,5320.00000,20859.00000
2016-09-30,30.00000,2040.00000,93.00000,130.00000,2293.00000,10842.00000,326.00000,6844.00000,451.00000,18463.00000,20756.00000,2664.00000,8829.00000,2452.00000,12709.00000,15373.00000,6.00000,7235.00000,-63.00000,5383.00000,20756.00000
2016-06-30,39.00000,2023.00000,93.00000,121.00000,2276.00000,10841.00000,321.00000,6862.00000,452.00000,18476.00000,20752.00000,2806.00000,8916.00000,2407.00000,12718.00000,15524.00000,6.00000,7116.00000,-49.00000,5228.00000,20752.00000
2016-03-31,104.00000,1988.00000,92.00000,118.00000,2302.00000,10796.00000,371.00000,6860.00000,452.00000,18479.00000,20781.00000,2560.00000,9072.00000,2401.00000,12911.00000,15471.00000,6.00000,7012.00000,-58.00000,5310.00000,20781.00000
2015-12-31,39.00000,2094.00000,92.00000,120.00000,2345.00000,10665.00000,360.00000,6461.00000,536.00000,18022.00000,20367.00000,2510.00000,8676.00000,2423.00000,12490.00000,15000.00000,6.00000,6939.00000,-127.00000,5367.00000,20367.00000
2015-09-30,113.00000,2002.00000,92.00000,113.00000,2399.00000,10659.00000,374.00000,6381.00000,589.00000,18003.00000,20402.00000,2442.00000,8835.00000,2378.00000,12703.00000,15145.00000,6.00000,6840.00000,-91.00000,5257.00000,20402.00000
2015-06-30,273.00000,1953.00000,102.00000,143.00000,2553.00000,10665.00000,390.00000,6392.00000,578.00000,18025.00000,20578.00000,2477.00000,8910.00000,2375.00000,12694.00000,15171.00000,6.00000,6680.00000,-34.00000,5407.00000,20578.00000
2015-03-31,277.00000,2008.00000,109.00000,153.00000,2617.00000,10679.00000,397.00000,6419.00000,579.00000,18074.00000,20691.00000,2273.00000,9039.00000,2313.00000,12843.00000,15116.00000,6.00000,6582.00000,-50.00000,5575.00000,20691.00000
2014-12-31,1307.00000,1937.00000,106.00000,176.00000,3526.00000,10657.00000,408.00000,6180.00000,526.00000,17771.00000,21297.00000,3485.00000,8345.00000,2240.00000,11923.00000,15408.00000,6.00000,6888.00000,23.00000,5889.00000,21297.00000
2014-09-30,183.00000,1713.00000,106.00000,1975.00000,4116.00000,10849.00000,443.00000,6230.00000,573.00000,18095.00000,22211.00000,3789.00000,9023.00000,2214.00000,12759.00000,16548.00000,6.00000,6473.00000,77.00000,5663.00000,22211.00000
2014-06-30,137.00000,1797.00000,166.00000,149.00000,2355.00000,12031.00000,419.00000,6587.00000,787.00000,19824.00000,22179.00000,2980.00000,9011.00000,2245.00000,13052.00000,16032.00000,6.00000,6376.00000,135.00000,6147.00000,22179.00000
2014-03-31,339.00000,1751.00000,174.00000,175.00000,2535.00000,12170.00000,402.00000,6571.00000,764.00000,19907.00000,22442.00000,3357.00000,8978.00000,2253.00000,13046.00000,16403.00000,6.00000,6342.00000,89.00000,6039.00000,22442.00000
2013-12-31,235.00000,1810.00000,178.00000,163.00000,2499.00000,12344.00000,414.00000,6599.00000,747.00000,20104.00000,22603.00000,3014.00000,9500.00000,2245.00000,13587.00000,16601.00000,6.00000,6289.00000,154.00000,6002.00000,22603.00000
2013-09-30,157.00000,1860.00000,178.00000,138.00000,2417.00000,12621.00000,656.00000,7162.00000,757.00000,21196.00000,23613.00000,2862.00000,9491.00000,2251.00000,13736.00000,16598.00000,6.00000,7066.00000,169.00000,7015.00000,23613.00000
2013-06-30,154.00000,1853.00000,171.00000,143.00000,2404.00000,12469.00000,653.00000,6802.00000,684.00000,20608.00000,23012.00000,3022.00000,8994.00000,2255.00000,13172.00000,16194.00000,6.00000,6948.00000,134.00000,6818.00000,23012.00000
2013-03-31,307.00000,1779.00000,177.00000,150.00000,2497.00000,12512.00000,658.00000,6823.00000,665.00000,20658.00000,23155.00000,3188.00000,9045.00000,2278.00000,13251.00000,16439.00000,6.00000,6875.00000,160.00000,6716.00000,23155.00000
2012-12-31,194.00000,1839.00000,174.00000,140.00000,2423.00000,12651.00000,667.00000,6688.00000,668.00000,20674.00000,23097.00000,3036.00000,9173.00000,2266.00000,13386.00000,16422.00000,6.00000,6879.00000,193.00000,6675.00000,23097.00000
2012-09-30,398.00000,1868.00000,155.00000,159.00000,2659.00000,12518.00000,652.00000,6664.00000,580.00000,20414.00000,23073.00000,3187.00000,9166.00000,2212.00000,13274.00000,16461.00000,6.00000,6820.00000,200.00000,6612.00000,23073.00000
2012-06-30,237.00000,1831.00000,147.00000,166.00000,2454.00000,12360.00000,656.00000,6653.00000,568.00000,20237.00000,22691.00000,3187.00000,8973.00000,2165.00000,13017.00000,16204.00000,6.00000,6771.00000,163.00000,6487.00000,22691.00000
2012-03-31,189.00000,1720.00000,153.00000,153.00000,2285.00000,12299.00000,646.00000,6684.00000,621.00000,20250.00000,22535.00000,3047.00000,8989.00000,2129.00000,13007.00000,16054.00000,6.00000,6727.00000,206.00000,6481.00000,22535.00000
2011-12-31,258.00000,1775.00000,153.00000,115.00000,2379.00000,12242.00000,637.00000,6672.00000,639.00000,20190.00000,22569.00000,3068.00000,9125.00000,2102.00000,13111.00000,16179.00000,6.00000,6721.00000,172.00000,6390.00000,22569.00000
2011-09-30,282.00000,1799.00000,142.00000,153.00000,2419.00000,11911.00000,,6501.00000,1221.00000,19633.00000,22052.00000,2527.00000,9388.00000,2157.00000,13240.00000,15767.00000,6.00000,6613.00000,144.00000,6285.00000,22052.00000
2011-06-30,371.00000,1713.00000,137.00000,114.00000,2374.00000,11919.00000,,6103.00000,1187.00000,19209.00000,21583.00000,2295.00000,8839.00000,2122.00000,12665.00000,14960.00000,6.00000,6499.00000,259.00000,6623.00000,21583.00000
2011-03-31,676.00000,1561.00000,130.00000,137.00000,2548.00000,11855.00000,,6089.00000,1156.00000,19100.00000,21648.00000,2363.00000,8882.00000,2101.00000,12653.00000,15016.00000,6.00000,6424.00000,257.00000,6632.00000,21648.00000
2010-12-31,539.00000,1656.00000,130.00000,117.00000,2482.00000,11868.00000,471.00000,6021.00000,634.00000,18994.00000,21476.00000,2485.00000,8674.00000,2064.00000,12400.00000,14885.00000,6.00000,6400.00000,230.00000,6591.00000,21476.00000
2010-09-30,550.00000,1691.00000,124.00000,142.00000,2569.00000,11636.00000,,6002.00000,1132.00000,18770.00000,21339.00000,2311.00000,8798.00000,2189.00000,12589.00000,14900.00000,6.00000,6270.00000,184.00000,6439.00000,21339.00000
2010-06-30,1169.00000,1641.00000,110.00000,123.00000,3156.00000,11575.00000,,5923.00000,1105.00000,18603.00000,21759.00000,2858.00000,8827.00000,2148.00000,12493.00000,15351.00000,6.00000,6176.00000,164.00000,6408.00000,21759.00000
2010-03-31,871.00000,1493.00000,107.00000,143.00000,2719.00000,11515.00000,,5920.00000,841.00000,18276.00000,20995.00000,2670.00000,8191.00000,2079.00000,11784.00000,14454.00000,6.00000,6082.00000,234.00000,6541.00000,20995.00000
2009-12-31,1140.00000,1527.00000,110.00000,117.00000,3010.00000,11541.00000,,5870.00000,733.00000,18144.00000,21154.00000,2901.00000,8124.00000,2029.00000,11662.00000,14563.00000,6.00000,6053.00000,208.00000,6591.00000,21154.00000
2009-09-30,612.00000,1613.00000,106.00000,123.00000,2510.00000,11356.00000,,5781.00000,745.00000,17882.00000,20392.00000,2805.00000,7504.00000,2044.00000,11066.00000,13871.00000,6.00000,5880.00000,178.00000,6521.00000,20392.00000
2009-06-30,528.00000,1565.00000,102.00000,137.00000,2417.00000,11262.00000,,5702.00000,767.00000,17731.00000,20148.00000,2235.00000,7999.00000,2043.00000,11546.00000,13781.00000,6.00000,5747.00000,119.00000,6367.00000,20148.00000
2009-03-31,947.00000,111.00000,103.00000,119.00000,2704.00000,11206.00000,,5633.00000,857.00000,17696.00000,20400.00000,2586.00000,8096.00000,2031.00000,11621.00000,14207.00000,6.00000,5642.00000,67.00000,6193.00000,20400.00000
