,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,2752.57100,685.16900,19.48600,183.71200,31.71400,3686.93300,128.90400,436.57100,427.96100,1682.30800,5369.24100,2148.74000,,383.11600,569.47300,2718.21300,1.36700,1370.59000,-52.13100,2651.02800,5369.24100
2020-03-31,2548.27100,592.55500,19.10800,273.50300,40.31600,3493.35100,131.88800,437.75400,213.10100,1455.48100,4948.83200,2038.53900,,190.65100,371.04900,2409.58800,1.35900,1282.08500,-58.37600,2539.24400,4948.83200
2019-12-31,2441.70300,647.46000,24.42600,228.56700,59.80200,3435.03700,127.41700,448.41100,163.22000,1444.59600,4879.63300,2096.33100,,196.90500,381.26700,2477.59800,1.35800,1159.36300,-38.48700,2402.03500,4879.63300
2019-09-30,2173.01600,858.59700,39.29300,218.67300,62.32800,3388.33300,129.16800,444.93700,95.09200,1426.77800,4815.11100,2290.22800,,198.95300,343.12000,2633.34800,1.35600,995.72100,-54.46200,2181.76300,4815.11100
2019-06-30,2169.64800,352.62500,23.84700,220.32400,18.07000,2821.07900,126.39300,459.41200,91.37800,1545.14300,4366.22200,1942.00600,,190.66400,337.88900,2279.89500,1.35500,923.90600,-43.98800,2086.32700,4366.22200
2019-03-31,2136.47100,395.72900,28.20000,186.68800,28.88000,2827.83500,127.88200,454.83200,94.34800,1415.23000,4243.06500,1951.79400,,229.63300,250.69100,2202.48500,1.34600,877.62600,-37.18900,2040.58000,4243.06500
2018-12-31,1841.22900,823.48200,39.78600,179.45400,33.54200,2974.77300,114.67200,463.01300,83.17000,1412.38700,4387.16000,2099.35800,,191.19800,260.33500,2359.69300,1.34400,820.79600,-50.95400,2027.46700,4387.16000
2018-09-30,1396.04600,534.63300,40.54100,162.64700,36.91200,2191.73600,110.90000,477.13400,80.81000,1463.45300,3655.18900,1489.78900,,205.55400,220.96100,1710.75000,1.34100,640.84900,-37.19900,1944.43900,3655.18900
2018-06-30,1611.64000,239.73600,10.64200,180.51200,12.67600,2074.34700,105.85200,479.28200,75.91700,1381.65700,3456.00400,1391.21600,5.23200,191.49000,212.58300,1603.79900,1.33800,615.48200,-41.01500,1852.20500,3456.00400
2018-03-31,1861.77700,247.64900,15.16200,133.45400,33.28400,2409.17700,102.47800,503.21100,51.95700,1328.66400,3737.84100,1726.92900,8.06800,158.28500,521.94200,2248.87100,1.32700,73.51600,-15.73200,1488.97000,3737.84100
2017-12-31,1696.59000,425.93100,30.85700,90.86500,39.36900,2447.72400,96.57000,497.84000,53.61000,1234.88600,3682.61000,2072.11700,13.83800,151.33400,209.67300,2281.79000,1.32600,-17.31100,-31.09500,1400.82000,3682.61000
2017-09-30,1732.24300,429.01900,36.43100,100.70400,41.98300,2455.51500,86.68900,497.88600,50.39400,1240.86500,3696.38000,1850.50400,52.36900,153.99100,373.43000,2223.93400,1.30700,-42.45100,-28.47200,1472.44600,3696.38000
2017-06-30,1687.39700,229.19700,11.63600,84.82300,20.18100,2113.13600,76.61300,502.95200,46.97100,1106.43400,3219.57000,1466.05800,212.86400,209.36700,653.75700,2119.81500,1.23000,-39.64800,-37.58200,1099.75500,3219.57000
2017-03-31,1730.14600,219.55800,16.32300,59.59300,41.72100,2195.24200,67.30000,469.37700,35.32500,953.91200,3149.15400,1685.89200,251.92900,197.19900,459.53400,2145.42600,1.19800,-99.69400,-47.14200,1003.72800,3149.15400
2016-12-31,1722.49400,327.43000,26.66500,70.45600,126.18500,2451.17600,65.79900,216.73300,28.27400,637.92300,3089.09900,1863.81700,258.87600,134.23000,404.36100,2268.17800,1.18000,-198.97400,-48.17500,820.92100,3089.09900
2016-09-30,1542.70300,381.58700,77.56100,60.89400,178.62900,2370.77000,68.53100,220.26700,16.13900,608.31000,2979.08000,1719.23400,511.63600,110.71600,677.09300,2396.32700,1.04600,-169.13200,-42.87100,582.75300,2979.08000
2016-06-30,1507.32100,141.15000,12.73400,56.73400,167.21800,1977.67200,72.41400,220.23100,15.83700,561.05500,2538.72700,1261.62700,504.38500,85.26300,743.56000,2005.18700,1.04600,-205.56400,-41.31900,533.54000,2538.72700
2016-03-31,1530.73100,168.52700,15.88800,53.26900,178.38700,2045.27600,77.12700,221.68900,13.43900,545.00100,2590.27700,1220.41100,497.93500,74.22700,788.48100,2008.89200,1.03800,-166.99700,-37.89600,581.38500,2590.27700
2015-12-31,1418.77000,263.69000,20.20700,60.12900,214.54000,2106.30800,76.66100,221.38600,11.53000,478.70100,2585.00900,1454.97400,491.57600,71.60000,603.06100,2058.03500,1.04400,-213.39600,-34.73500,526.97400,2585.00900
2015-09-30,1279.90000,240.85900,24.02000,67.61500,240.32900,1964.60800,81.69400,222.34000,13.49000,451.89100,2416.49900,1213.88500,487.60100,65.70600,638.54900,1852.43400,1.04200,-170.98300,-29.34900,564.06500,2416.49900
2015-06-30,1420.79000,130.91500,12.45300,76.76300,201.01400,1907.97600,83.08900,223.77300,13.13000,444.62800,2352.60400,1106.30000,481.78400,64.95400,719.46500,1825.76500,1.04600,-225.71800,-21.56300,526.83900,2352.60400
2015-03-31,1267.72700,217.86000,20.05100,54.05700,163.38500,1779.85900,69.79200,222.05700,12.16700,448.21400,2228.07300,966.26000,473.03000,61.07700,698.72500,1664.98500,1.04600,-158.69500,-30.62400,563.08800,2228.07300
2014-12-31,1007.89300,435.70900,24.61700,116.38500,178.96800,1806.01300,63.43600,225.86400,16.06900,447.80500,2253.81800,707.10500,470.42000,62.96100,731.32400,1438.42900,1.04600,84.09600,-17.54300,815.38900,2253.81800
2014-09-30,881.34000,25.42700,55.94800,78.78700,225.27500,1266.77700,56.21400,228.82200,11.62600,398.43500,1665.21200,379.14200,464.87100,66.19000,531.06100,910.20300,1.04700,44.00300,-5.41700,755.00900,1665.21200
2014-06-30,903.28500,43.16500,23.14700,78.14000,186.61500,1234.35200,47.01100,232.20600,15.19400,373.38400,1607.73600,285.26900,459.40800,80.02200,539.43000,824.69900,1.04700,85.37200,6.09300,783.03700,1607.73600
2014-03-31,1129.23900,53.14300,29.78000,66.07300,116.20300,1399.44000,42.57200,231.81800,15.43600,400.19000,1799.63000,474.82000,454.03100,50.84500,523.00400,997.82400,1.05200,120.77500,2.11600,801.80600,1799.63000
2013-12-31,972.17000,189.51900,45.03500,246.16500,92.76700,1545.65600,38.76800,232.13200,67.72000,439.69500,1985.35100,693.48000,448.73700,21.13500,469.87200,1163.35200,1.04800,151.56200,2.21500,821.99900,1985.35100
2013-09-30,661.92300,1011.39100,84.03300,72.13300,119.53400,2251.26700,34.27100,233.74900,68.52200,450.04700,2701.31400,1738.20600,443.52600,20.72000,464.24600,2202.45200,1.04600,-426.86400,2.62200,498.86200,2701.31400
2013-06-30,646.31500,35.20200,27.85200,56.60000,191.44900,1020.17700,30.28500,234.95500,60.56700,427.92800,1448.10500,416.28700,408.92500,15.63100,424.83700,841.12400,0.94700,-302.74400,-5.56000,606.98100,1448.10500
2013-03-31,409.99100,189.59600,30.21800,37.39200,198.95500,866.15200,25.36200,234.81900,56.26500,411.68700,1277.83900,336.99900,335.20200,17.08700,352.84500,689.84400,0.93700,-240.83000,-4.57200,587.99500,1277.83900
2012-12-31,448.72300,94.24100,29.68700,45.42600,199.81300,817.89000,23.70100,238.08700,35.77600,371.89100,1189.78100,281.21700,330.31100,12.48000,343.75000,624.96700,0.93700,-263.30300,7.30900,564.81400,1189.78100
2012-09-30,328.28400,154.95100,60.56800,41.59300,212.54700,797.94300,21.87900,239.68900,36.35300,366.80200,1164.74500,336.93100,325.53900,16.19300,343.30500,680.23600,0.92100,-334.66800,7.22000,484.50900,1164.74500
2012-06-30,367.05600,71.70700,27.98700,42.69500,209.66200,719.10700,19.35400,237.04900,36.94200,354.03000,1073.13700,256.99300,320.88300,16.27700,339.10900,596.10200,0.91100,-322.17700,-4.70600,477.03500,1073.13700
2012-03-31,420.27900,45.03500,22.47700,44.60200,211.22400,743.61700,18.94900,244.43500,37.67100,405.81000,1149.42700,218.72500,316.34000,16.31600,334.97500,553.70000,0.90200,-211.33900,6.73300,595.72700,1149.42700
2011-12-31,453.31600,53.27400,22.51600,42.60900,180.70500,752.42000,18.55600,240.33500,7.44200,388.17600,1140.59600,169.07800,311.90600,15.82700,330.03300,499.11100,0.90000,-144.50300,-1.56400,641.48500,1140.59600
2011-09-30,269.74000,19.57200,45.07700,61.17700,150.37300,545.93900,18.10700,242.46400,2.73000,385.97700,931.91600,235.51500,111.29900,16.61500,130.51900,366.03400,0.86400,-158.60700,1.21900,565.88200,931.91600
2011-06-30,248.75900,146.69400,25.94100,72.13100,151.12300,644.64800,19.00900,244.20700,3.49500,358.92900,1003.57700,260.11900,109.23600,16.05000,128.19100,388.31000,0.86400,-111.23600,10.72700,615.26700,1003.57700
2011-03-31,280.35900,84.21700,24.57800,45.77300,131.67600,566.60300,19.63200,243.00300,4.10100,405.05600,971.65900,230.88800,107.23900,14.99800,125.49200,356.38000,0.86100,-102.52300,10.45900,615.27900,971.65900
2010-12-31,297.11800,83.84500,28.59200,53.97600,154.76300,618.29400,21.32600,238.40100,4.68000,358.30500,976.59900,230.56100,105.30500,9.46600,126.94800,357.50900,0.84600,-80.46900,0.15900,619.09000,976.59900
2010-09-30,,,,,,,,,,,0.00000,,,,,,,,,,
2010-07-31,232.12700,96.22600,21.26700,51.94000,156.71400,558.27400,22.12200,238.41700,27.34000,385.88500,944.15900,281.76000,102.21700,8.61500,114.20100,395.96100,0.84200,-133.37500,-4.28600,548.19800,944.15900
2010-06-30,,,,,,,,,,,0.00000,,,,,,,,,,
2010-04-30,180.51600,39.29500,24.76100,63.89400,208.73700,517.20300,23.12300,238.87700,28.82200,349.05000,866.25300,220.78700,100.44300,7.97700,108.42000,329.20700,0.84000,-139.29500,-2.27300,537.04600,866.25300
2010-03-31,145.83800,74.13500,24.47900,60.35800,114.60800,426.60000,23.57100,239.01800,10.74700,412.67600,839.27600,209.86700,99.86500,7.98000,108.78600,318.65300,0.84000,-150.98100,-3.71300,520.62300,839.27600
2010-01-31,105.98400,45.06300,50.66200,58.94700,260.68400,521.34000,25.05200,241.72000,32.55400,372.00400,893.34400,273.58300,98.72600,10.24200,108.96800,382.55100,0.83800,-156.05300,0.25200,510.79300,893.34400
2009-12-31,,,,,,,,,,,0.00000,,,,,,,,,,
2009-10-31,,,,,,,,,,,0.00000,,,,,,,,,,
2009-07-31,174.78900,70.13300,63.61700,47.15000,142.38500,498.07400,27.63400,257.50200,15.51500,388.32400,886.39800,226.49700,138.00000,11.85100,149.85100,376.34800,0.79700,-97.66500,3.16700,510.05000,886.39800
2009-04-30,179.61600,52.11700,74.02000,63.29600,149.01800,518.06700,28.86000,251.99100,10.68100,337.11200,855.17900,213.39000,70.00000,17.59300,87.59300,300.98300,0.78700,-42.19300,-19.26000,554.19600,855.17900
2009-01-31,217.83600,60.32000,75.97200,74.00600,116.71200,544.84600,29.35800,250.15200,9.64800,355.90300,900.74900,244.00600,70.00000,34.40000,104.40000,348.40600,0.78800,-32.11300,-26.76300,552.34300,900.74900
