,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-09-30,6921.00000,2101.00000,2302.00000,496.00000,11820.00000,3048.00000,13618.00000,557.00000,18685.00000,30505.00000,4469.00000,12873.00000,1104.00000,13977.00000,18446.00000,3.00000,9229.00000,-59.00000,12059.00000,30505.00000
2017-06-30,6354.00000,1948.00000,2341.00000,413.00000,11056.00000,3033.00000,13837.00000,594.00000,18804.00000,29860.00000,4344.00000,12918.00000,1180.00000,14098.00000,18442.00000,3.00000,8633.00000,-58.00000,11418.00000,29860.00000
2017-03-31,5677.00000,1948.00000,2254.00000,434.00000,10313.00000,3099.00000,14156.00000,589.00000,19135.00000,29448.00000,4309.00000,12907.00000,1201.00000,14108.00000,18417.00000,3.00000,8507.00000,-96.00000,11031.00000,29448.00000
2016-12-31,5101.00000,2004.00000,2085.00000,416.00000,9606.00000,3238.00000,14474.00000,575.00000,19369.00000,28975.00000,4088.00000,12944.00000,1211.00000,14155.00000,18243.00000,3.00000,8411.00000,-197.00000,10732.00000,28975.00000
2016-09-30,4325.00000,2023.00000,2109.00000,666.00000,9123.00000,3359.00000,14758.00000,553.00000,19887.00000,29010.00000,3919.00000,13055.00000,1261.00000,14316.00000,18235.00000,3.00000,8329.00000,115.00000,10775.00000,29010.00000
2016-06-30,8378.00000,1461.00000,2129.00000,616.00000,12584.00000,3503.00000,14985.00000,619.00000,20278.00000,32862.00000,6949.00000,13660.00000,1108.00000,14768.00000,21717.00000,3.00000,8848.00000,103.00000,11145.00000,32862.00000
2016-03-31,6033.00000,1254.00000,1227.00000,226.00000,8740.00000,2687.00000,3034.00000,486.00000,6207.00000,14947.00000,2781.00000,2000.00000,557.00000,2557.00000,5338.00000,3.00000,9363.00000,32.00000,9609.00000,14947.00000
2015-12-31,5860.00000,1650.00000,1238.00000,200.00000,8948.00000,2801.00000,3058.00000,659.00000,6518.00000,15466.00000,3245.00000,2062.00000,602.00000,2664.00000,5909.00000,3.00000,9407.00000,-8.00000,9557.00000,15466.00000
2015-09-30,5428.00000,1616.00000,1260.00000,351.00000,8655.00000,2890.00000,3085.00000,631.00000,6606.00000,15261.00000,3231.00000,2109.00000,585.00000,2694.00000,5925.00000,3.00000,9273.00000,-44.00000,9336.00000,15261.00000
2015-06-30,5286.00000,1532.00000,1368.00000,327.00000,8513.00000,2965.00000,3098.00000,594.00000,6657.00000,15170.00000,3238.00000,2149.00000,564.00000,2713.00000,5951.00000,3.00000,9107.00000,-20.00000,9219.00000,15170.00000
2015-03-31,5040.00000,1696.00000,1322.00000,371.00000,8429.00000,3051.00000,3145.00000,551.00000,6747.00000,15176.00000,3218.00000,2203.00000,529.00000,2732.00000,5950.00000,3.00000,9004.00000,-3.00000,9226.00000,15176.00000
2014-12-31,5143.00000,1880.00000,1282.00000,355.00000,8660.00000,3099.00000,2925.00000,455.00000,6479.00000,15139.00000,3289.00000,2250.00000,518.00000,2768.00000,6057.00000,3.00000,8738.00000,-32.00000,9082.00000,15139.00000
2014-09-30,5381.00000,1915.00000,1272.00000,422.00000,8990.00000,3202.00000,2965.00000,495.00000,6662.00000,15652.00000,3918.00000,2281.00000,490.00000,2771.00000,6689.00000,3.00000,8394.00000,-14.00000,8963.00000,15652.00000
2014-06-30,5088.00000,1989.00000,1226.00000,417.00000,8720.00000,3293.00000,3013.00000,473.00000,6779.00000,15499.00000,3845.00000,2313.00000,499.00000,2812.00000,6657.00000,3.00000,8066.00000,12.00000,8842.00000,15499.00000
2014-03-31,4865.00000,1802.00000,1277.00000,362.00000,8306.00000,3406.00000,3097.00000,523.00000,7026.00000,15332.00000,3747.00000,2344.00000,473.00000,2817.00000,6564.00000,3.00000,7845.00000,-4.00000,8768.00000,15332.00000
2013-12-31,4655.00000,1959.00000,1293.00000,381.00000,8288.00000,3509.00000,3162.00000,323.00000,6994.00000,15282.00000,4620.00000,1610.00000,473.00000,2083.00000,6703.00000,3.00000,7541.00000,-49.00000,8579.00000,15282.00000
2013-09-30,4869.00000,1791.00000,1244.00000,357.00000,8261.00000,3638.00000,2667.00000,240.00000,6545.00000,14806.00000,4427.00000,1668.00000,458.00000,2126.00000,6553.00000,3.00000,7183.00000,-19.00000,8253.00000,14806.00000
2013-06-30,4309.00000,1793.00000,1188.00000,308.00000,7598.00000,3700.00000,2559.00000,179.00000,6438.00000,14036.00000,3973.00000,1725.00000,445.00000,2170.00000,6143.00000,3.00000,6749.00000,-35.00000,7893.00000,14036.00000
2013-03-31,4060.00000,1700.00000,1197.00000,383.00000,7340.00000,3803.00000,2610.00000,174.00000,6587.00000,13927.00000,3226.00000,1783.00000,495.00000,2278.00000,5504.00000,3.00000,7073.00000,20.00000,8423.00000,13927.00000
2012-12-31,3816.00000,1732.00000,1204.00000,423.00000,7175.00000,3938.00000,2616.00000,200.00000,6754.00000,13929.00000,3326.00000,1840.00000,516.00000,2356.00000,5682.00000,3.00000,6744.00000,8.00000,8247.00000,13929.00000
2012-09-30,3537.00000,1951.00000,1304.00000,394.00000,7186.00000,4027.00000,2690.00000,269.00000,6986.00000,14172.00000,3695.00000,1898.00000,542.00000,2440.00000,6135.00000,3.00000,6470.00000,14.00000,8037.00000,14172.00000
2012-06-30,3208.00000,2364.00000,1210.00000,359.00000,7141.00000,4067.00000,2774.00000,224.00000,7065.00000,14206.00000,4032.00000,1955.00000,550.00000,2505.00000,6537.00000,3.00000,6012.00000,-15.00000,7669.00000,14206.00000
2012-03-31,3377.00000,2377.00000,1282.00000,409.00000,7445.00000,4171.00000,2691.00000,203.00000,7065.00000,14510.00000,4535.00000,2013.00000,546.00000,2559.00000,7094.00000,3.00000,5267.00000,-4.00000,7416.00000,14510.00000
2011-12-31,3924.00000,747.00000,466.00000,261.00000,5398.00000,2091.00000,214.00000,104.00000,2409.00000,7807.00000,1552.00000,50.00000,282.00000,332.00000,1884.00000,2.00000,4784.00000,-14.00000,5923.00000,7807.00000
2011-09-30,3675.00000,1356.00000,645.00000,250.00000,5926.00000,2209.00000,218.00000,114.00000,2541.00000,8467.00000,2354.00000,100.00000,290.00000,390.00000,2744.00000,2.00000,4639.00000,-24.00000,5723.00000,8467.00000
2011-06-30,3490.00000,1206.00000,577.00000,214.00000,5487.00000,2224.00000,222.00000,185.00000,2631.00000,8118.00000,2170.00000,150.00000,310.00000,460.00000,2630.00000,2.00000,4400.00000,-5.00000,5488.00000,8118.00000
2011-03-31,3230.00000,1171.00000,574.00000,178.00000,5153.00000,2249.00000,226.00000,211.00000,2686.00000,7839.00000,1995.00000,200.00000,328.00000,528.00000,2523.00000,2.00000,4242.00000,8.00000,5316.00000,7839.00000
2010-12-31,3110.00000,1250.00000,568.00000,192.00000,5120.00000,2277.00000,230.00000,216.00000,2723.00000,7843.00000,2144.00000,231.00000,309.00000,540.00000,2684.00000,2.00000,4096.00000,21.00000,5159.00000,7843.00000
2010-09-30,2858.00000,1325.00000,561.00000,217.00000,4961.00000,2245.00000,233.00000,216.00000,2694.00000,7655.00000,2174.00000,262.00000,308.00000,570.00000,2744.00000,2.00000,3871.00000,39.00000,4911.00000,7655.00000
2010-06-30,2734.00000,1256.00000,560.00000,170.00000,4720.00000,2159.00000,234.00000,215.00000,2608.00000,7328.00000,2023.00000,294.00000,302.00000,596.00000,2619.00000,2.00000,3674.00000,11.00000,4709.00000,7328.00000
2010-03-31,2826.00000,1257.00000,507.00000,188.00000,4778.00000,1756.00000,219.00000,247.00000,2222.00000,7000.00000,1957.00000,325.00000,287.00000,612.00000,2569.00000,2.00000,3410.00000,22.00000,4431.00000,7000.00000
2009-12-31,2435.00000,1365.00000,453.00000,163.00000,4416.00000,1696.00000,222.00000,251.00000,2169.00000,6585.00000,2007.00000,350.00000,237.00000,587.00000,2594.00000,2.00000,3009.00000,4.00000,3991.00000,6585.00000
2009-09-30,2056.00000,1131.00000,395.00000,168.00000,3750.00000,1625.00000,225.00000,249.00000,2099.00000,5849.00000,1749.00000,375.00000,202.00000,577.00000,2326.00000,2.00000,2580.00000,9.00000,3523.00000,5849.00000
2009-06-30,1794.00000,926.00000,376.00000,134.00000,3230.00000,1584.00000,228.00000,249.00000,2061.00000,5291.00000,1525.00000,400.00000,174.00000,574.00000,2099.00000,2.00000,2292.00000,2.00000,3192.00000,5291.00000
2009-03-31,1579.00000,824.00000,385.00000,134.00000,2922.00000,1570.00000,231.00000,269.00000,2070.00000,4992.00000,1423.00000,425.00000,152.00000,577.00000,2000.00000,2.00000,2096.00000,-3.00000,2992.00000,4992.00000
