,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,556.09900,1139.13000,1774.13900,171.43500,4042.15000,496.93300,2341.09800,118.29600,4081.15500,8123.30500,2012.59200,3985.63100,270.15200,5031.39300,7043.98500,3.48100,1404.32600,-631.00900,1079.32000,8123.30500
2020-03-31,1069.49000,666.60300,1787.66000,155.07400,3975.71600,502.16700,2280.99600,113.26300,3992.38500,7968.10100,1813.91100,4236.95500,272.78000,5280.61900,7094.53000,3.48000,1296.06000,-723.42500,873.57100,7968.10100
2019-12-31,328.87600,815.21000,1905.84500,174.63400,3224.56500,587.89600,2756.51100,93.89600,4129.42100,7353.98600,1771.43900,3256.87000,327.34300,4345.95200,6117.39100,3.62400,1546.22400,-617.64800,1236.59500,7353.98600
2019-09-30,317.02400,1033.93800,2095.03500,174.17200,3620.16900,581.97100,2717.18500,115.82100,4103.66300,7723.83200,2094.84400,3467.59100,330.54700,4510.89500,6605.73900,3.61600,1416.10900,-611.95900,1118.09300,7723.83200
2019-06-30,257.94100,1011.81600,2223.19900,176.29600,3669.25200,597.44400,2782.15900,92.08700,4176.78500,7846.03700,2083.68300,3671.06600,342.48500,4736.96800,6820.65100,3.61500,1285.84200,-572.62600,1025.38600,7846.03700
2019-03-31,287.08000,932.87500,2232.71900,189.01200,3641.68600,601.68900,2788.37000,94.23300,4182.47300,7824.15900,2198.87300,3615.49300,351.36800,4692.29500,6891.16800,3.61500,1191.11100,-567.81900,932.99100,7824.15900
2018-12-31,433.02200,870.87800,2056.83800,181.37700,3542.11500,607.68800,2797.10800,83.88000,3696.12500,7238.24000,2045.93800,3534.18300,407.02100,4320.17600,6366.11400,3.61300,1079.50300,-495.86700,872.12600,7238.24000
2018-09-30,398.49900,1044.51600,2139.28100,154.90900,3737.20500,607.64900,2838.67200,80.33100,3718.30100,7455.50600,2027.12800,3863.58000,307.56300,4557.79000,6584.91800,3.60700,1077.80800,-486.49800,870.58800,7455.50600
2018-06-30,397.97100,973.80700,2112.21100,132.75700,3616.74600,617.30200,2869.57700,105.99200,3811.14000,7427.88600,1790.81100,4149.20100,332.42700,4869.88400,6660.69500,3.60500,961.02000,-472.55400,767.19100,7427.88600
2018-03-31,373.66200,874.68400,2044.68000,106.80000,3399.82600,630.66900,2951.38000,112.62100,3927.94900,7327.77500,1677.76000,4185.25200,350.28100,4944.32000,6622.08000,3.60400,875.03500,-450.69900,705.69500,7327.77500
2017-12-31,421.56600,903.31800,1874.99000,186.49600,3386.37000,623.99100,2569.86400,79.61800,3508.40500,6894.77500,1778.74500,3702.05400,322.53600,4429.82800,6208.57300,3.60100,850.34500,-439.20600,686.20200,6894.77500
2017-09-30,400.04500,1009.18800,1953.91800,196.87500,3560.02600,624.60200,2512.94900,79.08700,3720.69700,7280.72300,1896.62900,3566.54700,207.80700,4152.92700,6049.55600,3.64600,1386.48800,-426.64200,1231.16700,7280.72300
2017-06-30,449.41500,935.54800,2000.43600,192.60300,3578.00200,619.88300,2479.35000,79.73500,3658.96900,7236.97100,1778.58800,3797.24500,205.09700,4380.05700,6158.64500,3.64400,1238.36800,-431.69300,1078.32600,7236.97100
2017-03-31,463.62300,800.46700,1998.50100,196.21600,3458.80700,620.39300,2437.41300,71.32200,3597.12100,7055.92800,1762.49400,3763.11900,197.21900,4335.37400,6097.86800,3.64100,1120.54100,-419.76500,958.06000,7055.92800
2016-12-31,460.24500,836.92400,1840.56500,137.53500,3321.16600,692.46400,2383.99800,67.98000,3609.31400,6930.48000,1625.66800,3507.68500,201.60100,4080.89800,5706.56600,3.78700,1396.11600,-435.99100,1223.91400,6930.48000
2016-09-30,450.21300,961.65900,2004.99700,120.79200,3562.12700,718.99900,2490.05900,62.13900,3742.20700,7304.33400,1872.88000,3684.40800,243.17000,4244.92900,6117.80900,3.77900,1281.05600,-381.24200,1186.52500,7304.33400
2016-06-30,660.99700,857.56200,2006.86700,108.06600,3633.49200,672.80700,1786.10400,60.88800,2981.15800,6614.65000,1550.91400,3466.52500,227.99200,4014.04400,5564.95800,3.77800,1149.23600,-378.52900,1049.69200,6614.65000
2016-03-31,332.42200,722.10300,1969.87200,93.28300,3117.68000,652.12600,1550.93400,48.61200,2704.38100,5822.06100,1368.51200,2963.42400,215.49800,3501.50800,4870.02000,3.77500,1057.04600,-384.71700,952.04100,5822.06100
2015-12-31,319.16900,680.41700,1814.60200,103.67900,2917.86700,650.46200,1534.83000,49.25200,2679.72300,5597.59000,1503.90900,2232.71200,222.81200,2817.79000,4321.69900,3.91700,1389.33800,-394.93300,1275.89100,5597.59000
2015-09-30,284.59500,850.33400,1813.51000,101.60200,3265.45400,652.39100,1549.19200,73.39500,2553.94600,5819.40000,1572.13700,2361.60700,272.81200,2996.96400,4569.10100,3.92300,1349.05900,-383.38200,1250.29900,5819.40000
2015-06-30,315.35400,835.29900,1766.76100,164.44000,3296.32200,658.78900,1548.81000,77.38700,2576.05900,5872.38100,1513.69000,2217.76000,324.72600,2906.91900,4420.60900,4.02500,1530.49500,-368.25200,1451.77200,5872.38100
2015-03-31,277.06700,713.11300,1692.71200,126.31900,3020.68800,662.80900,1363.02400,68.28900,2387.23800,5407.92600,1400.74600,1973.87600,264.57200,2603.95100,4004.69700,4.01400,1476.31000,-367.74600,1403.22900,5407.92600
2014-12-31,239.85500,672.04800,1537.20000,101.06400,2550.16700,674.37900,1414.32100,73.50200,2658.02600,5208.19300,1482.41400,1613.99700,253.00700,2339.00700,3821.42100,4.00800,1464.42700,-372.58900,1386.77200,5208.19300
2014-09-30,215.83200,874.92200,1666.00800,191.61000,3154.42000,673.29500,1436.98400,67.53300,2389.07400,5543.49400,1675.95500,1908.73300,251.24600,2402.86900,4078.82400,0.99900,1405.41500,-235.51400,1464.67000,5543.49400
2014-06-30,143.61700,779.52000,1401.61500,64.83500,2587.73600,571.74400,994.38800,52.44700,1827.28200,4415.01800,1155.33800,1523.00000,138.23800,1881.25200,3036.59000,0.99600,1316.74800,-233.83000,1378.42800,4415.01800
2014-03-31,151.13600,611.60000,1402.12200,78.44600,2440.95100,572.57500,999.19500,53.44000,1832.96800,4273.91900,1029.36300,1620.00000,131.14100,1998.07900,3027.44200,0.99600,1192.61800,-237.79800,1246.47700,4273.91900
2013-12-31,115.86300,578.55800,1283.33100,68.65400,2243.66600,579.88300,1004.14300,54.93000,1846.38200,4090.04800,999.27800,1467.00000,129.32800,1860.14700,2859.42500,0.99500,1181.41800,-237.01700,1230.62300,4090.04800
2013-09-30,132.32000,585.71000,1313.97100,56.71400,2257.05300,566.77600,544.81800,61.23500,1577.96400,3835.01700,913.68500,1250.00000,114.67400,1769.22800,2682.91300,0.99100,1169.34500,-318.45500,1152.10400,3835.01700
2013-06-30,82.30500,616.62200,1337.17400,55.65500,2259.96400,576.58000,547.47500,58.73200,1589.56600,3849.53000,894.00700,1374.50000,121.60900,1911.38500,2805.39200,0.99000,1064.26600,-319.51700,1044.13800,3849.53000
2013-03-31,68.54500,550.65000,1346.98500,63.28500,2197.55800,582.38200,550.41200,61.98400,1609.56700,3807.12500,875.56200,1435.00000,124.44200,1983.00900,2858.57100,0.98500,962.84600,-316.25700,948.55400,3807.12500
2012-12-31,42.79600,506.27800,1253.13600,59.12600,2027.52500,596.15800,553.41400,57.07400,1604.17500,3631.70000,875.66800,1317.50000,105.39900,1869.16600,2744.83400,0.98300,911.46700,-317.61300,886.86600,3631.70000
2012-09-30,182.26900,585.49000,1340.77600,53.38700,2318.85400,606.01100,556.39200,61.63500,1620.70500,3939.55900,1078.87600,1500.00000,112.28100,2083.61600,3162.49200,0.97900,831.07900,-332.25100,777.06700,3939.55900
2012-06-30,29.66200,585.97900,1435.85000,49.53000,2255.52800,612.51500,558.11500,65.16900,1630.52800,3886.05600,963.44300,1660.68500,119.64100,2264.85500,3228.29800,0.97600,721.18700,-334.73300,657.75800,3886.05600
2012-03-31,34.60000,524.74500,1619.24200,55.07400,2387.55400,623.87200,600.60600,68.11500,1688.65800,4076.21200,875.53300,1935.77700,118.27100,2542.93400,3418.46700,0.97600,719.95600,-330.72700,657.74500,4076.21200
2011-12-31,35.34500,470.71300,1607.55500,62.51100,2330.79100,635.40600,603.07100,71.18100,1703.87800,4034.66900,933.71900,1807.77700,126.42400,2419.88900,3353.60800,0.97500,746.78600,-333.25100,681.06100,4034.66900
2011-09-30,47.99700,589.43900,1726.37200,64.69400,2574.85900,636.40900,605.82700,,1643.72100,4218.58000,1037.58300,2005.73500,425.02100,2430.75600,3468.33900,0.97200,705.82000,-214.43200,750.24100,4218.58000
2011-06-30,44.65500,612.17800,1640.23100,57.30500,2501.72900,635.61200,609.43400,,1653.04700,4154.77600,1073.04800,1998.23500,425.69300,2423.92800,3496.97600,0.96700,614.98800,-203.86700,657.80000,4154.77600
2011-03-31,64.80400,547.12100,1541.73000,,2434.44200,633.13200,606.73800,,1642.48700,4076.92900,943.12000,2095.73500,417.95100,2513.68600,3456.80600,0.96500,528.20800,-208.21600,620.12300,4076.92900
2010-12-31,43.67100,503.24300,1322.71900,128.60700,2147.67100,631.25400,608.76600,82.51300,1642.33100,3790.00200,829.35000,1990.73500,105.35400,2397.97800,3227.32800,0.96200,480.09800,-213.21500,562.67400,3790.00200
2010-09-30,75.49600,531.36000,1377.28600,,2255.01200,596.45800,451.08100,,1500.28100,3755.29300,957.66000,1871.67200,387.43400,2259.10600,3216.76600,0.95800,452.04300,-213.40400,538.52700,3755.29300
2010-06-30,36.79700,512.80100,1295.62100,,2117.16400,595.68700,453.43400,,1496.55700,3613.72100,892.54900,1868.67200,390.21700,2258.88900,3151.43800,0.95700,390.73000,-223.23000,462.28300,3613.72100
2010-03-31,42.62000,440.30000,1183.41400,,1945.16600,587.46900,455.19500,,1494.89700,3440.06300,872.21800,1781.67200,410.06900,2191.74100,3063.95900,0.95600,305.31700,-219.75800,376.10400,3440.06300
2009-12-31,38.94300,450.54100,1049.20400,144.03300,1822.55700,602.82600,458.21600,85.86200,1504.00700,3326.56400,878.97500,1727.54700,95.29300,2112.87000,2991.84500,0.95400,268.80500,-222.99500,334.71900,3326.56400
2009-09-30,38.61700,538.54000,1137.07700,,2038.58600,612.91100,460.89300,,1453.32700,3491.91300,923.62400,1793.68000,481.42500,2275.10500,3198.72900,0.95100,269.88700,-260.44800,293.18400,3491.91300
2009-06-30,47.56100,505.30200,1234.54300,,2112.51700,617.07200,463.67000,,1463.57400,3576.09100,874.71400,1993.93000,468.30200,2462.23200,3336.94600,0.94700,228.75000,-263.27400,239.14500,3576.09100
2009-03-31,31.66900,424.75900,1301.24200,,2096.96100,620.78600,466.53000,,1467.98300,3564.94400,875.04900,2042.93000,461.85800,2504.78800,3379.83700,0.94700,198.19500,-277.48100,185.10700,3564.94400
