,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-03-31,1515.00000,5392.00000,3675.00000,883.00000,,11465.00000,30526.00000,,,36282.00000,47747.00000,8732.00000,10574.00000,3847.00000,19330.00000,28062.00000,7.00000,29722.00000,-1937.00000,19685.00000,47747.00000
2019-12-31,2583.00000,8988.00000,7013.00000,385.00000,,18969.00000,29264.00000,,,34895.00000,53864.00000,13160.00000,9178.00000,3887.00000,18168.00000,31328.00000,7.00000,31974.00000,-1351.00000,22536.00000,53864.00000
2019-09-30,2137.00000,7994.00000,6376.00000,526.00000,,17033.00000,28890.00000,,,34196.00000,51229.00000,12130.00000,9170.00000,3421.00000,17511.00000,29641.00000,7.00000,31283.00000,-1529.00000,21588.00000,51229.00000
2019-06-30,2033.00000,9050.00000,6281.00000,447.00000,,17811.00000,28784.00000,,,34211.00000,52022.00000,12548.00000,9167.00000,3571.00000,17637.00000,30185.00000,7.00000,31046.00000,-1350.00000,21837.00000,52022.00000
2019-03-31,2777.00000,8289.00000,6554.00000,860.00000,,18480.00000,28408.00000,,,33615.00000,52095.00000,12913.00000,9006.00000,3530.00000,17403.00000,30316.00000,7.00000,30810.00000,-1352.00000,21779.00000,52095.00000
2018-12-31,2982.00000,7345.00000,6532.00000,816.00000,,17675.00000,28848.00000,,,32480.00000,50155.00000,10724.00000,8871.00000,2867.00000,16700.00000,27424.00000,7.00000,31044.00000,-1507.00000,22731.00000,50155.00000
2018-09-30,3551.00000,8249.00000,7501.00000,590.00000,,19891.00000,28428.00000,,,32003.00000,51894.00000,12482.00000,8877.00000,2850.00000,16452.00000,28934.00000,7.00000,30430.00000,-1235.00000,22960.00000,51894.00000
2018-06-30,4451.00000,7535.00000,6420.00000,542.00000,,18948.00000,28180.00000,,,31730.00000,50678.00000,11341.00000,8876.00000,2897.00000,16533.00000,27874.00000,7.00000,29915.00000,-1262.00000,22804.00000,50678.00000
2018-03-31,4658.00000,6814.00000,6555.00000,233.00000,,18260.00000,27731.00000,,,31116.00000,49376.00000,10752.00000,8086.00000,2902.00000,15699.00000,26451.00000,7.00000,29415.00000,-983.00000,22925.00000,49376.00000
2017-12-31,5850.00000,6922.00000,6384.00000,156.00000,,19312.00000,27480.00000,,,30846.00000,50158.00000,11071.00000,8750.00000,2729.00000,16187.00000,27258.00000,7.00000,29200.00000,-940.00000,22900.00000,50158.00000
2017-09-30,5176.00000,5959.00000,6137.00000,170.00000,,17442.00000,27274.00000,,,30546.00000,47988.00000,9130.00000,8364.00000,1908.00000,17634.00000,26764.00000,7.00000,27135.00000,-893.00000,21224.00000,47988.00000
2017-06-30,5207.00000,4573.00000,5674.00000,277.00000,,15731.00000,27054.00000,,,30243.00000,45974.00000,7683.00000,8366.00000,1906.00000,17526.00000,25209.00000,7.00000,26603.00000,-1123.00000,20765.00000,45974.00000
2017-03-31,4463.00000,5104.00000,6025.00000,316.00000,,15908.00000,26991.00000,,,30139.00000,46047.00000,7899.00000,8369.00000,1932.00000,17497.00000,25396.00000,7.00000,26366.00000,-1334.00000,20651.00000,46047.00000
2016-12-31,4816.00000,5901.00000,5709.00000,374.00000,,16800.00000,26472.00000,,,29373.00000,46173.00000,8328.00000,7886.00000,1744.00000,16991.00000,25319.00000,7.00000,26366.00000,-1410.00000,20854.00000,46173.00000
2016-09-30,5949.00000,4722.00000,5979.00000,228.00000,,16878.00000,26518.00000,,,29387.00000,46265.00000,8224.00000,7888.00000,1654.00000,16911.00000,25135.00000,7.00000,26270.00000,-1120.00000,21130.00000,46265.00000
2016-06-30,4925.00000,4928.00000,6137.00000,190.00000,,16180.00000,26589.00000,,,29272.00000,45452.00000,8652.00000,6646.00000,1471.00000,15396.00000,24048.00000,7.00000,25933.00000,-1002.00000,21404.00000,45452.00000
2016-03-31,3778.00000,4692.00000,6056.00000,335.00000,,14861.00000,26745.00000,,,29398.00000,44259.00000,6775.00000,7207.00000,1590.00000,15989.00000,22764.00000,7.00000,25401.00000,-802.00000,21495.00000,44259.00000
2015-12-31,4114.00000,4682.00000,5898.00000,204.00000,,14898.00000,26703.00000,,,29329.00000,44227.00000,6994.00000,7208.00000,1611.00000,15879.00000,22873.00000,7.00000,25188.00000,-933.00000,21354.00000,44227.00000
2015-09-30,5301.00000,4698.00000,6557.00000,173.00000,,16827.00000,26688.00000,,,28998.00000,45825.00000,8289.00000,7252.00000,1760.00000,15668.00000,23957.00000,7.00000,25130.00000,-795.00000,21868.00000,45825.00000
2015-06-30,5764.00000,5812.00000,6618.00000,157.00000,,18492.00000,26734.00000,,,29107.00000,47599.00000,9865.00000,7199.00000,1889.00000,15728.00000,25593.00000,7.00000,23953.00000,-529.00000,22006.00000,47599.00000
2015-03-31,4870.00000,4977.00000,6666.00000,154.00000,,16788.00000,26596.00000,,,28953.00000,45741.00000,8634.00000,7224.00000,1917.00000,15765.00000,24399.00000,7.00000,22804.00000,-730.00000,21342.00000,45741.00000
2014-12-31,3689.00000,5976.00000,6623.00000,164.00000,,16614.00000,26735.00000,,,28936.00000,45550.00000,9980.00000,5780.00000,1939.00000,14326.00000,24306.00000,7.00000,22046.00000,-367.00000,21244.00000,45550.00000
2014-09-30,4191.00000,8254.00000,6860.00000,132.00000,,19666.00000,26449.00000,,,28789.00000,48455.00000,13460.00000,5783.00000,1549.00000,13933.00000,27393.00000,7.00000,21034.00000,149.00000,21062.00000,48455.00000
2014-06-30,3480.00000,8045.00000,6526.00000,124.00000,,18450.00000,26122.00000,,,28563.00000,47013.00000,12523.00000,5784.00000,1327.00000,13770.00000,26293.00000,7.00000,20120.00000,426.00000,20720.00000,47013.00000
2014-03-31,3647.00000,7887.00000,7106.00000,134.00000,,19030.00000,25766.00000,,,28069.00000,47099.00000,12926.00000,5860.00000,1290.00000,13765.00000,26691.00000,7.00000,19665.00000,277.00000,20408.00000,47099.00000
2013-12-31,4292.00000,8823.00000,5758.00000,138.00000,,19277.00000,25707.00000,,,27983.00000,47260.00000,13123.00000,6261.00000,1329.00000,14191.00000,27314.00000,7.00000,18970.00000,350.00000,19946.00000,47260.00000
2013-09-30,1908.00000,9234.00000,7063.00000,131.00000,,18593.00000,25642.00000,160.00000,,27700.00000,46293.00000,13668.00000,6261.00000,1665.00000,14238.00000,27906.00000,7.00000,17804.00000,83.00000,18387.00000,46293.00000
2013-06-30,2398.00000,7542.00000,6446.00000,136.00000,,16768.00000,25386.00000,159.00000,,27409.00000,44177.00000,12035.00000,6261.00000,1697.00000,14117.00000,26152.00000,7.00000,17593.00000,-99.00000,18025.00000,44177.00000
2013-03-31,1857.00000,7748.00000,6937.00000,384.00000,,17206.00000,26398.00000,203.00000,,28295.00000,45501.00000,12705.00000,6463.00000,1784.00000,14378.00000,27083.00000,7.00000,17575.00000,121.00000,18418.00000,45501.00000
2012-12-31,1723.00000,8336.00000,5973.00000,154.00000,,16460.00000,26300.00000,213.00000,,28017.00000,44477.00000,11929.00000,6463.00000,2130.00000,14453.00000,26382.00000,7.00000,17032.00000,108.00000,18095.00000,44477.00000
2012-09-30,2549.00000,7491.00000,5787.00000,148.00000,,16267.00000,25873.00000,216.00000,,27525.00000,43792.00000,12251.00000,6463.00000,1934.00000,14155.00000,26406.00000,7.00000,16119.00000,252.00000,17386.00000,43792.00000
2012-06-30,1295.00000,6911.00000,5443.00000,138.00000,,14033.00000,25521.00000,218.00000,,27155.00000,41188.00000,10798.00000,6460.00000,1896.00000,13767.00000,24565.00000,7.00000,15542.00000,119.00000,16623.00000,41188.00000
2012-03-31,1559.00000,7644.00000,6145.00000,118.00000,,15824.00000,25155.00000,227.00000,,26810.00000,42634.00000,13076.00000,6460.00000,1896.00000,13566.00000,26642.00000,7.00000,14794.00000,221.00000,15992.00000,42634.00000
2011-12-31,1024.00000,8918.00000,5623.00000,124.00000,,15972.00000,25177.00000,227.00000,,26811.00000,42783.00000,12708.00000,6732.00000,1881.00000,13630.00000,26338.00000,7.00000,15309.00000,96.00000,16445.00000,42783.00000
2011-09-30,2829.00000,7514.00000,5164.00000,109.00000,,15870.00000,24219.00000,251.00000,,25813.00000,41683.00000,11683.00000,6781.00000,1607.00000,13330.00000,25013.00000,7.00000,15347.00000,232.00000,16670.00000,41683.00000
2011-06-30,4107.00000,6145.00000,3988.00000,162.00000,,14687.00000,23206.00000,222.00000,,24839.00000,39526.00000,10231.00000,6762.00000,1740.00000,13303.00000,23534.00000,7.00000,14173.00000,498.00000,15992.00000,39526.00000
2011-03-31,4133.00000,6174.00000,4338.00000,149.00000,,15056.00000,22895.00000,225.00000,,24536.00000,39592.00000,10406.00000,7517.00000,1752.00000,13962.00000,24368.00000,7.00000,13458.00000,479.00000,15224.00000,39592.00000
2010-12-31,3334.00000,4926.00000,4947.00000,121.00000,,13518.00000,22669.00000,224.00000,,24103.00000,37621.00000,8784.00000,7515.00000,1767.00000,13812.00000,22596.00000,7.00000,13388.00000,388.00000,15025.00000,37621.00000
2010-09-30,2352.00000,4340.00000,4804.00000,172.00000,,11877.00000,23590.00000,224.00000,,25399.00000,37276.00000,8213.00000,7513.00000,1720.00000,13663.00000,21876.00000,7.00000,13855.00000,314.00000,15400.00000,37276.00000
2010-06-30,2014.00000,4201.00000,4767.00000,170.00000,25.00000,11348.00000,23363.00000,223.00000,,25129.00000,36477.00000,7914.00000,7511.00000,1731.00000,13512.00000,21426.00000,7.00000,13591.00000,240.00000,15051.00000,36477.00000
2010-03-31,2016.00000,4005.00000,4724.00000,181.00000,219.00000,11320.00000,23335.00000,226.00000,,25145.00000,36465.00000,8095.00000,7718.00000,1855.00000,13704.00000,21799.00000,7.00000,13036.00000,432.00000,14666.00000,36465.00000
2009-12-31,825.00000,4666.00000,4578.00000,384.00000,289.00000,10922.00000,21615.00000,227.00000,1461.00000,24650.00000,35572.00000,7809.00000,7163.00000,1869.00000,13038.00000,20847.00000,7.00000,13178.00000,365.00000,14725.00000,35572.00000
2009-09-30,1749.00000,4004.00000,4576.00000,386.00000,,10865.00000,24231.00000,229.00000,,25940.00000,36805.00000,7757.00000,7162.00000,2124.00000,13158.00000,20915.00000,7.00000,14670.00000,68.00000,15890.00000,36805.00000
2009-06-30,1764.00000,4244.00000,4561.00000,472.00000,,11173.00000,24284.00000,221.00000,,26048.00000,37221.00000,7324.00000,7231.00000,2154.00000,13490.00000,20814.00000,7.00000,15384.00000,-115.00000,16407.00000,37221.00000
2009-03-31,1854.00000,3242.00000,4669.00000,625.00000,,10468.00000,23532.00000,213.00000,,25308.00000,35776.00000,6237.00000,7264.00000,2183.00000,13736.00000,19973.00000,6.00000,15715.00000,-237.00000,15803.00000,35776.00000
