,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-03-31,3615.00000,457.00000,412.00000,61.00000,4545.00000,852.00000,,1006.00000,326.00000,2845.00000,7390.00000,1241.00000,1112.00000,212.00000,2079.00000,3320.00000,2.00000,3298.00000,2.00000,4070.00000,7390.00000
2018-12-31,3512.00000,514.00000,386.00000,78.00000,4490.00000,1075.00000,,1016.00000,308.00000,2469.00000,6959.00000,1804.00000,890.00000,359.00000,1310.00000,3114.00000,2.00000,3083.00000,-1.00000,3845.00000,6959.00000
2018-09-30,3389.00000,433.00000,374.00000,66.00000,4262.00000,1060.00000,,1026.00000,325.00000,2497.00000,6759.00000,1735.00000,860.00000,352.00000,1430.00000,3165.00000,2.00000,2872.00000,-2.00000,3594.00000,6759.00000
2018-06-30,2512.00000,395.00000,362.00000,68.00000,3337.00000,1036.00000,,1036.00000,334.00000,2514.00000,5851.00000,1217.00000,723.00000,343.00000,1283.00000,2500.00000,2.00000,2673.00000,-1.00000,3351.00000,5851.00000
2018-03-31,2373.00000,400.00000,350.00000,71.00000,3194.00000,983.00000,,943.00000,322.00000,2348.00000,5542.00000,1180.00000,710.00000,364.00000,1289.00000,2469.00000,2.00000,2464.00000,-1.00000,3073.00000,5542.00000
2017-12-31,2145.00000,411.00000,333.00000,91.00000,2980.00000,931.00000,,946.00000,312.00000,2277.00000,5257.00000,746.00000,1182.00000,360.00000,1762.00000,2508.00000,2.00000,2256.00000,-1.00000,2749.00000,5257.00000
2017-09-30,2041.00000,383.00000,327.00000,54.00000,2805.00000,862.00000,,956.00000,306.00000,2241.00000,5046.00000,665.00000,1180.00000,222.00000,1526.00000,2191.00000,2.00000,2188.00000,,2855.00000,5046.00000
2017-06-30,1893.00000,372.00000,309.00000,69.00000,2643.00000,837.00000,,967.00000,308.00000,2215.00000,4858.00000,682.00000,1169.00000,212.00000,1461.00000,2143.00000,2.00000,2025.00000,,2715.00000,4858.00000
2017-03-31,1778.00000,368.00000,299.00000,72.00000,2517.00000,734.00000,,978.00000,286.00000,2081.00000,4598.00000,721.00000,1055.00000,212.00000,1326.00000,2047.00000,2.00000,1897.00000,-1.00000,2551.00000,4598.00000
2016-12-31,1559.00000,381.00000,300.00000,78.00000,2318.00000,713.00000,,1019.00000,108.00000,1963.00000,4281.00000,705.00000,1056.00000,206.00000,1306.00000,2011.00000,2.00000,1485.00000,-1.00000,2270.00000,4281.00000
2016-09-30,1536.26600,381.63200,312.24200,47.69600,2277.83600,633.85600,,1031.55500,102.45800,1949.99100,4227.82700,628.85500,1040.76500,204.27300,1279.29500,1908.15000,1.88200,1361.65200,1.31400,2319.67700,4227.82700
2016-06-30,1425.25600,372.48000,311.36400,33.92100,2143.02100,511.35400,,1044.46400,99.78900,1842.06900,3985.09000,581.50700,1031.37000,198.56800,1263.67100,1845.17800,1.87800,1232.76400,2.31800,2139.91200,3985.09000
2016-03-31,1343.09200,402.51400,287.91900,40.27300,2073.79800,385.25300,,1045.60500,92.85200,1719.90800,3793.70600,481.22800,1022.64600,185.52600,1241.55500,1722.78300,1.87600,1112.35200,1.98200,2070.92300,3793.70600
2015-12-31,1386.22000,385.52900,270.77700,54.29700,2096.82300,342.69400,,1026.25000,87.46500,1590.92400,3687.74700,610.49400,1015.64900,180.50500,1228.70000,1839.19400,1.85900,1022.76500,0.03600,1848.55300,3687.74700
2015-09-30,1439.40600,413.47400,233.78100,80.03000,2210.42800,308.72200,,1043.03300,84.53800,1523.12000,3733.54800,583.85700,1007.93500,173.06100,1213.12400,1796.98100,1.84900,918.28800,1.04000,1936.56700,3733.54800
2015-06-30,1510.38200,368.61100,223.62000,83.40200,2237.69100,302.84000,,1013.08100,82.79000,1465.43400,3703.12500,725.05300,1000.82900,183.33100,1184.16000,1909.21300,1.82900,800.11100,0.59900,1793.91200,3703.12500
2015-03-31,1366.48900,350.04400,205.18400,89.45900,2060.28100,280.62800,,1026.20600,68.85600,1438.81200,3499.09300,710.25100,993.77700,171.73900,1165.51600,1875.76700,1.82300,697.86400,2.33400,1623.32600,3499.09300
2014-12-31,1338.37100,289.45800,191.14400,29.84400,1889.60300,265.26400,,1039.40400,95.52100,1450.03700,3339.64000,722.15800,986.78000,167.90400,1154.68400,1876.84200,1.80500,561.20600,-1.08000,1462.79800,3339.64000
2014-09-30,1271.42700,276.67500,199.29800,57.62400,1906.95400,247.64300,,1024.23200,59.64800,1371.25200,3278.20600,856.40100,979.83600,167.65600,1147.49200,2003.89300,1.79400,407.92600,0.36100,1274.31300,3278.20600
2014-06-30,1103.05600,258.69400,177.53400,36.50800,1620.72100,230.11300,,1026.49800,87.59700,1414.33400,3035.05500,649.20700,1116.54200,188.87000,1305.41200,1954.61900,1.78500,314.43700,1.33300,1080.43600,3035.05500
2014-03-31,1091.80200,293.04500,164.23100,42.51600,1631.94300,210.37200,,1040.24300,69.67600,1421.62700,3053.57000,1149.77900,138.78000,191.39800,330.17800,1479.95700,1.77800,267.83200,1.20800,1573.61300,3053.57000
2013-12-31,1165.60300,238.94600,154.09900,22.81100,1617.53500,202.66600,,1054.23400,56.09100,1401.47100,3019.00600,322.06300,972.23800,191.50300,1163.74100,1485.80400,1.75300,207.85500,1.23400,1533.20200,3019.00600
2013-09-30,1027.99100,235.43700,159.86600,28.87700,1537.64600,193.64900,,965.10300,78.00200,1280.05000,2817.69600,418.92500,830.69000,193.61700,1024.30700,1443.23200,1.73900,127.18700,1.36800,1374.46400,2817.69600
2013-06-30,1129.46300,207.41300,168.07000,56.55800,1646.39100,187.36200,,901.05700,78.67700,1176.81100,2823.20200,418.88000,822.16900,193.56100,1015.73000,1434.61000,1.72600,95.83700,1.16300,1388.59200,2823.20200
2013-03-31,1067.47000,210.83100,167.95900,30.52500,1550.77300,186.79200,,911.70700,73.27000,1193.41500,2744.18800,409.94100,813.74100,208.67900,1022.42000,1432.36100,1.71100,59.96000,1.70300,1311.82700,2744.18800
2012-12-31,1350.20400,214.97500,158.71800,32.70000,1787.04800,166.16700,,499.52300,73.16400,779.03700,2566.08500,304.57100,805.40600,137.52700,942.93300,1247.50400,1.70300,82.54700,2.12300,1318.58100,2566.08500
2012-09-30,1233.06600,218.14500,147.68400,20.11200,1646.23600,154.86900,,505.01800,77.45000,791.74700,2437.98300,303.09900,797.16200,115.50800,912.67000,1215.76900,1.69000,10.64000,2.44700,1222.21400,2437.98300
2012-06-30,1301.68600,188.56200,133.84400,16.36600,1664.37200,147.91700,,410.86000,76.73000,684.36600,2348.73800,299.14100,789.00800,79.80600,868.81400,1167.95500,1.68500,-19.10800,2.20300,1180.78300,2348.73800
2012-03-31,1266.36300,202.23400,128.68400,17.31800,1637.29100,143.49400,,424.86000,69.35000,664.18300,2301.47400,292.92600,780.94300,67.43300,848.37600,1141.30200,1.68100,-42.51000,2.26300,1160.17200,2301.47400
2011-12-31,1189.56800,173.88600,128.78100,29.19600,1544.61900,143.48300,,428.32800,59.73500,651.22100,2195.84000,226.92100,807.36900,86.33500,893.70400,1120.62500,1.66800,-68.70700,2.11700,1075.21500,2195.84000
2011-09-30,1132.19000,169.05200,139.26500,38.58500,1504.21400,135.39300,,431.62000,56.47600,642.84500,2147.05900,297.21300,765.07700,49.22900,814.30600,1111.51900,1.66100,-80.43200,2.08600,1035.54000,2147.05900
2011-06-30,1233.91400,193.43100,142.58300,30.93700,1623.31500,129.76200,,434.56100,52.35800,633.67100,2256.98600,284.45500,757.27400,46.95300,804.22700,1088.68200,1.65100,-100.58400,2.34700,1168.30400,2256.98600
2011-03-31,1134.63800,181.92400,150.70800,26.76100,1511.47300,125.18500,,438.96200,45.52200,611.67600,2123.14900,345.31300,652.08300,61.52700,713.61000,1058.92300,1.60800,-131.20400,1.12000,1064.22600,2123.14900
2010-12-31,894.28900,165.59800,142.21100,36.92200,1258.39800,129.87400,,369.66800,41.67600,580.71500,1839.11300,534.51700,,106.92100,106.92100,641.43800,1.51600,-155.33500,1.76500,1197.67500,1839.11300
2010-09-30,806.81600,170.61800,130.02900,16.07600,1140.34700,126.26900,,350.44500,70.62200,584.87400,1725.22100,500.42400,,116.67600,116.67600,617.10000,1.49500,-193.77900,2.56500,1108.12100,1725.22100
2010-06-30,785.38000,147.93900,119.44500,16.34500,1088.26700,122.39800,,342.11700,43.52400,553.61800,1641.88500,481.85600,,123.06900,123.06900,604.92500,1.48300,-229.21800,2.61200,1036.96000,1641.88500
2010-03-31,747.98000,156.03000,100.62300,16.79700,1040.51400,118.01400,,255.51500,43.68200,464.69700,1505.21100,445.84000,,117.57400,117.57400,563.41400,1.45600,-259.01800,2.65200,941.79700,1505.21100
2009-12-31,693.52700,157.75100,92.77600,17.51500,981.59000,117.18800,,257.24000,26.54800,448.34700,1429.93700,441.23600,,124.45300,124.45300,565.68900,1.43600,-280.22600,2.83000,864.24800,1429.93700
2009-09-30,759.93000,162.90500,80.84900,16.28100,1031.35600,116.70100,55.45000,271.82100,24.03100,510.36000,1541.71600,412.64200,,126.95400,126.95400,539.59600,1.43000,-291.93200,3.23700,1002.12000,1541.71600
2009-06-30,734.56900,154.25100,70.66600,12.34400,981.75900,103.90700,55.75000,273.53900,24.59500,495.40900,1477.16800,405.29700,,132.13100,132.13100,537.42800,1.42100,-309.01000,2.83700,939.74000,1477.16800
2009-03-31,672.59000,134.62900,69.18200,11.86500,897.16700,96.55200,55.90000,274.80200,24.39500,475.40300,1372.57000,383.31200,,134.12300,134.12300,517.43500,1.40700,-333.69800,1.87200,855.13500,1372.57000
