,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2018-04-30,469.07900,100.27400,1136.81600,96.53000,1802.69900,1190.96900,,10.08700,1219.55000,3022.24900,745.09200,,28.94400,493.72400,1238.81600,0.61000,1094.82400,,1783.43300,3022.24900
2018-01-31,397.44500,99.71900,1096.42400,100.15500,1693.74300,1189.45300,,8.66400,1214.94400,2908.68700,642.16600,,24.98500,492.30400,1134.47000,0.61400,1093.45300,,1774.21700,2908.68700
2017-10-31,106.78700,82.93400,1349.71400,106.85300,1646.28800,1172.68200,,,1188.58500,2834.87300,714.71200,,24.98600,504.11000,1218.82200,0.61700,943.09100,,1616.05100,2834.87300
2017-07-31,272.86000,67.59300,1144.70200,107.33900,1592.49400,1095.13500,,,1109.72300,2702.21700,570.27700,,23.73900,496.59000,1066.86700,0.62300,970.12200,,1635.35000,2702.21700
2017-04-30,471.72500,62.93600,1048.43100,89.88000,1672.97200,1020.85300,,,1034.62900,2707.60100,584.25200,,22.44800,481.69200,1065.94400,0.62700,982.41300,,1641.65700,2707.60100
2017-01-31,415.01000,88.63100,943.97500,88.62100,1536.23700,1004.35800,,,1015.64100,2551.87800,529.34300,,19.62800,472.31700,1001.66000,0.62700,905.78500,,1550.21800,2551.87800
2016-10-31,243.10800,65.70800,1137.02300,92.62600,1538.46500,1001.93800,,,1012.73600,2551.20100,654.64000,,20.14100,444.47700,1099.11700,0.62900,812.84600,,1452.08400,2551.20100
2016-07-31,304.08400,55.99800,930.20500,85.79500,1376.08200,919.59700,,,929.70600,2305.78800,492.24500,,17.68800,421.60600,913.85100,0.63000,769.82700,,1391.93700,2305.78800
2016-04-30,369.25400,54.11200,843.49000,71.56100,1338.41700,870.83500,,,880.53300,2218.95000,495.73400,,13.43000,403.52800,899.26200,0.63200,737.53500,,1319.68800,2218.95000
2016-01-31,475.84000,64.99200,761.79300,72.54800,1375.17300,847.60000,,,855.74500,2230.91800,396.22700,,10.48900,391.80500,788.03200,0.64100,832.21500,,1442.88600,2230.91800
2015-10-31,359.76100,50.93900,884.40700,72.60000,1388.19000,844.23800,,,851.80800,2239.99800,457.97600,,10.90300,407.86300,865.83900,0.64300,770.51400,,1374.15900,2239.99800
2015-07-31,475.42300,45.27700,705.66000,68.95900,1316.08500,791.90400,,,799.82500,2115.91000,370.21400,,10.80900,401.90700,772.12100,0.64600,746.95900,,1343.78900,2115.91000
2015-04-30,536.21600,43.55800,662.93600,61.72500,1325.20100,744.66500,,,752.75000,2077.95100,383.66400,,10.81200,391.30200,774.96600,0.64700,718.58500,,1302.98500,2077.95100
2015-01-31,539.35800,52.44000,581.22900,66.54800,1260.35500,717.15900,,,722.81500,1983.17000,359.59400,,7.44200,376.06700,735.66100,0.64700,679.59300,,1247.50900,1983.17000
2014-10-31,395.06000,49.39900,709.66700,60.90700,1230.74200,686.89800,,,692.01700,1922.75900,369.71100,,6.94000,366.71500,736.42600,0.65000,622.27800,,1186.33300,1922.75900
2014-07-31,463.20400,42.11000,541.50800,58.85900,1127.69300,646.89000,,,652.11900,1779.81200,300.14100,,6.44000,353.63000,653.77100,0.65000,573.12500,,1126.04100,1779.81200
2014-04-30,456.70900,26.72200,531.42700,53.39100,1090.49000,603.93300,,,608.73500,1699.22500,302.41900,,5.35200,337.05000,639.46900,0.64900,512.33100,,1059.75600,1699.22500
2014-01-31,419.47600,47.04900,457.93300,55.99300,1002.69700,595.73600,,,600.03000,1602.72700,266.81100,,4.47400,332.82200,599.63300,0.64700,462.37800,,1003.09400,1602.72700
2013-10-31,240.91600,46.91100,582.30300,56.48600,941.30200,590.13200,,,594.04500,1535.34700,287.61400,,4.62900,319.41400,607.02800,0.64700,391.69600,,928.31900,1535.34700
2013-07-31,286.21000,30.99800,461.15600,53.10300,846.78700,541.55700,,,545.20500,1391.99200,232.74500,,4.11400,298.78500,531.53000,0.64500,346.26600,,860.46200,1391.99200
2013-04-30,293.21400,29.92500,442.08500,48.10600,828.61500,499.39500,,,502.96200,1331.57700,248.06700,,3.79500,279.78600,527.85300,0.64300,301.35500,,803.72400,1331.57700
2013-01-31,320.47500,41.51500,361.12500,50.45200,789.32400,483.05900,,,485.92500,1275.24900,221.06700,,2.87600,267.24000,488.30700,0.64500,296.86100,,786.94200,1275.24900
2012-10-31,191.72400,36.64900,462.83300,63.61400,766.08100,467.16500,,,467.16500,1233.24600,275.53100,,,250.71500,526.24600,0.64300,232.32900,,707.00000,1233.24600
2012-07-31,197.40100,32.27900,316.73400,59.03500,617.70600,421.06300,,,421.06300,1038.76900,169.38800,,,229.69600,399.08400,0.63800,194.17800,,639.68500,1038.76900
2012-04-30,266.34500,22.32800,332.06500,40.10200,673.09700,384.90400,,,384.90400,1058.00100,257.44800,,,215.64800,473.09600,0.63400,159.24200,,584.90500,1058.00100
2012-01-31,253.73800,26.15300,244.64700,43.43000,580.23200,376.98500,,,376.98500,957.21700,164.85500,,,207.65800,372.51300,0.62700,186.79400,,584.70400,957.21700
2011-10-31,130.65700,21.08000,354.89100,40.72800,556.27800,373.79400,,,373.79400,930.07200,215.15900,,,190.48100,405.64000,0.62300,140.49900,,524.43200,930.07200
2011-07-31,142.54500,19.93900,258.75200,34.11400,464.27200,351.57600,,,351.57600,815.84800,155.60800,,,182.20800,337.81600,0.61700,113.73100,,478.03200,815.84800
2011-04-30,116.81100,15.63400,255.54700,36.74600,433.66000,332.14700,,,332.14700,765.80700,147.99800,,,168.44300,316.44100,0.61600,89.82600,,449.36600,765.80700
2011-01-31,111.18500,22.29200,218.51600,43.47400,404.38900,326.09900,,,326.09900,730.48800,163.35700,,,164.59800,327.95500,0.60600,66.53000,,402.53300,730.48800
2010-10-31,8.35100,20.38600,301.55900,39.67600,378.03200,331.39000,,,331.39000,709.42200,204.05300,,,155.83000,359.88300,0.59800,36.42600,,349.53900,709.42200
2010-07-31,15.91600,11.41800,224.32900,38.26900,297.99200,301.33300,,,301.33300,599.32500,130.14900,,,141.26500,271.41400,0.59400,22.22300,,327.91100,599.32500
2010-04-30,8.67000,8.05100,228.08200,29.13400,281.99700,285.76600,,,285.76600,567.76300,122.22200,,,135.00300,257.22500,0.59100,9.16100,,310.53800,567.76300
2010-01-31,4.01700,13.47700,206.94800,30.27200,262.77400,290.86100,,,290.86100,553.63500,126.35700,,,134.67000,261.02700,0.58600,-4.50000,,292.60800,553.63500
2009-10-31,3.79500,13.34000,273.97800,28.38600,327.48300,293.74600,,,293.74600,621.22900,195.64800,24.52700,,155.32700,350.97500,0.58600,-24.72600,-0.18900,270.25400,621.22900
2009-07-31,3.66300,13.13500,209.15200,25.37300,259.42000,288.53700,,,288.53700,547.95700,120.67500,42.36500,,168.22600,288.90100,0.58300,-33.18600,-0.36700,259.05600,547.95700
2009-04-30,3.84000,12.39200,230.28600,30.09000,284.80300,286.14000,,,286.14000,570.94300,109.79100,88.04700,,209.83100,319.62200,0.58300,-38.93600,-0.52400,251.32100,570.94300
2009-01-31,3.63800,18.26800,213.60200,32.92200,276.70800,292.22400,,,292.22400,568.93200,117.01300,88.04700,,206.95100,323.96400,0.58200,-43.85600,-0.63100,244.96800,568.93200
