Date,current-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2013-03-31,0.020573476072521284,0.006085193932088018,0.0023187106598984773,0.0023187106598984773,0.002181577817666492,0.00215376532834992,0.06713727276177464,0.002006549178482603,0.0037443164630599187,0.0011161795916077787,0.0001283554694005148,0.06710520088968813,0.0002653108108108108,0.00023400964613600608,0.0015523958206518234,0.0015604496730838055
2012-12-31,0.02169900980651868,0.006085193932088018,0.002328847715736041,0.002328847715736041,0.0021862621872136287,0.002140382404784779,0.07108429162397055,0.001995248213146969,0.0037655381035485752,0.001143127542833882,0.00013320169044370495,0.07060332776105811,0.0002717162162162162,0.00022105309806412537,0.00013543852362162432,6.693592518324539e-05
2012-09-30,0.017995357251814476,0.006085193932088018,0.002366934010152284,0.002366934010152284,0.002367555027685125,0.002335718942507575,0.06630232646400243,0.0020781219589416197,0.0036154694589877836,0.0012144770761435017,0.00014141689333493047,0.07179537684483024,0.0002886756756756757,0.00022369581434511894,0.0012623622340463623,0.0012654392871276632
2012-06-30,0.017727313244889274,0.006085193932088018,0.002259736040609137,0.002259736040609137,0.002072284966269353,0.0020417921849287353,0.06793426695510266,0.002038389199864747,0.003685956951716114,0.0010714179454783441,0.00012620443383575293,0.06424786435197678,0.00025467117117117114,0.00021296541129026301,0.0007869398950150029,0.000766875521901397
2012-03-31,0.020034877107786335,0.006085193932088018,0.0022026548223350252,0.0022026548223350252,0.00200723186536694,0.0019731068358276012,0.06782041064177008,0.002026550093322654,0.003707383362420012,0.0010310339201177068,0.00012165585183929974,0.06196097190371006,0.0002450720720720721,0.00021034337585216153,0.0009116364339475361,0.0008966763046824852
2011-12-31,0.0215904111807621,0.006085193932088018,0.0022191116751269038,0.0022191116751269038,0.002077570246195714,0.0020428092578514004,0.06759269801510494,0.001978207074942441,0.0037980686445607914,0.0010437309154211452,0.00012487144914791236,0.06391148140237156,0.0002480900900900901,0.00019951104578590895,-1.3696030478591223e-05,-0.0001301794867425211
2011-09-30,0.014286055057620045,0.006085193932088018,0.0022055888324873096,0.0022055888324873096,0.001986714417797509,0.0019881214663118375,0.06713727276177464,0.0020600045383241746,0.0036471995346131474,0.001075170191851599,0.0001300828714754424,0.061792140917596404,0.00025556306306306306,0.00019107326188594513,0.0011889586720042395,0.001194337618368657
2011-06-30,0.018002262366746975,0.006085193932088018,0.0023229187817258882,0.0023229187817258882,0.0021189465676864088,0.002089419002580731,0.06975596796842384,0.0019756957493123,0.003802908667830134,0.00113666534074661,0.0001360648685129296,0.06743646774880507,0.0002701801801801802,0.0001965315272063874,0.0009289131259891578,0.000906617283670096
2011-03-31,0.020233242227665406,0.006085193932088018,0.0023171421319796953,0.0023171421319796953,0.0021040603787465285,0.00207803363950399,0.06664389540400015,0.001904302349255437,0.003945419429901105,0.0010671161276665823,0.00012735299187500182,0.06404961584555545,0.00025364864864864866,0.00019662754540552917,0.001120209969994056,0.001143496611546305
2010-12-31,0.020367578099988577,0.006085193932088018,0.0022263197969543146,0.0022050659898477155,0.002105321380072628,0.0021651653255694327,0.06717522486621882,0.0018782921909432627,0.004000102385107621,0.0011014548672036422,0.00013298804769236612,0.06728682210202251,0.0002618108108108108,0.00018818976150556535,4.1625190670228225e-05,-1.0698386910476277e-05
2010-09-30,0.013659572811926013,0.006085193932088018,0.002264807106598985,0.00227258883248731,0.00210013169952478,0.0020991360733814456,0.0625071160195833,0.0019130919889609299,0.003927325189063409,0.0010457396937825847,0.00012872797471054145,0.06069729755310181,0.0002485675675675676,0.00017657303661247793,0.0009093090039315664,0.0008373144587278955
2010-06-30,0.014037470920050069,0.006085193932088018,0.0022216345177664973,0.002229532994923858,0.0020230922574973817,0.001996601952048304,0.06448062545068124,0.0020174016928128547,0.00372422105875509,0.0010150015947047086,0.00012618617377153593,0.05957303666829955,0.00024126126126126126,0.00016997437052684449,0.0006602739922228031,0.0005449550005017828
2010-03-31,0.016660159118957553,0.006085193932088018,0.002174969543147208,0.0021831675126903556,0.0019938479523751215,0.002001658048376086,0.06231735549736233,0.0019292362251546928,0.0038945154159395,0.0009642704657087321,0.00011933134566447643,0.05768519927811963,0.0002292027027027027,0.000171218175506496,0.0008632079863075501,0.0008240598200777479
2009-12-31,0.018931314194028707,0.006085193932088018,0.002163786802030457,0.002130832487309645,0.0020266430915564355,0.0020630555943766844,0.06372158336179741,0.001963946332971284,0.0038256474694589875,0.0010027025649257065,0.00012563289382576102,0.060757411616339255,0.00023833783783783785,0.00016468155194953874,0.00024330595320791467,0.00014400218133481788
2009-09-30,0.01434004050163777,0.006085193932088018,0.0021083654822335023,0.002118532994923858,0.001938236428188706,0.0019410580631565699,0.059926372917378276,0.0020064594882815267,0.003744539848749273,0.0009192814107081911,0.00011700866549607481,0.05377522712244211,0.000218509009009009,0.0001572970138340067,0.0006616167403089394,0.0005661624223420189
2009-06-30,0.014436712110692758,0.006085193932088018,0.001761482233502538,0.0017763654822335025,0.0016608115840953592,0.0016448995988049759,0.056928156666287144,0.0020089708139116678,0.0037398859802210585,0.0007344927521950168,9.538327144388902e-05,0.04326294019162316,0.00017458558558558558,0.0001488680931524252,0.0004411375045653435,0.0003428217610870319
2009-03-31,0.014928230746342485,0.006085193932088018,0.0014555888324873096,0.0014713857868020304,0.000880493037861451,0.0009106022169262886,0.05241185623742837,0.002065296260187686,0.003637910413030832,0.00037122603134186964,4.903557644831526e-05,0.022077209479604065,8.823873873873874e-05,0.00014229453951887497,0.00048177801330573833,0.00039697642757192063
