Date,current-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2020-04-30,0.010827220214159002,0.004162157030863495,0.0003617208121827411,0.0003617208121827411,0.0004047176927590755,0.0006028169261422131,0.060229989752931805,0.001143011922518429,0.0065733845258871436,0.0005690717492044005,5.4833146837210795e-05,0.016747522213425386,0.00013526576576576577,4.723209075935623e-05,0.0007853285973116392,0.0008073021697843471
2020-01-31,0.020600468794530143,0.005033112582781457,0.00028455837563451776,0.00028455837563451776,0.00035173287530608873,0.0005373218201654097,0.055372120384075296,0.0014019475330261742,0.005359227457824317,0.0003485609471882693,3.3585736114316764e-05,0.015210137021693501,8.285135135135134e-05,4.4197915666477094e-05,0.00018198712394101933,0.00014163528157586295
2019-10-31,0.02013531514316814,0.004958508105174057,-5.115736040609137e-05,-5.115736040609137e-05,6.913656007032472e-05,9.693656172278982e-05,0.053208850430756384,0.0015601610477250529,0.004815702152414195,5.423701575886625e-05,5.226030378903637e-06,0.0023802610996780695,1.2891891891891893e-05,4.131293808303358e-05,0.00018905893052800435,0.00017685474998911226
2019-07-31,0.02511139205861564,0.00492095028822521,7.884263959390863e-05,7.884263959390863e-05,0.0002109377525132394,0.00027702432267699445,0.05172871835743292,0.0013669683546063541,0.00549644211751018,0.00014118300747853024,1.3603747841660409e-05,0.006624058159716671,3.3558558558558556e-05,4.017549172396984e-05,1.7724274737000407e-05,-1.230787874656563e-06
2019-04-30,0.027971365116112645,0.004882802207464951,6.479187817258883e-05,6.479187817258883e-05,9.441576715997463e-05,1.1875606859608083e-05,0.04633951952635774,0.0013868795792453287,0.005417270506108202,5.8292473960262954e-05,5.6167957531473044e-06,0.002834314130514026,1.3855855855855855e-05,3.90395225679698e-05,0.0001459119586934882,0.0001064158131626136
2019-01-31,0.011402227966719858,0.004962195732696903,0.00026349746192893403,0.00026349746192893403,0.00026178296482807817,0.00039400234292625777,0.11324907966146723,0.0014917274243037124,0.005036705061082025,-0.014513025695875882,-0.0013984086719236173,0.020551335491470837,-0.00344968018018018,-1.2172153245045831e-06,0.0001110900249930177,4.004794392151739e-05
2018-10-31,,0.004947913782538292,-5.987309644670051e-05,-5.987309644670051e-05,-2.313504960014422e-05,-4.855608571802787e-05,,,,,,,,,0.00014376356175566996,8.501903934166104e-05
2018-07-31,,0.00502592596874766,0.0002330812182741117,0.0002330812182741117,0.0002422579298546389,4.8695110074363396e-05,,,,,,,,,0.0001106424422976389,7.460468040225935e-05
2018-04-30,,0.004904015193512209,-0.00014230456852791878,-0.00014230456852791878,-9.420180664615985e-05,-0.0001632219114092899,,,,,,,,,3.061465636390979e-05,-1.2781258698356614e-05
2018-01-31,,,,,,,,,,,,,,,0.0,0.0
